readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Decay,70.68143372134479,IL2,thres,5.419845778767889,0.6927045438913444,7.74263682681127,beta_p
Peak,429.24491250096753,IL2,thres,9.040847655104187,7.9138719527697825,12.915496650148839,beta_p
Area,3076.2225208832338,IL2,thres,9.040847655104187,8.218428884974015,12.915496650148839,beta_p
Peaktime,10.091809024520694,IL2,thres,9.040847655104187,1.9566672123564852,12.915496650148839,beta_p
Decay,63.625539725270755,IL2,thres,9.040847655104187,0.5409792290794465,12.915496650148839,beta_p
Peak,1102.2459024443065,IL2,thres,15.08104283022318,9.274445126248589,21.54434690031883,beta_p
Area,6184.00972900647,IL2,thres,15.08104283022318,9.225811608450067,21.54434690031883,beta_p
Peaktime,6.414715501041279,IL2,thres,15.08104283022318,1.3029395888571418,21.54434690031883,beta_p
Decay,63.905947604160524,IL2,thres,15.08104283022318,0.5473234459734205,21.54434690031883,beta_p
Peak,2683.218682114346,IL2,thres,25.156695646632386,10.557963651370825,35.93813663804627,beta_p
Area,13160.723769755645,IL2,thres,25.156695646632386,10.315435946152823,35.93813663804627,beta_p
Peaktime,4.4104715534872545,IL2,thres,25.156695646632386,0.7624872194317892,35.93813663804627,beta_p
Decay,65.94871472842036,IL2,thres,25.156695646632386,0.5927177828191269,35.93813663804627,beta_p
Peak,6406.190436681166,IL2,thres,41.96389752232587,11.813465698160478,59.94842503189411,beta_p
Area,29197.454582669787,IL2,thres,41.96389752232587,11.465039715611727,59.94842503189411,beta_p
Peaktime,3.2345477327409267,IL2,thres,41.96389752232587,0.3151183100629689,59.94842503189411,beta_p
Decay,67.64185607044456,IL2,thres,41.96389752232587,0.629289487059962,59.94842503189411,beta_p
Peak,14994.730273042256,IL2,thres,70.0,13.040382678407596,100.0,beta_p
Area,65736.75270464558,IL2,thres,70.0,12.63589730559291,100.0,beta_p
Peaktime,2.494419343666055,IL2,thres,70.0,-0.05974167195859987,100.0,beta_p
Decay,70.4580939379152,IL2,thres,70.0,0.6881386866538928,100.0,beta_p
Peak,1.7798941089205038,Timer,thres,0.7,0.0,1.0,beta_p
Area,9.260922574077098,Timer,thres,0.7,0.0,1.0,beta_p
Peaktime,2.5999018181405917,Timer,thres,0.7,0.0,1.0,beta_p
Decay,33.40823370471042,Timer,thres,0.7,0.0,1.0,beta_p
Peak,1.8870588625560498,Timer,thres,1.167670376040041,0.08434801164759585,1.6681005372000588,beta_p
Area,10.718956933133402,Timer,thres,1.167670376040041,0.2109366960874697,1.6681005372000588,beta_p
Peaktime,2.600712946804437,Timer,thres,1.167670376040041,0.0004500280690772757,1.6681005372000588,beta_p
Decay,34.254412036390455,Timer,thres,1.167670376040041,0.03608611271448671,1.6681005372000588,beta_p
Peak,1.965770647650069,Timer,thres,1.5,0.14330359432619758,2.142857142857143,beta_p
Area,12.30542061149351,Timer,thres,1.5,0.4100661441991769,2.142857142857143,beta_p
Peaktime,2.6025662226488353,Timer,thres,1.5,0.0014777307527508725,2.142857142857143,beta_p
Decay,35.33435069444349,Timer,thres,1.5,0.08086768890261324,2.142857142857143,beta_p
Peak,2.076804248099878,Timer,thres,1.947791581544987,0.22257382586425992,2.7825594022071245,beta_p
Area,14.887342227540799,Timer,thres,1.947791581544987,0.6848583916480993,2.7825594022071245,beta_p
Peaktime,2.6103286030144583,Timer,thres,1.947791581544987,0.00577429007752142,2.7825594022071245,beta_p
Decay,35.93494624516396,Timer,thres,1.947791581544987,0.10518381862626072,2.7825594022071245,beta_p
Peak,2.1564734924229185,Timer,thres,2.25,0.27688256881795187,3.2142857142857144,beta_p
Area,16.923595519901557,Timer,thres,2.25,0.8698082830933539,3.2142857142857144,beta_p
Peaktime,2.621784302357331,Timer,thres,2.25,0.012091855214432439,3.2142857142857144,beta_p
Decay,36.9555243905569,Timer,thres,2.25,0.14558633611309493,3.2142857142857144,beta_p
Peak,2.8554115451630286,Timer,thres,3.0,0.6819072799120487,4.285714285714286,beta_p
Area,23.55186218962393,Timer,thres,3.0,1.346613307618642,4.285714285714286,beta_p
Peaktime,5.939029307844709,Timer,thres,3.0,1.1917700092277403,4.285714285714286,beta_p
Decay,39.07836635439259,Timer,thres,3.0,0.22616644832493063,4.285714285714286,beta_p
Peak,3.2563633806533816,Timer,thres,3.2491121835289447,0.8714702866654789,4.641588833612778,beta_p
Area,26.38077963948253,Timer,thres,3.2491121835289447,1.5102593744515216,4.641588833612778,beta_p
Peaktime,6.023355747479908,Timer,thres,3.2491121835289447,1.212110326134874,4.641588833612778,beta_p
Decay,39.12774307769064,Timer,thres,3.2491121835289447,0.22798818741462917,4.641588833612778,beta_p
Peak,10.37440700194879,Timer,thres,5.419845778767889,2.5431655560607465,7.74263682681127,beta_p
Area,73.16712541861021,Timer,thres,5.419845778767889,2.9819677523476,7.74263682681127,beta_p
Peaktime,6.298683993982082,Timer,thres,5.419845778767889,1.2765932899809567,7.74263682681127,beta_p
Decay,43.68505284083549,Timer,thres,5.419845778767889,0.38693602621759,7.74263682681127,beta_p
Peak,71.90640937288802,Timer,thres,9.040847655104187,5.336257052188414,12.915496650148839,beta_p
Area,443.8359872534763,Timer,thres,9.040847655104187,5.58272691704365,12.915496650148839,beta_p
Peaktime,6.475967082557308,Timer,thres,9.040847655104187,1.316638509608455,12.915496650148839,beta_p
Decay,53.10917245926548,Timer,thres,9.040847655104187,0.6687573403882373,12.915496650148839,beta_p
Peak,1753.672250682958,Timer,thres,15.08104283022318,9.944372014209453,21.54434690031883,beta_p
Area,9826.752358622214,Timer,thres,15.08104283022318,10.051343061933725,21.54434690031883,beta_p
Peaktime,6.608755286289419,Timer,thres,15.08104283022318,1.3459214327976252,21.54434690031883,beta_p
Decay,65.49464492158086,Timer,thres,15.08104283022318,0.9711732422045366,21.54434690031883,beta_p
Peak,343685.34055734536,Timer,thres,25.156695646632386,17.558937377595726,35.93813663804627,beta_p
Area,1823014.9389732953,Timer,thres,25.156695646632386,17.586739031057803,35.93813663804627,beta_p
Peaktime,6.741060192391462,Timer,thres,25.156695646632386,1.374518364625002,35.93813663804627,beta_p
Decay,88.0104912367248,Timer,thres,25.156695646632386,1.3974718002628388,35.93813663804627,beta_p
Peak,2246764429.699544,Timer,thres,41.96389752232587,30.233410308133774,59.94842503189411,beta_p
Area,11589124993.905855,Timer,thres,41.96389752232587,30.220896670397742,59.94842503189411,beta_p
Peaktime,6.868750677354344,Timer,thres,41.96389752232587,1.4015905755226283,59.94842503189411,beta_p
Decay,98.98057055619414,Timer,thres,41.96389752232587,1.5669416490751065,59.94842503189411,beta_p
Peak,6262768005699258.0,Timer,thres,70.0,51.64393044727602,100.0,beta_p
Area,3.1876438965053936e+16,Timer,thres,70.0,51.61218406565073,100.0,beta_p
Peaktime,6.988109529918637,Timer,thres,70.0,1.4264450780718558,100.0,beta_p
Decay,42.3989035848971,Timer,thres,70.0,0.34382324855900853,100.0,beta_p
