time,cell,value,name,t0
3.0500000000000003,eff2,8.609425932126362,nodelay,0.1
3.06,eff2,8.547254859711714,nodelay,0.1
3.0700000000000003,eff2,8.485469803847932,nodelay,0.1
3.08,eff2,8.42406924811284,nodelay,0.1
3.09,eff2,8.363051668013718,nodelay,0.1
3.1,eff2,8.302415531296594,nodelay,0.1
3.11,eff2,8.242159298250188,nodelay,0.1
3.12,eff2,8.182281422004566,nodelay,0.1
3.13,eff2,8.122780348824628,nodelay,0.1
3.14,eff2,8.06365451839845,nodelay,0.1
3.15,eff2,8.004902364120591,nodelay,0.1
3.16,eff2,7.946522313370415,nodelay,0.1
3.17,eff2,7.8885127877855306,nodelay,0.1
3.18,eff2,7.830872203530352,nodelay,0.1
3.19,eff2,7.773598971559964,nodelay,0.1
3.2,eff2,7.716691497879191,nodelay,0.1
3.21,eff2,7.660148183797164,nodelay,0.1
3.22,eff2,7.603967426177196,nodelay,0.1
3.23,eff2,7.548147617682267,nodelay,0.1
3.24,eff2,7.492687147016013,nodelay,0.1
3.25,eff2,7.437584399159375,nodelay,0.1
3.2600000000000002,eff2,7.382837755602933,nodelay,0.1
3.27,eff2,7.32844559457502,nodelay,0.1
3.2800000000000002,eff2,7.274406291265617,nodelay,0.1
3.29,eff2,7.220718218046179,nodelay,0.1
3.3000000000000003,eff2,7.167379744685361,nodelay,0.1
3.31,eff2,7.1143892385607606,nodelay,0.1
3.3200000000000003,eff2,7.061745064866727,nodelay,0.1
3.33,eff2,7.009445586818279,nodelay,0.1
3.34,eff2,6.957489165851186,nodelay,0.1
3.35,eff2,6.905874161818305,nodelay,0.1
3.36,eff2,6.854598933182182,nodelay,0.1
3.37,eff2,6.803661837203986,nodelay,0.1
3.38,eff2,6.753061230128879,nodelay,0.1
3.39,eff2,6.702795467367766,nodelay,0.1
3.4,eff2,6.652862903675621,nodelay,0.1
3.41,eff2,6.603261893326294,nodelay,0.1
3.42,eff2,6.553990790283981,nodelay,0.1
3.43,eff2,6.505047948371281,nodelay,0.1
3.44,eff2,6.456431721434039,nodelay,0.1
3.45,eff2,6.408140463502855,nodelay,0.1
3.46,eff2,6.360172528951464,nodelay,0.1
3.47,eff2,6.312526272651904,nodelay,0.1
3.48,eff2,6.265200050126636,nodelay,0.1
3.49,eff2,6.218192217697558,nodelay,0.1
3.5,eff2,6.171501132632043,nodelay,0.1
3.5100000000000002,eff2,6.12512515328598,nodelay,0.1
3.52,eff2,6.079062639243918,nodelay,0.1
3.5300000000000002,eff2,6.03331195145631,nodelay,0.1
3.54,eff2,5.987871452373946,nodelay,0.1
3.5500000000000003,eff2,5.942739506079562,nodelay,0.1
3.56,eff2,5.897914478416739,nodelay,0.1
3.5700000000000003,eff2,5.853394737116054,nodelay,0.1
3.58,eff2,5.809178651918601,nodelay,0.1
3.59,eff2,5.765264594696851,nodelay,0.1
3.6,eff2,5.721650939572953,nodelay,0.1
3.61,eff2,5.678336063034485,nodelay,0.1
3.62,eff2,5.635318344047672,nodelay,0.1
3.63,eff2,5.592596164168174,nodelay,0.1
3.64,eff2,5.550167907649411,nodelay,0.1
3.65,eff2,5.508031961548512,nodelay,0.1
3.66,eff2,5.466186715829896,nodelay,0.1
3.67,eff2,5.4246305634665495,nodelay,0.1
3.68,eff2,5.383361900538991,nodelay,0.1
3.69,eff2,5.3423791263320215,nodelay,0.1
3.7,eff2,5.3016806434292265,nodelay,0.1
3.71,eff2,5.261264857805332,nodelay,0.1
3.72,eff2,5.221130178916381,nodelay,0.1
3.73,eff2,5.181275019787828,nodelay,0.1
3.74,eff2,5.1416977971005275,nodelay,0.1
3.75,eff2,5.102396931274708,nodelay,0.1
3.7600000000000002,eff2,5.063370846551892,nodelay,0.1
3.77,eff2,5.024617971074873,nodelay,0.1
3.7800000000000002,eff2,4.986136736965709,nodelay,0.1
3.79,eff2,4.947925580401818,nodelay,0.1
3.8000000000000003,eff2,4.9099829416901715,nodelay,0.1
3.81,eff2,4.872307265339628,nodelay,0.1
3.8200000000000003,eff2,4.834897000131446,nodelay,0.1
3.83,eff2,4.797750599187988,nodelay,0.1
3.84,eff2,4.7608665200396425,nodelay,0.1
3.85,eff2,4.724243224690024,nodelay,0.1
3.86,eff2,4.68787917967945,nodelay,0.1
3.87,eff2,4.6517728561467,nodelay,0.1
3.88,eff2,4.615922729889174,nodelay,0.1
3.89,eff2,4.5803272814213445,nodelay,0.1
3.9,eff2,4.544984996031662,nodelay,0.1
3.91,eff2,4.509894363837843,nodelay,0.1
3.92,eff2,4.475053879840611,nodelay,0.1
3.93,eff2,4.440462043975913,nodelay,0.1
3.94,eff2,4.406117361165621,nodelay,0.1
3.95,eff2,4.372018341366755,nodelay,0.1
3.96,eff2,4.33816349961926,nodelay,0.1
3.97,eff2,4.304551356092325,nodelay,0.1
3.98,eff2,4.271180436129326,nodelay,0.1
3.99,eff2,4.23804927029135,nodelay,0.1
4.0,eff2,4.205156394399388,nodelay,0.1
4.01,eff2,4.172500349575154,nodelay,0.1
4.0200000000000005,eff2,4.140079682280618,nodelay,0.1
4.03,eff2,4.107892944356233,nodelay,0.1
4.04,eff2,4.075938693057863,nodelay,0.1
4.05,eff2,4.044215491092502,nodelay,0.1
4.0600000000000005,eff2,4.012721906652726,nodelay,0.1
4.07,eff2,3.9814565134499573,nodelay,0.1
4.08,eff2,3.950417890746518,nodelay,0.1
4.09,eff2,3.9196046233865327,nodelay,0.1
4.1,eff2,3.889015301825669,nodelay,0.1
4.11,eff2,3.8586485221597515,nodelay,0.1
4.12,eff2,3.828502886152269,nodelay,0.1
4.13,eff2,3.7985770012607847,nodelay,0.1
4.14,eff2,3.768869480662268,nodelay,0.1
4.15,eff2,3.7393789432773827,nodelay,0.1
4.16,eff2,3.710104013793743,nodelay,0.1
4.17,eff2,3.6810433226881276,nodelay,0.1
4.18,eff2,3.6521955062477205,nodelay,0.1
4.19,eff2,3.623559206590352,nodelay,0.1
4.2,eff2,3.595133071683788,nodelay,0.1
4.21,eff2,3.5669157553640503,nodelay,0.1
4.22,eff2,3.5389059173528246,nodelay,0.1
4.23,eff2,3.511102223273947,nodelay,0.1
4.24,eff2,3.4835033446689936,nodelay,0.1
4.25,eff2,3.456107959011976,nodelay,0.1
4.26,eff2,3.428914749723183,nodelay,0.1
4.2700000000000005,eff2,3.4019224061821696,nodelay,0.1
4.28,eff2,3.3751296237399067,nodelay,0.1
4.29,eff2,3.3485351037301063,nodelay,0.1
4.3,eff2,3.3221375534797475,nodelay,0.1
4.3100000000000005,eff2,3.295935686318807,nodelay,0.1
4.32,eff2,3.269928221589226,nodelay,0.1
4.33,eff2,3.2441138846530855,nodelay,0.1
4.34,eff2,3.2184914069000663,nodelay,0.1
4.3500000000000005,eff2,3.1930595257541556,nodelay,0.1
4.36,eff2,3.1678169846796376,nodelay,0.1
4.37,eff2,3.142762533186379,nodelay,0.1
4.38,eff2,3.1178949268344134,nodelay,0.1
4.39,eff2,3.0932129272378592,nodelay,0.1
4.4,eff2,3.068715302068152,nodelay,0.1
4.41,eff2,3.0444008250566412,nodelay,0.1
4.42,eff2,3.0202682759965236,nodelay,0.1
4.43,eff2,2.99631644074416,nodelay,0.1
4.44,eff2,2.9725441112197735,nodelay,0.1
4.45,eff2,2.9489500854075423,nodelay,0.1
4.46,eff2,2.9255331673550837,nodelay,0.1
4.47,eff2,2.9022921671723765,nodelay,0.1
4.48,eff2,2.879225901030095,nodelay,0.1
4.49,eff2,2.8563331911574013,nodelay,0.1
4.5,eff2,2.833612865839167,nodelay,0.1
4.51,eff2,2.811063759412673,nodelay,0.1
4.5200000000000005,eff2,2.7886847122637763,nodelay,0.1
4.53,eff2,2.7664745708225684,nodelay,0.1
4.54,eff2,2.744432187558509,nodelay,0.1
4.55,eff2,2.7225564209750837,nodelay,0.1
4.5600000000000005,eff2,2.7008461356039697,nodelay,0.1
4.57,eff2,2.6793002019987235,nodelay,0.1
4.58,eff2,2.657917496728004,nodelay,0.1
4.59,eff2,2.6366969023683375,nodelay,0.1
4.6000000000000005,eff2,2.6156373074964474,nodelay,0.1
4.61,eff2,2.5947376066811345,nodelay,0.1
4.62,eff2,2.573996700474734,nodelay,0.1
4.63,eff2,2.5534134954041545,nodelay,0.1
4.64,eff2,2.5329869039615085,nodelay,0.1
4.65,eff2,2.51271584459434,nodelay,0.1
4.66,eff2,2.492599241695468,nodelay,0.1
4.67,eff2,2.472636025592432,nodelay,0.1
4.68,eff2,2.4528251325365735,nodelay,0.1
4.69,eff2,2.4331655046917513,nodelay,0.1
4.7,eff2,2.4136560901226978,nodelay,0.1
4.71,eff2,2.394295842783016,nodelay,0.1
4.72,eff2,2.375083722502849,nodelay,0.1
4.73,eff2,2.3560186949762034,nodelay,0.1
4.74,eff2,2.337099731747956,nodelay,0.1
4.75,eff2,2.31832581020053,nodelay,0.1
4.76,eff2,2.299695913540268,nodelay,0.1
4.7700000000000005,eff2,2.281209030783499,nodelay,0.1
4.78,eff2,2.262864156742313,nodelay,0.1
4.79,eff2,2.2446602920100296,nodelay,0.1
4.8,eff2,2.2265964429464047,nodelay,0.1
4.8100000000000005,eff2,2.2086716216625466,nodelay,0.1
4.82,eff2,2.1908848460055754,nodelay,0.1
4.83,eff2,2.1732351395430007,nodelay,0.1
4.84,eff2,2.155721531546868,nodelay,0.1
4.8500000000000005,eff2,2.1383430569776336,nodelay,0.1
4.86,eff2,2.121098756467818,nodelay,0.1
4.87,eff2,2.103987676305397,nodelay,0.1
4.88,eff2,2.0870088684169885,nodelay,0.1
4.89,eff2,2.070161390350799,nodelay,0.1
4.9,eff2,2.0534443052593523,nodelay,0.1
4.91,eff2,2.0368566818820195,nodelay,0.1
4.92,eff2,2.020397594527321,nodelay,0.1
4.93,eff2,2.004066123055047,nodelay,0.1
4.94,eff2,1.9878613528581675,nodelay,0.1
4.95,eff2,1.971782374844571,nodelay,0.1
4.96,eff2,1.9558282854185958,nodelay,0.1
4.97,eff2,1.9399981864624012,nodelay,0.1
4.98,eff2,1.9242911853171538,nodelay,0.1
4.99,eff2,1.908706394764058,nodelay,0.1
5.0,eff2,1.893242933005202,nodelay,0.1
5.01,eff2,1.8778999236442693,nodelay,0.1
5.0200000000000005,eff2,1.8626764956670772,nodelay,0.1
5.03,eff2,1.8475717834219845,nodelay,0.1
5.04,eff2,1.8325849266001357,nodelay,0.1
5.05,eff2,1.8177150702155833,nodelay,0.1
5.0600000000000005,eff2,1.8029613645852622,nodelay,0.1
5.07,eff2,1.788322965308851,nodelay,0.1
5.08,eff2,1.773799033248486,nodelay,0.1
5.09,eff2,1.7593887345083714,nodelay,0.1
5.1000000000000005,eff2,1.745091240414263,nodelay,0.1
5.11,eff2,1.730905727492849,nodelay,0.1
5.12,eff2,1.7168313774510102,nodelay,0.1
5.13,eff2,1.7028673771549843,nodelay,0.1
5.14,eff2,1.6890129186094265,nodelay,0.1
5.15,eff2,1.6752671989363772,nodelay,0.1
5.16,eff2,1.6616294203541357,nodelay,0.1
5.17,eff2,1.6480987901560402,nodelay,0.1
5.18,eff2,1.6346745206891702,nodelay,0.1
5.19,eff2,1.621355829332966,nodelay,0.1
5.2,eff2,1.6081419384777706,nodelay,0.1
5.21,eff2,1.5950320755032918,nodelay,0.1
5.22,eff2,1.5820254727570044,nodelay,0.1
5.23,eff2,1.5691213675324778,nodelay,0.1
5.24,eff2,1.5563190020476445,nodelay,0.1
5.25,eff2,1.543617623423002,nodelay,0.1
5.26,eff2,1.531016483659766,nodelay,0.1
5.2700000000000005,eff2,1.518514839617964,nodelay,0.1
5.28,eff2,1.5061119529944842,nodelay,0.1
5.29,eff2,1.4938070903010663,nodelay,0.1
5.3,eff2,1.4815995228422605,nodelay,0.1
5.3100000000000005,eff2,1.469488526693335,nodelay,0.1
5.32,eff2,1.4574733826781563,nodelay,0.1
5.33,eff2,1.4455533763470179,nodelay,0.1
5.34,eff2,1.4337277979544518,nodelay,0.1
5.3500000000000005,eff2,1.421995942437,nodelay,0.1
5.36,eff2,1.4103571093909677,nodelay,0.1
5.37,eff2,1.3988106030501404,nodelay,0.1
5.38,eff2,1.3873557322634882,nodelay,0.1
5.39,eff2,1.3759918104728481,nodelay,0.1
5.4,eff2,1.3647181556905896,nodelay,0.1
5.41,eff2,1.3535340904772672,nodelay,0.1
5.42,eff2,1.3424389419192557,nodelay,0.1
5.43,eff2,1.3314320416063838,nodelay,0.1
5.44,eff2,1.320512725609554,nodelay,0.1
5.45,eff2,1.3096803344583656,nodelay,0.1
5.46,eff2,1.2989342131187245,nodelay,0.1
5.47,eff2,1.2882737109704623,nodelay,0.1
5.48,eff2,1.2776981817849502,nodelay,0.1
5.49,eff2,1.2672069837027262,nodelay,0.1
5.5,eff2,1.2567994792111152,nodelay,0.1
5.51,eff2,1.2464750351218699,nodelay,0.1
5.5200000000000005,eff2,1.236233022548813,nodelay,0.1
5.53,eff2,1.2260728168855,nodelay,0.1
5.54,eff2,1.2159937977828856,nodelay,0.1
5.55,eff2,1.2059953491270154,nodelay,0.1
5.5600000000000005,eff2,1.1960768590167308,nodelay,0.1
5.57,eff2,1.1862377197413965,nodelay,0.1
5.58,eff2,1.1764773277586449,nodelay,0.1
5.59,eff2,1.1667950836721293,nodelay,0.1
5.6000000000000005,eff2,1.157190392209358,nodelay,0.1
5.61,eff2,1.147662662199514,nodelay,0.1
5.62,eff2,1.1382113065512698,nodelay,0.1
5.63,eff2,1.128835742230685,nodelay,0.1
5.64,eff2,1.1195353902391194,nodelay,0.1
5.65,eff2,1.1103096755911768,nodelay,0.1
5.66,eff2,1.1011580272926862,nodelay,0.1
5.67,eff2,1.092079878318714,nodelay,0.1
5.68,eff2,1.0830746655916195,nodelay,0.1
5.69,eff2,1.0741418299591448,nodelay,0.1
5.7,eff2,1.065280816172549,nodelay,0.1
5.71,eff2,1.056491072864779,nodelay,0.1
5.72,eff2,1.0477720525286878,nodelay,0.1
5.73,eff2,1.0391232114952926,nodelay,0.1
5.74,eff2,1.0305440099120873,nodelay,0.1
5.75,eff2,1.0220339117213877,nodelay,0.1
5.76,eff2,1.0135923846387376,nodelay,0.1
5.7700000000000005,eff2,1.0052189001313556,nodelay,0.1
5.78,eff2,0.9969129333966398,nodelay,0.1
5.79,eff2,0.988673963340715,nodelay,0.1
5.8,eff2,0.9805014725570389,nodelay,0.1
5.8100000000000005,eff2,0.9723949473050602,nodelay,0.1
5.82,eff2,0.9643538774889314,nodelay,0.1
5.83,eff2,0.9563777566362758,nodelay,0.1
5.84,eff2,0.9484660818770131,nodelay,0.1
5.8500000000000005,eff2,0.9406183539222411,nodelay,0.1
5.86,eff2,0.9328340770431801,nodelay,0.1
5.87,eff2,0.9251127590501679,nodelay,0.1
5.88,eff2,0.9174539112717256,nodelay,0.1
5.89,eff2,0.9098570485336774,nodelay,0.1
5.9,eff2,0.9023216891383367,nodelay,0.1
5.91,eff2,0.8948473548437532,nodelay,0.1
5.92,eff2,0.8874335708430235,nodelay,0.1
5.93,eff2,0.8800798657436671,nodelay,0.1
5.94,eff2,0.8727857715470688,nodelay,0.1
5.95,eff2,0.8655508236279861,nodelay,0.1
5.96,eff2,0.8583745607141224,nodelay,0.1
5.97,eff2,0.8512565248657691,nodelay,0.1
5.98,eff2,0.8441962614555164,nodelay,0.1
5.99,eff2,0.837193319148033,nodelay,0.1
6.0,eff2,0.8302472498799136,nodelay,0.1
6.01,eff2,0.8233576088395967,nodelay,0.1
6.0200000000000005,eff2,0.8165239544473568,nodelay,0.1
6.03,eff2,0.8097458483353654,nodelay,0.1
6.04,eff2,0.8030228553278208,nodelay,0.1
6.05,eff2,0.7963545434211575,nodelay,0.1
6.0600000000000005,eff2,0.7897404837643217,nodelay,0.1
6.07,eff2,0.7831802506391282,nodelay,0.1
6.08,eff2,0.7766734214406813,nodelay,0.1
6.09,eff2,0.7702195766578791,nodelay,0.1
6.1000000000000005,eff2,0.7638182998539885,nodelay,0.1
6.11,eff2,0.7574691776472993,nodelay,0.1
6.12,eff2,0.7511717996918471,nodelay,0.1
6.13,eff2,0.7449257586582211,nodelay,0.1
6.140000000000001,eff2,0.7387306502144433,nodelay,0.1
6.15,eff2,0.732586073006928,nodelay,0.1
6.16,eff2,0.7264916286415151,nodelay,0.1
6.17,eff2,0.7204469216645848,nodelay,0.1
6.18,eff2,0.7144515595442495,nodelay,0.1
6.19,eff2,0.7085051526516234,nodelay,0.1
6.2,eff2,0.702607314242174,nodelay,0.1
6.21,eff2,0.6967576604371475,nodelay,0.1
6.22,eff2,0.6909558102050789,nodelay,0.1
6.23,eff2,0.6852013853433787,nodelay,0.1
6.24,eff2,0.6794940104600038,nodelay,0.1
6.25,eff2,0.6738333129552021,nodelay,0.1
6.26,eff2,0.6682189230033437,nodelay,0.1
6.2700000000000005,eff2,0.6626504735348296,nodelay,0.1
6.28,eff2,0.6571276002180845,nodelay,0.1
6.29,eff2,0.6516499414416258,nodelay,0.1
6.3,eff2,0.6462171382962196,nodelay,0.1
6.3100000000000005,eff2,0.6408288345571137,nodelay,0.1
6.32,eff2,0.6354846766663577,nodelay,0.1
6.33,eff2,0.6301843137151976,nodelay,0.1
6.34,eff2,0.6249273974265602,nodelay,0.1
6.3500000000000005,eff2,0.6197135821376135,nodelay,0.1
6.36,eff2,0.6145425247824154,nodelay,0.1
6.37,eff2,0.6094138848746383,nodelay,0.1
6.38,eff2,0.6043273244903816,nodelay,0.1
6.390000000000001,eff2,0.5992825082510642,nodelay,0.1
6.4,eff2,0.5942791033064012,nodelay,0.1
6.41,eff2,0.5893167793174621,nodelay,0.1
6.42,eff2,0.5843952084398119,nodelay,0.1
6.43,eff2,0.5795140653067375,nodelay,0.1
6.44,eff2,0.5746730270125529,nodelay,0.1
6.45,eff2,0.5698717730959934,nodelay,0.1
6.46,eff2,0.5651099855236856,nodelay,0.1
6.47,eff2,0.5603873486737071,nodelay,0.1
6.48,eff2,0.5557035493192246,nodelay,0.1
6.49,eff2,0.5510582766122193,nodelay,0.1
6.5,eff2,0.5464512220672906,nodelay,0.1
6.51,eff2,0.5418820795455468,nodelay,0.1
6.5200000000000005,eff2,0.5373505452385778,nodelay,0.1
6.53,eff2,0.5328563176525107,nodelay,0.1
6.54,eff2,0.5283990975921472,nodelay,0.1
6.55,eff2,0.5239785881451855,nodelay,0.1
6.5600000000000005,eff2,0.5195944946665255,nodelay,0.1
6.57,eff2,0.5152465247626563,nodelay,0.1
6.58,eff2,0.510934388276125,nodelay,0.1
6.59,eff2,0.5066577972700904,nodelay,0.1
6.6000000000000005,eff2,0.5024164660129583,nodelay,0.1
6.61,eff2,0.4982101109631011,nodelay,0.1
6.62,eff2,0.49403845075365577,nodelay,0.1
6.63,eff2,0.48990120617740923,nodelay,0.1
6.640000000000001,eff2,0.485798100171762,nodelay,0.1
6.65,eff2,0.4817288578037778,nodelay,0.1
6.66,eff2,0.4776932062553107,nodelay,0.1
6.67,eff2,0.47369087480821853,nodelay,0.1
6.68,eff2,0.4697215948296551,nodelay,0.1
6.69,eff2,0.4657850997574456,nodelay,0.1
6.7,eff2,0.4618811250855447,nodelay,0.1
6.71,eff2,0.4580094083495719,nodelay,0.1
6.72,eff2,0.4541696891124326,nodelay,0.1
6.73,eff2,0.4503617089500176,nodelay,0.1
6.74,eff2,0.4465852114369867,nodelay,0.1
6.75,eff2,0.44283994213262723,nodelay,0.1
6.76,eff2,0.4391256485667995,nodelay,0.1
6.7700000000000005,eff2,0.435442080225959,nodelay,0.1
6.78,eff2,0.4317889885392613,nodelay,0.1
6.79,eff2,0.4281661268647431,nodelay,0.1
6.8,eff2,0.4245732504755881,nodelay,0.1
6.8100000000000005,eff2,0.42101011654646847,nodelay,0.1
6.82,eff2,0.41747648413996974,nodelay,0.1
6.83,eff2,0.41397211419309027,nodelay,0.1
6.84,eff2,0.4104967695038243,nodelay,0.1
6.8500000000000005,eff2,0.4070502147178211,nodelay,0.1
6.86,eff2,0.4036322163151247,nodelay,0.1
6.87,eff2,0.4002425425969903,nodelay,0.1
6.88,eff2,0.3968809636727798,nodelay,0.1
6.890000000000001,eff2,0.39354725144693575,nodelay,0.1
6.9,eff2,0.3902411796060337,nodelay,0.1
6.91,eff2,0.3869625236059091,nodelay,0.1
6.92,eff2,0.38371106065886534,nodelay,0.1
6.93,eff2,0.38048656972095674,nodelay,0.1
6.94,eff2,0.37728883147934866,nodelay,0.1
6.95,eff2,0.37411762833975615,nodelay,0.1
6.96,eff2,0.3709727444139546,nodelay,0.1
6.97,eff2,0.3678539655073719,nodelay,0.1
6.98,eff2,0.3647610791067524,nodelay,0.1
6.99,eff2,0.36169387436789957,nodelay,0.1
7.0,eff2,0.35865214210349117,nodelay,0.1
7.01,eff2,0.3556356747709718,nodelay,0.1
7.0200000000000005,eff2,0.35264426646051894,nodelay,0.1
7.03,eff2,0.34967771288308563,nodelay,0.1
7.04,eff2,0.3467358113585141,nodelay,0.1
7.05,eff2,0.34381836080372713,nodelay,0.1
7.0600000000000005,eff2,0.34092516172099024,nodelay,0.1
7.07,eff2,0.3380560161862508,nodelay,0.1
7.08,eff2,0.33521072783754596,nodelay,0.1
7.09,eff2,0.33238910186348775,nodelay,0.1
7.1000000000000005,eff2,0.3295909449918183,nodelay,0.1
7.11,eff2,0.32681606547803954,nodelay,0.1
7.12,eff2,0.3240642730941127,nodelay,0.1
7.13,eff2,0.32133537911723126,nodelay,0.1
7.140000000000001,eff2,0.31862919631866526,nodelay,0.1
7.15,eff2,0.31594553895267785,nodelay,0.1
7.16,eff2,0.31328422274551004,nodelay,0.1
7.17,eff2,0.3106450648844391,nodelay,0.1
7.18,eff2,0.30802788400690617,nodelay,0.1
7.19,eff2,0.305432500189714,nodelay,0.1
7.2,eff2,0.3028587349382954,nodelay,0.1
7.21,eff2,0.3003064111760495,nodelay,0.1
7.22,eff2,0.2977753532337491,nodelay,0.1
7.23,eff2,0.29526538683901565,nodelay,0.1
7.24,eff2,0.29277633910586504,nodelay,0.1
7.25,eff2,0.29030803852431813,nodelay,0.1
7.26,eff2,0.2878603149500829,nodelay,0.1
7.2700000000000005,eff2,0.28543299959430246,nodelay,0.1
7.28,eff2,0.2830259250133716,nodelay,0.1
7.29,eff2,0.28063892509881894,nodelay,0.1
7.3,eff2,0.27827183506725767,nodelay,0.1
7.3100000000000005,eff2,0.27592449145040193,nodelay,0.1
7.32,eff2,0.2735967320851503,nodelay,0.1
7.33,eff2,0.2712883961037329,nodelay,0.1
7.34,eff2,0.2689993239239278,nodelay,0.1
7.3500000000000005,eff2,0.2667293572393393,nodelay,0.1
7.36,eff2,0.26447833900974416,nodelay,0.1
7.37,eff2,0.26224611345149956,nodelay,0.1
7.38,eff2,0.260032526028018,nodelay,0.1
7.390000000000001,eff2,0.25783742344030497,nodelay,0.1
7.4,eff2,0.25566065361756163,nodelay,0.1
7.41,eff2,0.2535020657078486,nodelay,0.1
7.42,eff2,0.25136151006881563,nodelay,0.1
7.43,eff2,0.24923883825849263,nodelay,0.1
7.44,eff2,0.24713390302614321,nodelay,0.1
7.45,eff2,0.24504655830318162,nodelay,0.1
7.46,eff2,0.2429766591941499,nodelay,0.1
7.47,eff2,0.24092406196775787,nodelay,0.1
7.48,eff2,0.23888862404798428,nodelay,0.1
7.49,eff2,0.23687020400523892,nodelay,0.1
7.5,eff2,0.23486866154758457,nodelay,0.1
7.51,eff2,0.23288385751202045,nodelay,0.1
7.5200000000000005,eff2,0.23091565385582524,nodelay,0.1
7.53,eff2,0.2289639136479601,nodelay,0.1
7.54,eff2,0.22702850106053046,nodelay,0.1
7.55,eff2,0.2251092813603074,nodelay,0.1
7.5600000000000005,eff2,0.2232061209003077,nodelay,0.1
7.57,eff2,0.22131888711143358,nodelay,0.1
7.58,eff2,0.21944744849416772,nodelay,0.1
7.59,eff2,0.2175916746103292,nodelay,0.1
7.6000000000000005,eff2,0.21575143607488528,nodelay,0.1
7.61,eff2,0.21392660454782114,nodelay,0.1
7.62,eff2,0.21211705272606607,nodelay,0.1
7.63,eff2,0.2103226543354766,nodelay,0.1
7.640000000000001,eff2,0.20854328412287568,nodelay,0.1
7.65,eff2,0.2067788178481488,nodelay,0.1
7.66,eff2,0.2050291322763941,nodelay,0.1
7.67,eff2,0.20329410517012916,nodelay,0.1
7.68,eff2,0.201573615281553,nodelay,0.1
7.69,eff2,0.19986754234486173,nodelay,0.1
7.7,eff2,0.1981757670686201,nodelay,0.1
7.71,eff2,0.19649817112818557,nodelay,0.1
7.72,eff2,0.19483463715818763,nodelay,0.1
7.73,eff2,0.19318504874506004,nodelay,0.1
7.74,eff2,0.19154929041962687,nodelay,0.1
7.75,eff2,0.18992724764974003,nodelay,0.1
7.76,eff2,0.18831880683297123,nodelay,0.1
7.7700000000000005,eff2,0.1867238552893551,nodelay,0.1
7.78,eff2,0.18514228125418522,nodelay,0.1
7.79,eff2,0.18357397387086055,nodelay,0.1
7.8,eff2,0.18201882318378473,nodelay,0.1
7.8100000000000005,eff2,0.1804767201313155,nodelay,0.1
7.82,eff2,0.17894755653876573,nodelay,0.1
7.83,eff2,0.17743122511145407,nodelay,0.1
7.84,eff2,0.17592761942780655,nodelay,0.1
7.8500000000000005,eff2,0.17443663393250766,nodelay,0.1
7.86,eff2,0.17295816392970195,nodelay,0.1
7.87,eff2,0.17149210557624317,nodelay,0.1
7.88,eff2,0.17003835587499444,nodelay,0.1
7.890000000000001,eff2,0.16859681266817575,nodelay,0.1
7.9,eff2,0.1671673746307609,nodelay,0.1
7.91,eff2,0.16574994126392179,nodelay,0.1
7.92,eff2,0.16434441288852075,nodelay,0.1
7.930000000000001,eff2,0.16295069063865106,nodelay,0.1
7.94,eff2,0.16156867645522413,nodelay,0.1
7.95,eff2,0.16019827307960366,nodelay,0.1
7.96,eff2,0.15883938404728676,nodelay,0.1
7.97,eff2,0.15749191368163157,nodelay,0.1
7.98,eff2,0.15615576708763054,nodelay,0.1
7.99,eff2,0.1548308501457304,nodelay,0.1
0.0,eff1,0.0,delay,1.5
0.01,eff1,1.2365748091476948e-15,delay,1.5
0.02,eff1,1.2321773295890847e-12,delay,1.5
0.03,eff1,6.208290372287905e-11,delay,1.5
0.04,eff1,1.0071353466372028e-09,delay,1.5
0.05,eff1,8.533667873933195e-09,delay,1.5
0.06,eff1,4.812879752134164e-08,delay,1.5
0.07,eff1,2.0506053162888994e-07,delay,1.5
0.08,eff1,7.112026506069039e-07,delay,1.5
0.09,eff1,2.1076901768210656e-06,delay,1.5
0.1,eff1,5.517285739840218e-06,delay,1.5
0.11,eff1,1.306278290094818e-05,delay,1.5
0.12,eff1,2.8466740945396673e-05,delay,1.5
0.13,eff1,5.786362870953695e-05,delay,1.5
0.14,eff1,0.0001108482394841874,delay,1.5
0.15,eff1,0.00020177456756127575,delay,1.5
0.16,eff1,0.00035130809399095775,delay,1.5
0.17,eff1,0.0005882220882010592,delay,1.5
0.18,eff1,0.0009514161301245366,delay,1.5
0.19,eff1,0.0014921231925699942,delay,1.5
0.2,eff1,0.0022762609095399997,delay,1.5
0.21,eff1,0.0033868736072713286,delay,1.5
0.22,eff1,0.004926604644457821,delay,1.5
0.23,eff1,0.00702013382497044,delay,1.5
0.24,eff1,0.009816512212670034,delay,1.5
0.25,eff1,0.013491326576363965,delay,1.5
0.26,eff1,0.018248627852052966,delay,1.5
0.27,eff1,0.024322562141476503,delay,1.5
0.28,eff1,0.03197864872996772,delay,1.5
0.29,eff1,0.04151465713576658,delay,1.5
0.3,eff1,0.053261043764167126,delay,1.5
0.31,eff1,0.06758091827104619,delay,1.5
0.32,eff1,0.08486951975466961,delay,1.5
0.33,eff1,0.10555319312851007,delay,1.5
0.34,eff1,0.13008786618738083,delay,1.5
0.35000000000000003,eff1,0.1589570377040108,delay,1.5
0.36,eff1,0.19266929615689554,delay,1.5
