,gene,p,comp,f-test
2631,Zmiz2,1.9710566512287642e-11,expo_gamma,sig
2632,Zmynd8,0.34905057576150456,expo_gamma,ns
2633,Znrd1,0.9991860490290307,expo_gamma,ns
2634,Zpbp,0.0,expo_gamma,sig
2635,Zscan12,0.9983668075466064,expo_gamma,ns
2636,Zswim7,0.031164893667307347,expo_gamma,sig
2637,Zwint,1.0,expo_gamma,ns
2638,Zyg11b,0.9989598167813509,expo_gamma,ns
2639,Zzef1,0.1616104217610317,expo_gamma,ns
2640,Zzz3,0.006123583955274348,expo_gamma,sig
2641,a,0.008045815504874931,expo_gamma,sig
0,0610012G03Rik,0.5014700647390045,expo_longtail,ns
1,1110012L19Rik,0.9977407142400795,expo_longtail,ns
2,1110017D15Rik,1.0,expo_longtail,ns
3,1110032F04Rik,0.24122683107398424,expo_longtail,ns
4,1110051M20Rik,1.0,expo_longtail,ns
5,1110059G10Rik,0.9988440425127408,expo_longtail,ns
6,1600012H06Rik,0.6614244738349189,expo_longtail,ns
7,1700003F12Rik,1.0,expo_longtail,ns
8,1700010I14Rik,0.7456254368898969,expo_longtail,ns
9,1700017B05Rik,0.9993142199066427,expo_longtail,ns
10,1700019D03Rik,0.994878122890109,expo_longtail,ns
11,1700020L24Rik,1.0,expo_longtail,ns
12,1700025G04Rik,1.0,expo_longtail,ns
13,1700029J07Rik,1.0,expo_longtail,ns
14,1810009J06Rik,0.9965166709615726,expo_longtail,ns
15,1810055G02Rik,0.9178544835815602,expo_longtail,ns
16,2210016F16Rik,0.9992068209601085,expo_longtail,ns
17,2310033P09Rik,0.997983406068908,expo_longtail,ns
18,2310057M21Rik,1.0,expo_longtail,ns
19,2310061N02Rik,1.0,expo_longtail,ns
20,2610001J05Rik,1.0,expo_longtail,ns
21,2610002M06Rik,0.9946092925915898,expo_longtail,ns
22,2610301B20Rik,1.0,expo_longtail,ns
23,2610507B11Rik,0.998962313707112,expo_longtail,ns
24,2700049A03Rik,1.0,expo_longtail,ns
25,2700081O15Rik,1.0,expo_longtail,ns
26,2810408A11Rik,0.6246297243710938,expo_longtail,ns
27,3110009E18Rik,1.0,expo_longtail,ns
28,4833420G17Rik,0.3715921722643182,expo_longtail,ns
29,4921524J17Rik,1.0,expo_longtail,ns
30,4930453N24Rik,0.9964942176440297,expo_longtail,ns
31,4930486L24Rik,0.995154045201648,expo_longtail,ns
32,4930522L14Rik,0.6152466564296656,expo_longtail,ns
33,4931406C07Rik,1.0,expo_longtail,ns
34,5430427O19Rik,1.0,expo_longtail,ns
35,6330403K07Rik,1.0,expo_longtail,ns
36,9030624G23Rik,0.9994609465718755,expo_longtail,ns
37,9130008F23Rik,1.0,expo_longtail,ns
38,9130023H24Rik,0.9998004039537128,expo_longtail,ns
39,A430033K04Rik,0.3256456932569822,expo_longtail,ns
40,AB124611,0.9957748867918093,expo_longtail,ns
41,AI413582,0.9997135755590927,expo_longtail,ns
42,Aak1,0.9976800921810881,expo_longtail,ns
43,Aar2,1.0,expo_longtail,ns
44,Aasdh,1.0,expo_longtail,ns
45,Aatf,1.0,expo_longtail,ns
46,Abcb1a,0.2550901486532492,expo_longtail,ns
47,Abcb1b,0.18916076690379546,expo_longtail,ns
48,Abcb6,0.9960834154744809,expo_longtail,ns
49,Abcc3,1.0,expo_longtail,ns
50,Abcc5,1.0,expo_longtail,ns
51,Abcd1,1.0,expo_longtail,ns
52,Abcd2,0.6719258244872129,expo_longtail,ns
53,Abce1,0.9975414735642124,expo_longtail,ns
54,Abhd10,0.9964322499089934,expo_longtail,ns
55,Abi3,0.9996994084557094,expo_longtail,ns
56,Abl1,0.4782179139482582,expo_longtail,ns
57,Abl2,1.0,expo_longtail,ns
58,Abraxas1,0.9992426468208799,expo_longtail,ns
59,Abt1,0.9998577093936215,expo_longtail,ns
60,Abtb2,1.0,expo_longtail,ns
61,Acaa2,1.0,expo_longtail,ns
62,Acad8,1.0,expo_longtail,ns
63,Acadm,1.0,expo_longtail,ns
64,Acads,1.0,expo_longtail,ns
65,Acadvl,0.9999522782946465,expo_longtail,ns
66,Acap1,1.0,expo_longtail,ns
67,Acat1,0.9998484756673542,expo_longtail,ns
68,Acnat1,1.0,expo_longtail,ns
69,Acot10,0.9995122507180119,expo_longtail,ns
70,Acot9,1.0,expo_longtail,ns
71,Acox1,1.0,expo_longtail,ns
72,Acsl3,1.0,expo_longtail,ns
73,Actn1,0.9975589030499254,expo_longtail,ns
74,Actr3,0.9985211741942653,expo_longtail,ns
75,Actr6,0.3291444553515297,expo_longtail,ns
76,Actr8,0.06582949143932726,expo_longtail,ns
77,Actrt3,1.0,expo_longtail,ns
78,Acyp1,0.9980715033115998,expo_longtail,ns
79,Ada,1.0,expo_longtail,ns
80,Adal,1.0,expo_longtail,ns
81,Adam15,0.9995717611626133,expo_longtail,ns
82,Adamts10,1.0,expo_longtail,ns
83,Adck2,1.0,expo_longtail,ns
84,Adcy7,1.0,expo_longtail,ns
85,Add1,1.0,expo_longtail,ns
86,Add3,1.0,expo_longtail,ns
87,Adgra1,0.9958470768689055,expo_longtail,ns
88,Adgrb2,0.9991385262987794,expo_longtail,ns
89,Adgrd1,0.9957049711113453,expo_longtail,ns
90,Adgrg5,1.0,expo_longtail,ns
91,Adgrl1,0.5461439832782582,expo_longtail,ns
92,Adh4,1.0,expo_longtail,ns
93,Adh5,1.0,expo_longtail,ns
94,Adi1,0.9992976863583116,expo_longtail,ns
95,Adk,0.1853866435309941,expo_longtail,ns
96,Adm2,0.9956643486222492,expo_longtail,ns
97,Adora2a,0.18368484276670904,expo_longtail,ns
98,Adpgk,1.0,expo_longtail,ns
99,Adprm,1.0,expo_longtail,ns
100,Adrb1,0.9993763859450541,expo_longtail,ns
101,Aen,0.2404482697571405,expo_longtail,ns
102,Aftph,1.0,expo_longtail,ns
103,Agap3,1.0,expo_longtail,ns
104,Agfg1,1.0,expo_longtail,ns
105,Agk,1.0,expo_longtail,ns
106,Agl,1.0,expo_longtail,ns
107,Ago1,0.9972221608506968,expo_longtail,ns
108,Ago2,0.9977449893723341,expo_longtail,ns
109,Agps,0.9916793626987815,expo_longtail,ns
110,Agtpbp1,0.9965781296846579,expo_longtail,ns
111,Ahcyl2,1.0,expo_longtail,ns
112,Ahi1,0.1324586501393078,expo_longtail,ns
113,Ahsa2,0.9916511599517311,expo_longtail,ns
114,Aig1,1.0,expo_longtail,ns
115,Akap11,0.5855649957357907,expo_longtail,ns
116,Akap5,1.0,expo_longtail,ns
117,Akap9,0.563254229538602,expo_longtail,ns
118,Akr7a5,0.9991486258922141,expo_longtail,ns
119,Alas1,1.0,expo_longtail,ns
120,Alg11,0.9962910640934513,expo_longtail,ns
121,Alkbh8,1.0,expo_longtail,ns
122,Ammecr1l,1.0,expo_longtail,ns
123,Amn,0.9983215871781379,expo_longtail,ns
124,Ampd1,0.21243426270067045,expo_longtail,ns
125,Amz2,1.0,expo_longtail,ns
126,Anapc10,0.9991133813684482,expo_longtail,ns
127,Ank3,0.9973644076816348,expo_longtail,ns
128,Ankrd11,1.0,expo_longtail,ns
129,Ankrd13a,0.998542933461242,expo_longtail,ns
130,Ankrd16,0.35227004595487754,expo_longtail,ns
131,Ankrd26,0.9958634404722289,expo_longtail,ns
132,Ankrd34a,1.0,expo_longtail,ns
133,Ankrd44,1.0,expo_longtail,ns
134,Ankrd46,0.9973881396338743,expo_longtail,ns
135,Ankrd49,0.9989826011266661,expo_longtail,ns
136,Ankrd50,0.9972164583367377,expo_longtail,ns
137,Ankrd54,0.9999168911169927,expo_longtail,ns
138,Ankrd55,1.0,expo_longtail,ns
139,Ano6,1.0,expo_longtail,ns
140,Antxr2,0.9997823320683317,expo_longtail,ns
141,Ap2a2,1.0,expo_longtail,ns
142,Ap3b2,0.9976917773262878,expo_longtail,ns
143,Ap3m1,0.9969024030016127,expo_longtail,ns
144,Ap3s1,0.0924711383100637,expo_longtail,ns
145,Ap5m1,0.9991898929427575,expo_longtail,ns
146,Apex1,0.9983051792554216,expo_longtail,ns
147,Aph1a,0.5385860290271078,expo_longtail,ns
148,Apln,0.5354424415155306,expo_longtail,ns
149,Aplp2,1.0,expo_longtail,ns
150,Apoc4,1.0,expo_longtail,ns
151,Apoe,0.9964956987363311,expo_longtail,ns
152,Apof,1.0,expo_longtail,ns
153,Apol9a,1.0,expo_longtail,ns
154,App,0.9987217153681401,expo_longtail,ns
155,Aqp5,0.9998569605986577,expo_longtail,ns
156,Aqp9,0.9999972912958875,expo_longtail,ns
157,Aqr,0.9984190379016219,expo_longtail,ns
158,Ar,0.9982252004002627,expo_longtail,ns
159,Arap1,1.0,expo_longtail,ns
160,Arap2,0.9999983375671339,expo_longtail,ns
161,Areg,0.1441790292388041,expo_longtail,ns
162,Arf5,1.0,expo_longtail,ns
163,Arfgef2,1.0,expo_longtail,ns
164,Arfrp1,1.0,expo_longtail,ns
165,Arglu1,0.5807881245463468,expo_longtail,ns
166,Arhgap17,0.9999981147330468,expo_longtail,ns
167,Arhgap26,0.9982439102136852,expo_longtail,ns
168,Arhgap31,0.9999954397351588,expo_longtail,ns
169,Arhgap35,0.9991418846683803,expo_longtail,ns
170,Arhgap9,0.998275063933135,expo_longtail,ns
171,Arhgef1,1.0,expo_longtail,ns
172,Arhgef7,0.999172328561608,expo_longtail,ns
173,Arid1a,0.999281106429327,expo_longtail,ns
174,Arid2,1.0,expo_longtail,ns
175,Arid3b,0.3209879937156158,expo_longtail,ns
176,Arid5a,0.9999891805983037,expo_longtail,ns
177,Arih2,0.36792219303686435,expo_longtail,ns
178,Arl11,1.0,expo_longtail,ns
179,Arl13b,1.0,expo_longtail,ns
180,Arl14ep,1.0,expo_longtail,ns
181,Arl4a,1.0,expo_longtail,ns
182,Arl4d,0.998217547560069,expo_longtail,ns
183,Arl5b,0.9983552216270278,expo_longtail,ns
184,Arl5c,1.0,expo_longtail,ns
185,Arl6ip5,0.9999918912910614,expo_longtail,ns
186,Arl6ip6,0.9999262748901179,expo_longtail,ns
187,Armcx2,1.0,expo_longtail,ns
188,Armcx3,0.99435861698416,expo_longtail,ns
189,Armcx4,1.0,expo_longtail,ns
190,Arntl,1.0,expo_longtail,ns
191,Arpc3,0.05027651454898263,expo_longtail,ns
192,Arpc5l,1.0,expo_longtail,ns
193,Arrdc1,0.997528308559728,expo_longtail,ns
194,Arrdc3,1.0,expo_longtail,ns
195,Arv1,0.2594905807065452,expo_longtail,ns
196,Arxes2,1.0,expo_longtail,ns
197,As3mt,1.0,expo_longtail,ns
198,Asap2,0.9999063188464565,expo_longtail,ns
199,Asb2,0.9989063195514334,expo_longtail,ns
200,Ascl2,0.9918485530614839,expo_longtail,ns
201,Asf1a,1.0,expo_longtail,ns
202,Aspscr1,1.0,expo_longtail,ns
203,Ass1,1.0,expo_longtail,ns
204,Aste1,1.0,expo_longtail,ns
205,Atad2b,0.9935008705212305,expo_longtail,ns
206,Atad3a,1.0,expo_longtail,ns
207,Atcay,0.9988310653122687,expo_longtail,ns
208,Atf2,1.0,expo_longtail,ns
209,Atf3,0.5029803770551965,expo_longtail,ns
210,Atg10,0.9999973656546642,expo_longtail,ns
211,Atg101,0.33698658769837553,expo_longtail,ns
212,Atg13,1.0,expo_longtail,ns
213,Atg16l2,1.0,expo_longtail,ns
214,Atg5,1.0,expo_longtail,ns
215,Atm,0.999241924687299,expo_longtail,ns
216,Atp11a,1.0,expo_longtail,ns
217,Atp11b,1.0,expo_longtail,ns
218,Atp1a3,1.0,expo_longtail,ns
219,Atp23,0.999193920137299,expo_longtail,ns
220,Atp2a3,1.0,expo_longtail,ns
221,Atp5e,0.9999564279150728,expo_longtail,ns
222,Atp5h,1.0,expo_longtail,ns
223,Atp5md,1.0,expo_longtail,ns
224,Atp6v0d1,0.3845561340704252,expo_longtail,ns
225,Atp6v0e,0.33464643776877434,expo_longtail,ns
226,Atp6v1e1,0.18000089284241771,expo_longtail,ns
227,Atp6v1f,0.060339209744072475,expo_longtail,ns
228,Atp6v1g1,0.9976797361669381,expo_longtail,ns
229,Atp9a,1.0,expo_longtail,ns
230,Atr,0.2984812107721284,expo_longtail,ns
231,Atrip,0.9995586617477935,expo_longtail,ns
232,Atrx,1.0,expo_longtail,ns
233,Atxn10,0.6958159116162337,expo_longtail,ns
234,Atxn2,0.1647300311416957,expo_longtail,ns
235,Atxn3,0.7866436568005029,expo_longtail,ns
236,Atxn7l3,0.9972039328031362,expo_longtail,ns
237,Atxn7l3b,0.44448374977528204,expo_longtail,ns
238,Auh,0.8309907963882353,expo_longtail,ns
239,Avil,0.28295593363461613,expo_longtail,ns
240,Avl9,0.9991897699620451,expo_longtail,ns
241,Avpi1,1.0,expo_longtail,ns
242,Axin1,0.24831986082063218,expo_longtail,ns
243,Axin2,1.0,expo_longtail,ns
244,Aym1,1.0,expo_longtail,ns
245,Azi2,0.9967562240677434,expo_longtail,ns
246,B230219D22Rik,1.0,expo_longtail,ns
247,B230307C23Rik,0.8104789986824323,expo_longtail,ns
248,B3galnt2,0.2245323080914603,expo_longtail,ns
249,B3gnt2,0.706478791649783,expo_longtail,ns
250,B3gnt5,1.0,expo_longtail,ns
251,B4galnt1,0.2473152076310331,expo_longtail,ns
252,B4galnt4,1.0,expo_longtail,ns
253,B4galt3,1.0,expo_longtail,ns
254,B4galt4,0.997674575703034,expo_longtail,ns
255,B4gat1,0.739802867527069,expo_longtail,ns
256,BC003965,0.999369795912528,expo_longtail,ns
257,BC031181,1.0,expo_longtail,ns
258,Bace2,1.0,expo_longtail,ns
259,Bach1,1.0,expo_longtail,ns
260,Bad,1.0,expo_longtail,ns
261,Bag3,0.9980208188444549,expo_longtail,ns
262,Bbs12,0.9991387621142273,expo_longtail,ns
263,Bcas3,1.0,expo_longtail,ns
264,Bckdhb,1.0,expo_longtail,ns
265,Bcl10,0.7209736537690146,expo_longtail,ns
266,Bcl2a1c,1.0,expo_longtail,ns
267,Bcl2a1d,0.9991467661723772,expo_longtail,ns
268,Bcl2l11,1.0,expo_longtail,ns
269,Bcl6,0.0615407945570563,expo_longtail,ns
270,Bcl7b,0.994760948073403,expo_longtail,ns
271,Bcl9,0.43914896250855284,expo_longtail,ns
272,Bclaf1,1.0,expo_longtail,ns
273,Bclaf3,0.9999966548885334,expo_longtail,ns
274,Bcr,0.9979124332633326,expo_longtail,ns
275,Bcs1l,1.0,expo_longtail,ns
276,Bdh1,1.0,expo_longtail,ns
277,Bet1,0.9996801039452267,expo_longtail,ns
278,Bet1l,0.9983164885165534,expo_longtail,ns
279,Bex2,1.0,expo_longtail,ns
280,Bex3,0.9997246223560626,expo_longtail,ns
281,Bfar,1.0,expo_longtail,ns
282,Bhlhb9,0.9983139547550569,expo_longtail,ns
283,Bhlhe40,0.217644611753519,expo_longtail,ns
284,Bicdl1,0.9997665431487517,expo_longtail,ns
285,Bicral,1.0,expo_longtail,ns
286,Bid,0.9923024239199032,expo_longtail,ns
287,Bin1,0.9940959823612815,expo_longtail,ns
288,Birc2,0.9990456589407166,expo_longtail,ns
289,Birc6,0.9947892778968905,expo_longtail,ns
290,Bivm,0.999202536498608,expo_longtail,ns
291,Bloc1s1,1.0,expo_longtail,ns
292,Bmp7,0.9999396595908054,expo_longtail,ns
293,Bod1l,0.6639722800013653,expo_longtail,ns
294,Borcs6,0.9999892243360915,expo_longtail,ns
295,Bpgm,0.9985422517657703,expo_longtail,ns
296,Bphl,0.19377858833690287,expo_longtail,ns
297,Braf,1.0,expo_longtail,ns
298,Brap,0.2486136771303158,expo_longtail,ns
299,Brd7,1.0,expo_longtail,ns
300,Bricd5,1.0,expo_longtail,ns
301,Brms1l,0.9960449056136693,expo_longtail,ns
302,Brpf1,0.997823109090365,expo_longtail,ns
303,Brpf3,1.0,expo_longtail,ns
304,Bsdc1,0.9954390429401329,expo_longtail,ns
305,Btbd1,1.0,expo_longtail,ns
306,Btbd2,1.0,expo_longtail,ns
307,Btbd9,1.0,expo_longtail,ns
308,Btd,1.0,expo_longtail,ns
309,Btf3l4,0.10587479818063439,expo_longtail,ns
310,Btg2,1.0,expo_longtail,ns
311,Btg3,1.0,expo_longtail,ns
312,Bud23,0.9986561452423852,expo_longtail,ns
313,Bud31,0.1929766850980661,expo_longtail,ns
314,Bysl,0.9999997952559063,expo_longtail,ns
315,Bzw2,1.0,expo_longtail,ns
316,C030006K11Rik,1.0,expo_longtail,ns
317,C1galt1,0.9983347124379992,expo_longtail,ns
318,C1qbp,1.0,expo_longtail,ns
319,C2cd4c,0.9992521288108989,expo_longtail,ns
320,C9orf72,1.0,expo_longtail,ns
321,Cacna1d,1.0,expo_longtail,ns
322,Cacna1g,0.9991834834887028,expo_longtail,ns
323,Cacnb3,0.9980686816913653,expo_longtail,ns
324,Cactin,1.0,expo_longtail,ns
325,Cacul1,0.999210429583762,expo_longtail,ns
326,Cacybp,0.999225865811805,expo_longtail,ns
327,Cadm1,0.9927721530986534,expo_longtail,ns
328,Calm2,0.08483988569778633,expo_longtail,ns
329,Calml4,0.9965113386353646,expo_longtail,ns
330,Camk2n1,1.0,expo_longtail,ns
331,Camp,0.9960082378676052,expo_longtail,ns
332,Car1,0.9948446994677544,expo_longtail,ns
333,Carm1,0.9998925591189093,expo_longtail,ns
334,Carmil2,1.0,expo_longtail,ns
335,Cars,1.0,expo_longtail,ns
336,Casc3,1.0,expo_longtail,ns
337,Casc4,0.9986499896937943,expo_longtail,ns
338,Cask,1.0,expo_longtail,ns
339,Casp1,0.9986618122802806,expo_longtail,ns
340,Casp8,0.9990882501874642,expo_longtail,ns
341,Cbfa2t2,0.8991939040077491,expo_longtail,ns
342,Cbl,0.9979808820823202,expo_longtail,ns
343,Cblb,1.0,expo_longtail,ns
344,Cbll1,0.9982394127030392,expo_longtail,ns
345,Cbx2,0.527155209723452,expo_longtail,ns
346,Cbx7,1.0,expo_longtail,ns
347,Ccar1,0.998240875042126,expo_longtail,ns
348,Ccdc117,0.9997769757099241,expo_longtail,ns
349,Ccdc130,0.9999661785970271,expo_longtail,ns
350,Ccdc134,1.0,expo_longtail,ns
351,Ccdc137,0.9943052090729692,expo_longtail,ns
352,Ccdc173,0.5070114113651785,expo_longtail,ns
353,Ccdc22,0.16850136151785233,expo_longtail,ns
354,Ccdc66,0.9993414432459501,expo_longtail,ns
355,Ccdc69,1.0,expo_longtail,ns
356,Ccdc77,0.9999100437333239,expo_longtail,ns
357,Ccdc82,0.9992717916724265,expo_longtail,ns
358,Ccdc91,0.9999958643540253,expo_longtail,ns
359,Cckar,1.0,expo_longtail,ns
360,Ccl25,1.0,expo_longtail,ns
361,Ccl4,0.7573421185608606,expo_longtail,ns
362,Ccl5,1.0,expo_longtail,ns
363,Ccn4,1.0,expo_longtail,ns
364,Ccnb1ip1,0.998125811455378,expo_longtail,ns
365,Ccng2,1.0,expo_longtail,ns
366,Ccnh,0.9999951234823053,expo_longtail,ns
367,Ccni,0.9981500563191992,expo_longtail,ns
368,Ccnt1,0.9997395941165024,expo_longtail,ns
369,Ccnyl1,0.9999459652939953,expo_longtail,ns
370,Ccr3,0.995004879031505,expo_longtail,ns
371,Ccr6,0.9968936557864237,expo_longtail,ns
372,Ccr9,1.0,expo_longtail,ns
373,Ccsap,1.0,expo_longtail,ns
374,Cct4,1.0,expo_longtail,ns
375,Cd163l1,1.0,expo_longtail,ns
376,Cd164,1.0,expo_longtail,ns
377,Cd2,0.9959818591695608,expo_longtail,ns
378,Cd200r2,0.9985776165465837,expo_longtail,ns
379,Cd247,0.9942144890945099,expo_longtail,ns
380,Cd28,0.9995457902491357,expo_longtail,ns
381,Cd320,1.0,expo_longtail,ns
382,Cd37,1.0,expo_longtail,ns
383,Cd3e,0.9970591614404033,expo_longtail,ns
384,Cd4,1.0,expo_longtail,ns
385,Cd40lg,0.997075088935908,expo_longtail,ns
386,Cd44,1.0,expo_longtail,ns
387,Cd47,1.0,expo_longtail,ns
388,Cd5,0.9992173006125386,expo_longtail,ns
389,Cd69,1.0,expo_longtail,ns
390,Cd81,0.9988636109748729,expo_longtail,ns
391,Cd82,0.3521538861237422,expo_longtail,ns
392,Cd84,1.0,expo_longtail,ns
393,Cd9,1.0,expo_longtail,ns
394,Cdadc1,0.31032445495561345,expo_longtail,ns
395,Cdc14b,1.0,expo_longtail,ns
396,Cdc16,1.0,expo_longtail,ns
397,Cdc23,0.9953606690617859,expo_longtail,ns
398,Cdc26,1.0,expo_longtail,ns
399,Cdc42,0.9993053548442555,expo_longtail,ns
400,Cdc42ep3,1.0,expo_longtail,ns
401,Cdc42se2,0.9994520329767437,expo_longtail,ns
402,Cdca4,1.0,expo_longtail,ns
403,Cdk14,0.7152520756150957,expo_longtail,ns
404,Cdk19,1.0,expo_longtail,ns
405,Cdk5rap1,1.0,expo_longtail,ns
406,Cdk7,0.30310266146454024,expo_longtail,ns
407,Cdk8,1.0,expo_longtail,ns
408,Cdkn2aip,1.0,expo_longtail,ns
409,Cdr2,1.0,expo_longtail,ns
410,Cebpa,0.7468176480263717,expo_longtail,ns
411,Cebpb,0.9943015655955195,expo_longtail,ns
412,Cebpd,1.0,expo_longtail,ns
413,Cebpz,0.9990416248660728,expo_longtail,ns
414,Cela1,0.9988314154576612,expo_longtail,ns
415,Cenpj,1.0,expo_longtail,ns
416,Cenpl,0.3238049229464166,expo_longtail,ns
417,Cep120,1.0,expo_longtail,ns
418,Cep135,1.0,expo_longtail,ns
419,Cep162,1.0,expo_longtail,ns
420,Cep164,0.6996695461617397,expo_longtail,ns
421,Cep170,0.2810657769266386,expo_longtail,ns
422,Cep19,1.0,expo_longtail,ns
423,Cep295,0.9964955779608584,expo_longtail,ns
424,Cep350,0.9911044350170969,expo_longtail,ns
425,Cep57l1,1.0,expo_longtail,ns
426,Cep85l,1.0,expo_longtail,ns
427,Cers4,1.0,expo_longtail,ns
428,Cers6,1.0,expo_longtail,ns
429,Ces2b,0.9990157561272233,expo_longtail,ns
430,Cetn2,0.04558131067082882,expo_longtail,sig
431,Cfap157,0.998499701074329,expo_longtail,ns
432,Cfap36,0.9982762873566788,expo_longtail,ns
433,Cfap77,0.9996461185977569,expo_longtail,ns
434,Cgas,1.0,expo_longtail,ns
435,Cgrrf1,0.48240817388396195,expo_longtail,ns
436,Champ1,1.0,expo_longtail,ns
437,Chd4,0.9990342022029248,expo_longtail,ns
438,Chd7,0.34875172269638044,expo_longtail,ns
439,Chic1,1.0,expo_longtail,ns
440,Chic2,0.9916047787369254,expo_longtail,ns
441,Chka,0.998945245144542,expo_longtail,ns
442,Chmp5,0.9994148459371097,expo_longtail,ns
443,Chpf,0.9960262548774411,expo_longtail,ns
444,Chrac1,0.9972911315042788,expo_longtail,ns
445,Chrnb4,0.9967773313024555,expo_longtail,ns
446,Chrne,1.0,expo_longtail,ns
447,Chst11,0.9989814762518732,expo_longtail,ns
448,Chst12,0.9982113147887717,expo_longtail,ns
449,Chst2,0.33957696749487887,expo_longtail,ns
450,Churc1,1.0,expo_longtail,ns
451,Ciao1,0.9974789217103159,expo_longtail,ns
452,Ciao2b,0.16855162855938377,expo_longtail,ns
453,Cish,1.0,expo_longtail,ns
454,Cldn19,1.0,expo_longtail,ns
455,Cldnd2,0.7387828126670036,expo_longtail,ns
456,Clec11a,0.9987647308281014,expo_longtail,ns
457,Clec2d,0.9999982082297582,expo_longtail,ns
458,Clec2i,1.0,expo_longtail,ns
459,Clip2,1.0,expo_longtail,ns
460,Cln3,1.0,expo_longtail,ns
461,Clp1,0.88852478152051,expo_longtail,ns
462,Clpx,0.9994050317374847,expo_longtail,ns
463,Cltb,1.0,expo_longtail,ns
464,Cluap1,0.5290343879584327,expo_longtail,ns
465,Clybl,0.4008641177070086,expo_longtail,ns
466,Cmah,0.2176819388621577,expo_longtail,ns
467,Cmklr1,0.24144933265706214,expo_longtail,ns
468,Cnbp,1.0,expo_longtail,ns
469,Cngb1,0.9934044448991575,expo_longtail,ns
470,Cnot6l,0.9955023121017075,expo_longtail,ns
471,Cnp,1.0,expo_longtail,ns
472,Cnppd1,1.0,expo_longtail,ns
473,Cnpy2,0.9960188276023721,expo_longtail,ns
474,Cnr2,0.43464270076770706,expo_longtail,ns
475,Cntrl,1.0,expo_longtail,ns
476,Col15a1,0.9944329226563244,expo_longtail,ns
477,Col5a3,0.9996009648139006,expo_longtail,ns
478,Commd5,1.0,expo_longtail,ns
479,Commd6,1.0,expo_longtail,ns
480,Commd8,0.20259088721802665,expo_longtail,ns
481,Comtd1,0.998055239150323,expo_longtail,ns
482,Cops7a,0.9982987775379023,expo_longtail,ns
483,Cops9,0.9988679504495679,expo_longtail,ns
484,Coq10b,0.6182989376902861,expo_longtail,ns
485,Coq2,0.9979343293907703,expo_longtail,ns
486,Coq5,0.998257680236464,expo_longtail,ns
487,Coq6,0.9982357498503923,expo_longtail,ns
488,Cox10,1.0,expo_longtail,ns
489,Cox11,1.0,expo_longtail,ns
490,Cpeb2,1.0,expo_longtail,ns
491,Cplane1,1.0,expo_longtail,ns
492,Cpne7,0.9968115665175147,expo_longtail,ns
493,Cpsf3,0.3614657821012742,expo_longtail,ns
494,Cpt2,0.9971278327454606,expo_longtail,ns
495,Cr1l,0.9961339632381356,expo_longtail,ns
496,Cramp1l,0.9999950522237973,expo_longtail,ns
497,Crbn,1.0,expo_longtail,ns
498,Creb1,0.9998519666243749,expo_longtail,ns
499,Creb5,1.0,expo_longtail,ns
500,Crem,0.9934184774843148,expo_longtail,ns
501,Crk,0.9999949998432665,expo_longtail,ns
502,Crot,0.9943079001546142,expo_longtail,ns
503,Crtam,1.0,expo_longtail,ns
504,Crtap,1.0,expo_longtail,ns
505,Crybg1,0.4698926848998314,expo_longtail,ns
506,Csf2ra,1.0,expo_longtail,ns
507,Csf2rb2,0.9962241654574217,expo_longtail,ns
508,Csnk1g3,0.9999994309764707,expo_longtail,ns
509,Csrnp1,0.9993319148115818,expo_longtail,ns
510,Csrp2,1.0,expo_longtail,ns
511,Csrp3,0.9970949389619127,expo_longtail,ns
512,Cstf1,1.0,expo_longtail,ns
513,Ctdspl,0.9953841544662266,expo_longtail,ns
514,Ctla2a,1.0,expo_longtail,ns
515,Ctnnbip1,1.0,expo_longtail,ns
516,Ctnnbl1,1.0,expo_longtail,ns
517,Ctr9,0.9999987389821731,expo_longtail,ns
518,Ctsc,1.0,expo_longtail,ns
519,Ctsg,1.0,expo_longtail,ns
520,Ctsl,1.0,expo_longtail,ns
521,Ctu1,0.2925204921547304,expo_longtail,ns
522,Ctu2,0.9998358534799012,expo_longtail,ns
523,Ctxn1,0.9941873080583793,expo_longtail,ns
524,Cuedc2,0.9997268320966981,expo_longtail,ns
525,Cul3,1.0,expo_longtail,ns
526,Cul4a,0.9968013207078358,expo_longtail,ns
527,Cul4b,1.0,expo_longtail,ns
528,Cul5,1.0,expo_longtail,ns
529,Cutc,1.0,expo_longtail,ns
530,Cwc22,0.995628693426303,expo_longtail,ns
531,Cwc25,1.0,expo_longtail,ns
532,Cxcl2,0.29185183950870985,expo_longtail,ns
533,Cxcr4,1.0,expo_longtail,ns
534,Cxcr5,0.9970579752411348,expo_longtail,ns
535,Cxcr6,0.9984490841192792,expo_longtail,ns
536,Cxxc5,1.0,expo_longtail,ns
537,Cyb561a3,0.9987915497492653,expo_longtail,ns
538,Cyb5a,0.22087754868544252,expo_longtail,ns
539,Cyb5d1,0.9980393296257375,expo_longtail,ns
540,Cybc1,0.1346199080355921,expo_longtail,ns
541,Cyp27a1,0.9984814227219537,expo_longtail,ns
542,Cyp4v3,1.0,expo_longtail,ns
543,Cystm1,1.0,expo_longtail,ns
544,D11Wsu47e,1.0,expo_longtail,ns
545,D16Ertd472e,1.0,expo_longtail,ns
546,D3Ertd751e,0.9999992011737143,expo_longtail,ns
547,D5Ertd579e,0.9987205274848759,expo_longtail,ns
