,gene,p,comp,f-test
1067,Cask,0.15570453931781936,expo_gamma,ns
1068,Caskin2,0.008351908917427098,expo_gamma,sig
1069,Casp1,0.04214219329799329,expo_gamma,sig
1070,Casp3,4.3073650048963685e-06,expo_gamma,sig
1071,Casp4,1.0,expo_gamma,ns
1072,Casp4.1,1.0,expo_gamma,ns
1073,Casp4.2,0.9999934590850147,expo_gamma,ns
1074,Cbfb.1,0.06346549377383692,expo_gamma,ns
1075,Cbfb.2,1.2111004416004434e-06,expo_gamma,sig
1076,Cbwd1,0.9999992069775623,expo_gamma,ns
1077,Cbx3,0.10178795506467508,expo_gamma,ns
1078,Cbx5.1,0.002427227206297844,expo_gamma,sig
1079,Cbx6,0.21920144880397818,expo_gamma,ns
1080,Cc2d1b,0.8148559993261059,expo_gamma,ns
1081,Cc2d2a,0.8705657727842473,expo_gamma,ns
1082,Ccdc102a,0.0032384283864971275,expo_gamma,sig
1083,Ccdc109a,0.05702819428696726,expo_gamma,ns
1084,Ccdc109a.1,0.028959198451471657,expo_gamma,sig
1085,Ccdc109b,0.10286641176076206,expo_gamma,ns
1086,Ccdc111,1.0,expo_gamma,ns
1087,Ccdc111.1,1.0,expo_gamma,ns
1088,Ccdc120,0.015326796061876924,expo_gamma,sig
1089,Ccdc123,0.014423552051296862,expo_gamma,sig
1090,Ccdc123.1,0.002098898872796129,expo_gamma,sig
1091,Ccdc124,0.0007080740908383953,expo_gamma,sig
1092,Ccdc124.1,0.010260727710041606,expo_gamma,sig
1093,Ccdc132,0.0,expo_gamma,sig
1094,Ccdc134,0.010306709417253979,expo_gamma,sig
1095,Ccdc135,0.060459520559522084,expo_gamma,ns
1096,Ccdc14,0.015659457590677994,expo_gamma,sig
1097,Ccdc18,0.003093935418572724,expo_gamma,sig
1098,Ccdc18.1,0.0017070926454934021,expo_gamma,sig
1099,Ccdc18.2,0.004515037259419041,expo_gamma,sig
1100,Ccdc28b,0.011984433271775563,expo_gamma,sig
1101,Ccdc28b.1,0.005899532530133977,expo_gamma,sig
1102,Ccdc32,0.9999925146320954,expo_gamma,ns
1103,Ccdc44,0.0026120163749060454,expo_gamma,sig
1104,Ccdc47,0.04980282501701827,expo_gamma,sig
1105,Ccdc49,0.9999940847702987,expo_gamma,ns
1106,Ccdc5,3.238362467072875e-08,expo_gamma,sig
1107,Ccdc50,0.9999983452948895,expo_gamma,ns
1108,Ccdc50.1,0.012359225062254509,expo_gamma,sig
1109,Ccdc58,1.0,expo_gamma,ns
1110,Ccdc66,0.16261812414197496,expo_gamma,ns
1111,Ccdc77,0.06324128907020476,expo_gamma,ns
1112,Ccdc92,1.1102230246251565e-16,expo_gamma,sig
1113,Ccdc93.1,0.505391816329446,expo_gamma,ns
1114,Ccdc94,0.02080230810811945,expo_gamma,sig
1115,Ccdc98,0.007638830467386559,expo_gamma,sig
1116,Ccdc99,1.0,expo_gamma,ns
1117,Cchcr1,0.024372880232305105,expo_gamma,sig
1118,Ccl17,0.48122675107238655,expo_gamma,ns
1119,Ccl24,0.7308078727267466,expo_gamma,ns
1120,Ccl27,0.05651728262156541,expo_gamma,ns
1121,Ccl4,0.9999765704216155,expo_gamma,ns
1122,Ccl5,0.0005396814695575181,expo_gamma,sig
1123,Ccl9,1.0,expo_gamma,ns
1124,Ccna2,0.3368545955855887,expo_gamma,ns
1125,Ccnb1,1.7168144972323773e-07,expo_gamma,sig
1126,Ccnb1.1,4.165723321847281e-11,expo_gamma,sig
1127,Ccnc.1,5.2856483856444925e-08,expo_gamma,sig
1128,Ccnd2,0.9999762468520725,expo_gamma,ns
1129,Ccnd3.1,0.052824420846933395,expo_gamma,ns
1130,Ccnd3.2,0.21464685094523672,expo_gamma,ns
1131,Ccne1,0.00021537935362780924,expo_gamma,sig
1132,Ccne2,1.8123602618658197e-10,expo_gamma,sig
1133,Ccnf,2.2093438190040615e-14,expo_gamma,sig
1134,Ccng1,1.0,expo_gamma,ns
1135,Ccng1.2,7.511749144928359e-08,expo_gamma,sig
1136,Ccng2,0.0200773330573768,expo_gamma,sig
1137,Ccnh,0.18295796340688453,expo_gamma,ns
1138,Ccni,0.10713147866899264,expo_gamma,ns
1139,Ccnt2,0.09964477382305004,expo_gamma,ns
1140,Ccnyl1,0.1851632817272748,expo_gamma,ns
1141,Ccnyl1.1,0.027684498548448566,expo_gamma,sig
1142,Ccr4,1.435429704865765e-05,expo_gamma,sig
1143,Ccr5,9.992007221626409e-16,expo_gamma,sig
1144,Ccr6,1.0,expo_gamma,ns
1145,Ccr6.1,1.0,expo_gamma,ns
1146,Ccrk.2,0.35480831695200254,expo_gamma,ns
1147,Ccrk.3,0.9999977741554396,expo_gamma,ns
1148,Ccrl2,3.763715283222613e-05,expo_gamma,sig
1149,Cct3.1,0.7242660987539429,expo_gamma,ns
1150,Cct6b,0.04322199078418876,expo_gamma,sig
1151,Cd14,0.5202492070401252,expo_gamma,ns
1152,Cd151,1.0,expo_gamma,ns
1153,Cd164,0.99999099246633,expo_gamma,ns
1154,Cd19,0.30186055545604573,expo_gamma,ns
1155,Cd19.1,0.27964659950935633,expo_gamma,ns
1156,Cd1d1,0.00091709136610163,expo_gamma,sig
1157,Cd226.2,0.04485351768386403,expo_gamma,sig
1158,Cd248,0.001047776141028911,expo_gamma,sig
1159,Cd27,0.0015117960548505227,expo_gamma,sig
1160,Cd27.1,0.0012077227076855435,expo_gamma,sig
1161,Cd27.2,0.0004688461174136016,expo_gamma,sig
1162,Cd300a.1,1.0,expo_gamma,ns
1163,Cd3e.1,1.0,expo_gamma,ns
1164,Cd40.2,0.07707355638106284,expo_gamma,ns
1165,Cd44.5,1.0,expo_gamma,ns
1166,Cd47,0.2099051828586851,expo_gamma,ns
1167,Cd6,0.5876438108235729,expo_gamma,ns
1168,Cd68,0.9999860559471503,expo_gamma,ns
1169,Cd70,5.0920784117614026e-05,expo_gamma,sig
1170,Cd74,0.9999672551789995,expo_gamma,ns
1171,Cd74.1,0.9999798067774474,expo_gamma,ns
1172,Cd74.2,0.9999443158220516,expo_gamma,ns
1173,Cd79b,0.2111746664350156,expo_gamma,ns
1174,Cd79b.1,0.17680589636570365,expo_gamma,ns
1175,Cd80,6.632847574117307e-05,expo_gamma,sig
1176,Cd81,0.31873083259181445,expo_gamma,ns
1177,Cd84,0.0005748979093769258,expo_gamma,sig
1178,Cd86,0.0002962518287611404,expo_gamma,sig
1179,Cd86.1,0.0033551134428644325,expo_gamma,sig
1180,Cd86.2,0.0003035944872349372,expo_gamma,sig
1181,Cd96,1.0,expo_gamma,ns
1182,Cd97.2,0.006131122078858353,expo_gamma,sig
1183,Cd99l2,1.0,expo_gamma,ns
1184,Cdc14b.1,0.037389504750775626,expo_gamma,sig
1185,Cdc20,2.968909647682594e-06,expo_gamma,sig
1186,Cdc20.1,4.312371615289301e-05,expo_gamma,sig
1187,Cdc20.2,0.01191580518043689,expo_gamma,sig
1188,Cdc20.3,0.0066918499431400935,expo_gamma,sig
1189,Cdc25b,0.10839468979175604,expo_gamma,ns
1190,Cdc25c,0.00016723869370416367,expo_gamma,sig
1191,Cdc27.2,0.44091587089755546,expo_gamma,ns
1192,Cdc2a.1,7.025779957814393e-11,expo_gamma,sig
1193,Cdc2a.2,4.963133232505079e-06,expo_gamma,sig
1194,Cdc2l1,0.22142087033489688,expo_gamma,ns
1195,Cdc2l1.1,0.07458237398884948,expo_gamma,ns
1196,Cdc2l5,0.08158384443738065,expo_gamma,ns
1197,Cdc2l5.2,0.032156729220029656,expo_gamma,sig
1198,Cdc42bpb,0.0220860541650727,expo_gamma,sig
1199,Cdc42ep2,0.0341305862875777,expo_gamma,sig
1200,Cdc42ep4,2.7474594047616208e-06,expo_gamma,sig
1201,Cdc42se1.1,0.9999913110746967,expo_gamma,ns
1202,Cdc45l,2.780101704402682e-10,expo_gamma,sig
1203,Cdc6,4.190666558212541e-08,expo_gamma,sig
1204,Cdca2,0.020971992342825097,expo_gamma,sig
1205,Cdca3,0.0019184443377519012,expo_gamma,sig
1206,Cdca3.1,0.0017614397355648626,expo_gamma,sig
1207,Cdca4.1,0.9999986231203154,expo_gamma,ns
1208,Cdca4.2,0.9999987388187356,expo_gamma,ns
1209,Cdca5,2.236244522890729e-11,expo_gamma,sig
1210,Cdca8,5.4351530111018675e-06,expo_gamma,sig
1211,Cdca8.1,1.0131631315024592e-06,expo_gamma,sig
1212,Cdipt,0.5322370580239539,expo_gamma,ns
1213,Cdipt.1,1.0,expo_gamma,ns
1214,Cdk10.2,0.04806435053744862,expo_gamma,sig
1215,Cdk2,0.09788661299533197,expo_gamma,ns
1216,Cdk2.1,0.01094894725428941,expo_gamma,sig
1217,Cdk2.2,0.009134955513124488,expo_gamma,sig
1218,Cdk5rap1,0.01583323858279695,expo_gamma,sig
1219,Cdk6,0.9999982635597724,expo_gamma,ns
1220,Cdk8.1,1.6651584359483884e-05,expo_gamma,sig
1221,Cdkl2.1,0.039714727357571755,expo_gamma,sig
1222,Cdkl2.2,0.041204144930128694,expo_gamma,sig
1223,Cdkl3,0.07662646291788455,expo_gamma,ns
1224,Cdkn1a,0.9999984639267337,expo_gamma,ns
1225,Cdkn1a.1,1.0,expo_gamma,ns
1226,Cdkn1a.2,0.9999900539232113,expo_gamma,ns
1227,Cdkn2a.1,0.9999996008703281,expo_gamma,ns
1228,Cdkn2a.2,0.9999996084333774,expo_gamma,ns
1229,Cdkn2c,0.12446204048276777,expo_gamma,ns
1230,Cdkn2c.1,0.0161788192335508,expo_gamma,sig
1231,Cdo1,1.0,expo_gamma,ns
1232,Cdr2,0.014746484045764396,expo_gamma,sig
1233,Cdt1,1.0,expo_gamma,ns
1234,Cdx2,0.18047797538896415,expo_gamma,ns
1235,Cebpb,0.00536408879282857,expo_gamma,sig
1236,Cebpd.1,0.2041562848498787,expo_gamma,ns
1237,Cebpg,1.0,expo_gamma,ns
1238,Cecr6,0.023128348355758388,expo_gamma,sig
1239,Celsr1,0.07586562874065728,expo_gamma,ns
1240,Cenpa,0.01088168173527193,expo_gamma,sig
1241,Cenpf,0.07841426896725134,expo_gamma,ns
1242,Cenpf.1,1.0,expo_gamma,ns
1243,Cenph,0.001920892055905954,expo_gamma,sig
1244,Cenpi,9.228728892196614e-12,expo_gamma,sig
1245,Cenpk.1,0.007546279927180488,expo_gamma,sig
1246,Cenpl,0.06458202451440298,expo_gamma,ns
1247,Cenpl.1,0.4493962369817994,expo_gamma,ns
1248,Cenpm,2.508667567902023e-06,expo_gamma,sig
1249,Cenpm.1,1.275151805602004e-05,expo_gamma,sig
1250,Cenpm.2,2.655634601111956e-10,expo_gamma,sig
1251,Cenpn,0.0030736900970506076,expo_gamma,sig
1252,Cenpo,0.999996392782757,expo_gamma,ns
1253,Cenpp,0.009379957237201197,expo_gamma,sig
1254,Cenpq,0.6183803017152462,expo_gamma,ns
1255,Centa1,0.0007782607232886818,expo_gamma,sig
1256,Centa1.1,0.045652685358025025,expo_gamma,sig
1257,Centa1.2,1.0,expo_gamma,ns
1258,Centb2.2,3.3180210778915864e-07,expo_gamma,sig
1259,Cep152,0.027997481644770006,expo_gamma,sig
1260,Cep170,0.010120534315931184,expo_gamma,sig
1261,Cep170.1,0.19514664123040537,expo_gamma,ns
1262,Cep55,0.23941788188164426,expo_gamma,ns
1263,Cep63.3,0.006314425979175087,expo_gamma,sig
1264,Cep68,0.9999676355307263,expo_gamma,ns
1265,Cep70,0.0002914133167624122,expo_gamma,sig
1266,Cep72,0.002873756334927924,expo_gamma,sig
1267,Cercam,0.2912507649685394,expo_gamma,ns
1268,Cetn3,0.08182825373104818,expo_gamma,ns
1269,Cetn4,0.005734758790669758,expo_gamma,sig
1270,Cetn4.1,0.8731613433305726,expo_gamma,ns
1271,Cfl1,0.020845168192466734,expo_gamma,sig
1272,Cfp,1.0,expo_gamma,ns
1273,Cgrrf1,0.0024542124383105657,expo_gamma,sig
1274,Ch25h,0.30321638678474905,expo_gamma,ns
1275,Chac1,0.9999963081149902,expo_gamma,ns
1276,Chaf1a,1.2714039376859887e-08,expo_gamma,sig
1277,Chchd2,0.02088474560238407,expo_gamma,sig
1278,Chchd5,1.0,expo_gamma,ns
1279,Chchd6,0.07670675596261745,expo_gamma,ns
1280,Chchd8,0.04406263706732039,expo_gamma,sig
1281,Chd1,0.0978801517647756,expo_gamma,ns
1282,Chd1.1,0.11452565001941806,expo_gamma,ns
1283,Chd4.2,0.009135046182813134,expo_gamma,sig
1284,Chd6.1,0.09834056808963065,expo_gamma,ns
1285,Chek1,0.004607524466243906,expo_gamma,sig
1286,Chek1.1,1.763795269194013e-05,expo_gamma,sig
1287,Chek2,0.0008482267550443678,expo_gamma,sig
1288,Chek2.1,0.63265623580817,expo_gamma,ns
1289,Chek2.2,0.6647980262833026,expo_gamma,ns
1290,Chka,0.9494763242111112,expo_gamma,ns
1291,Chka.1,0.0001422242900602777,expo_gamma,sig
1292,Chkb,0.05618761678174422,expo_gamma,ns
1293,Chmp2a.1,0.9999961115547075,expo_gamma,ns
1294,Chmp2a.2,0.07293854490237428,expo_gamma,ns
1295,Chmp5,1.0,expo_gamma,ns
1296,Chmp7.2,0.24692542632040693,expo_gamma,ns
1297,Chordc1,0.07079541932089073,expo_gamma,ns
1298,Chpt1,0.9999687129437447,expo_gamma,ns
1299,Chpt1.1,1.0,expo_gamma,ns
1300,Chst1,0.0012923853810533625,expo_gamma,sig
1301,Chst14,0.0010372726606878713,expo_gamma,sig
1302,Chst2,1.0,expo_gamma,ns
1303,Chst3,1.0,expo_gamma,ns
1304,Chst3.1,1.0,expo_gamma,ns
1305,Chtf18,0.00018740869129796334,expo_gamma,sig
1306,Chuk,0.009284444938342129,expo_gamma,sig
1307,Ciao1,0.0006533134473375446,expo_gamma,sig
1308,Ciapin1.1,0.9999985420162361,expo_gamma,ns
1309,Cic,1.0,expo_gamma,ns
1310,Ciita,1.0,expo_gamma,ns
1311,Cirbp,0.18863935938816168,expo_gamma,ns
1312,Cisd1,0.01769046270835839,expo_gamma,sig
1313,Cit,0.3342792727159436,expo_gamma,ns
1314,Cited2,1.0947072581757311e-08,expo_gamma,sig
1315,Cited2.1,1.1102230246251565e-16,expo_gamma,sig
1316,Cited2.2,1.1102230246251565e-16,expo_gamma,sig
1317,Ciz1,0.007952822404371673,expo_gamma,sig
1318,Ciz1.1,0.1665240922986978,expo_gamma,ns
1319,Ckap2l,0.14027651556841536,expo_gamma,ns
1320,Ckap5,0.9999856291932797,expo_gamma,ns
1321,Ckb,0.040712364701781634,expo_gamma,sig
1322,Cklf.2,1.0,expo_gamma,ns
1323,Ckmt1,0.016378130793589185,expo_gamma,sig
1324,Clasp1,0.9999982418084481,expo_gamma,ns
1325,Clcf1,5.178240163994374e-06,expo_gamma,sig
1326,Clcf1.1,1.356199652580159e-08,expo_gamma,sig
1327,Clcf1.2,7.1490591224687705e-12,expo_gamma,sig
1328,Clcn2,1.0,expo_gamma,ns
1329,Clcn3,0.053088224535184914,expo_gamma,ns
1330,Clcn3.2,0.9999794862558028,expo_gamma,ns
1331,Clcn3.3,0.999999236441881,expo_gamma,ns
1332,Clcn7,0.00017570348744422315,expo_gamma,sig
1333,Clcnkb,0.9999877167020664,expo_gamma,ns
1334,Cldn10.1,0.08487769019408342,expo_gamma,ns
1335,Cldn7,0.9999754676359646,expo_gamma,ns
1336,Clec11a,0.52481002512597,expo_gamma,ns
1337,Clec16a,1.0,expo_gamma,ns
1338,Clec2d,0.044016404740554904,expo_gamma,sig
1339,Clec2e,0.00936768251809339,expo_gamma,sig
1340,Clec2i,1.0,expo_gamma,ns
1341,Clec4n,0.9999448478139412,expo_gamma,ns
1342,Clic4,0.12084960291076075,expo_gamma,ns
1343,Clic4.1,1.0,expo_gamma,ns
1344,Clic4.2,1.0,expo_gamma,ns
1345,Clk3.1,1.0,expo_gamma,ns
1346,Clm3.2,0.06795386247125013,expo_gamma,ns
1347,Cln6,0.05942558811107479,expo_gamma,ns
1348,Cln6.1,0.05606477771503526,expo_gamma,ns
1349,Clock,0.0011153829518125713,expo_gamma,sig
1350,Clock.2,0.04452579365110676,expo_gamma,sig
1351,Clpb,0.017788061174150882,expo_gamma,sig
1352,Clpp,0.8331164425064725,expo_gamma,ns
1353,Clpx,0.8618942176282242,expo_gamma,ns
1354,Clspn,0.0006290567420793591,expo_gamma,sig
1355,Clspn.1,0.020165678800244558,expo_gamma,sig
1356,Clspn.2,0.000917158614034741,expo_gamma,sig
1357,Clspn.3,0.11385639951555193,expo_gamma,ns
1358,Cltb,0.014337930529492171,expo_gamma,sig
1359,Cmtm4,0.9999960144157715,expo_gamma,ns
1360,Cmtm4.1,0.3990527629073982,expo_gamma,ns
1361,Cmtm6,0.01651797520982523,expo_gamma,sig
1362,Cmtm7,4.204655498940557e-05,expo_gamma,sig
1363,Cmtm7.1,1.921716157859965e-05,expo_gamma,sig
1364,Cmtm7.2,0.026904488015713657,expo_gamma,sig
1365,Cndp2,1.0,expo_gamma,ns
1366,Cnksr1,0.05119562377836029,expo_gamma,ns
1367,Cnksr3,0.000318730747382201,expo_gamma,sig
1368,Cnnm3,1.0,expo_gamma,ns
1369,Cno,1.0,expo_gamma,ns
1370,Cnot10,1.0,expo_gamma,ns
1371,Cnot2,0.3349804901014498,expo_gamma,ns
1372,Cnot2.2,0.4076723111883813,expo_gamma,ns
1373,Cnot2.3,0.027605353457337722,expo_gamma,sig
1374,Cnot2.5,1.0,expo_gamma,ns
1375,Cnot2.6,0.635285844651413,expo_gamma,ns
1376,Cnot4,0.0005217339165066726,expo_gamma,sig
1377,Cnot4.1,0.0015873860315015476,expo_gamma,sig
1378,Cnot4.2,0.1006332516078684,expo_gamma,ns
1379,Cnot7.1,0.8640699785145298,expo_gamma,ns
1380,Cnpy2,0.3726985484667463,expo_gamma,ns
1381,Cntd1.1,0.09671959591081236,expo_gamma,ns
1382,Cntln.3,0.13874624518750456,expo_gamma,ns
1383,Cntnap2.4,0.000978806762057971,expo_gamma,sig
1384,Cobll1,1.0,expo_gamma,ns
1385,Cobll1.1,1.0,expo_gamma,ns
1386,Cog1,1.0,expo_gamma,ns
1387,Cog8,0.27604962301198654,expo_gamma,ns
1388,Col18a1.2,1.0,expo_gamma,ns
1389,Col25a1.2,0.38837947378307514,expo_gamma,ns
1390,Col4a3bp.2,1.0,expo_gamma,ns
1391,Col5a1,0.04716104030307211,expo_gamma,sig
1392,Col6a2,0.1860491378824669,expo_gamma,ns
1393,Col7a1,0.3181777635999148,expo_gamma,ns
1394,Commd1,7.188701625193694e-06,expo_gamma,sig
1395,Commd1.1,0.0008312481189843846,expo_gamma,sig
1396,Commd10,0.1087634670277734,expo_gamma,ns
1397,Comt.1,0.0004551349509309688,expo_gamma,sig
1398,Cope,0.02968616818299996,expo_gamma,sig
1399,Cope.1,0.3535796259023306,expo_gamma,ns
1400,Cope.2,0.04577651235017055,expo_gamma,sig
1401,Cope.3,1.0,expo_gamma,ns
1402,Copg.2,0.11274757791661716,expo_gamma,ns
1403,Copg2,0.11218382966830864,expo_gamma,ns
1404,Cops2,0.009612472475153844,expo_gamma,sig
1405,Cops3,0.874500127449618,expo_gamma,ns
1406,Cops4,0.9999900414869926,expo_gamma,ns
1407,Cops4.1,1.4211076759806929e-11,expo_gamma,sig
1408,Cops7a,1.1102230246251565e-16,expo_gamma,sig
1409,Cops8,1.1102230246251565e-16,expo_gamma,sig
1410,Copz1,0.28763081388360656,expo_gamma,ns
1411,Copz2.1,1.2337168079912253e-05,expo_gamma,sig
1412,Copz2.2,0.0002821719506176379,expo_gamma,sig
1413,Copz2.3,0.9999947779837808,expo_gamma,ns
1414,Coq5.1,0.01965085117349974,expo_gamma,sig
1415,Coro1c,0.002794190375145611,expo_gamma,sig
1416,Cort,0.002059551671881099,expo_gamma,sig
1417,Cort.1,0.011088076745374709,expo_gamma,sig
1418,Cova1,0.1913045889597692,expo_gamma,ns
1419,Cox10,0.009526551644016834,expo_gamma,sig
1420,Cox15,0.038709358180055164,expo_gamma,sig
1421,Cox17,0.19702724039703223,expo_gamma,ns
1422,Cox18,0.09058940081872557,expo_gamma,ns
1423,Cox18.1,0.019046970127784002,expo_gamma,sig
1424,Cox5b,1.856914311204605e-08,expo_gamma,sig
1425,Cox6a1,0.027747513685894898,expo_gamma,sig
1426,Cox6b2.1,0.06934606465126891,expo_gamma,ns
1427,Cox7a1,0.8536409532902808,expo_gamma,ns
1428,Cpa2,0.21279468424392423,expo_gamma,ns
1429,Cpeb3.1,0.999998368212167,expo_gamma,ns
1430,Cpne1,0.052364560084903644,expo_gamma,ns
1431,Cpne2,0.003876156103435613,expo_gamma,sig
1432,Cpne6,5.352279625414624e-05,expo_gamma,sig
1433,Cpsf1,1.2641513069677757e-07,expo_gamma,sig
1434,Cpsf1.1,0.024285938693333398,expo_gamma,sig
1435,Cpsf3l,0.9956896902772459,expo_gamma,ns
1436,Cpsf4,0.08047064485518796,expo_gamma,ns
1437,Cpt2,0.08544878115394394,expo_gamma,ns
1438,Cradd,0.06066796533318364,expo_gamma,ns
1439,Crat,0.9999880972198838,expo_gamma,ns
1440,Crbn,0.06675620089563439,expo_gamma,ns
1441,Crbn.1,1.0,expo_gamma,ns
1442,Crbn.2,0.12134691824317756,expo_gamma,ns
1443,Creb1.1,0.9999979288704398,expo_gamma,ns
1444,Creb1.3,0.0011011547602397531,expo_gamma,sig
1445,Creb3.1,0.9999987960423076,expo_gamma,ns
1446,Creb3l2,1.0,expo_gamma,ns
1447,Creb3l2.1,0.9999917123764674,expo_gamma,ns
1448,Creb5,1.0,expo_gamma,ns
1449,Crebbp,1.0,expo_gamma,ns
1450,Crebbp.1,1.0,expo_gamma,ns
1451,Crebl1,0.05838414143218573,expo_gamma,ns
1452,Crebl2,0.9999867102570181,expo_gamma,ns
1453,Creg1,1.0,expo_gamma,ns
1454,Crhbp,0.25832851266074575,expo_gamma,ns
1455,Cript.1,0.00038521753265552405,expo_gamma,sig
1456,Crk,0.006767839588081137,expo_gamma,sig
1457,Crkrs.1,5.974696402621937e-06,expo_gamma,sig
1458,Crkrs.2,1.1102230246251565e-16,expo_gamma,sig
1459,Crls1.3,2.220446049250313e-16,expo_gamma,sig
1460,Crmp1,0.06188887104269902,expo_gamma,ns
1461,Crnkl1,0.013607228132736293,expo_gamma,sig
1462,Crocc,0.06691798812691097,expo_gamma,ns
1463,Crtc3,1.0,expo_gamma,ns
1464,Crxos1.1,0.18762059779202633,expo_gamma,ns
1465,Cryz,1.5988940692546194e-06,expo_gamma,sig
1466,Cryz.1,0.0034424328217672606,expo_gamma,sig
1467,Cryz.2,0.03114362406663984,expo_gamma,sig
1468,Cryz.3,0.0017686894869225478,expo_gamma,sig
1469,Cs,0.00014214307223658906,expo_gamma,sig
1470,Csda.1,9.680757580921018e-05,expo_gamma,sig
1471,Csda.2,0.0007748580526282245,expo_gamma,sig
1472,Cse1l,0.3173607916963982,expo_gamma,ns
1473,Csgalnact1,1.0,expo_gamma,ns
1474,Csmd3,0.216558482457615,expo_gamma,ns
1475,Csn1s1,0.42511827970815697,expo_gamma,ns
1476,Csn2,2.1208374081593817e-05,expo_gamma,sig
1477,Csnk1d.3,1.0,expo_gamma,ns
1478,Csnk1d.4,0.9158355370718905,expo_gamma,ns
1479,Csnk1g1,0.28438399373065526,expo_gamma,ns
1480,Csnk1g1.2,1.0,expo_gamma,ns
1481,Csnk1g2.2,0.13138354523396556,expo_gamma,ns
1482,Csnk1g3,0.05054324689362999,expo_gamma,ns
1483,Csnrp2,1.0,expo_gamma,ns
1484,Csprs,1.0,expo_gamma,ns
1485,Csrp1,0.9999977942423016,expo_gamma,ns
1486,Csrp2,0.16614621783932648,expo_gamma,ns
1487,Cst6,1.0,expo_gamma,ns
1488,Cst7,0.03480083396891376,expo_gamma,sig
1489,Cstb,0.11163585039591106,expo_gamma,ns
1490,Ctage5,0.004957129050724984,expo_gamma,sig
1491,Ctdp1.1,0.9999989803551134,expo_gamma,ns
1492,Ctdp1.2,0.03553022859011523,expo_gamma,sig
1493,Ctdsp1.2,0.9999920610650914,expo_gamma,ns
1494,Ctdspl,0.28563266389006303,expo_gamma,ns
1495,Ctdspl2.1,0.03243960035615412,expo_gamma,sig
1496,Ctdspl2.2,0.002114191055657466,expo_gamma,sig
1497,Ctf1,0.9999963348096415,expo_gamma,ns
1498,Cth.1,3.514231461387851e-09,expo_gamma,sig
1499,Ctla4,1.0,expo_gamma,ns
1500,Ctnna1,0.9999947252378869,expo_gamma,ns
1501,Ctnnb1.1,0.000600718526339139,expo_gamma,sig
1502,Ctnnb1.2,0.10062535258493255,expo_gamma,ns
1503,Ctnnbip1,0.3012754231600532,expo_gamma,ns
1504,Ctr9,0.0003200086562443749,expo_gamma,sig
1505,Ctrl,1.0,expo_gamma,ns
1506,Ctsf,0.016503449763330846,expo_gamma,sig
1507,Ctsh,0.999948033437408,expo_gamma,ns
1508,Ctsk,1.0,expo_gamma,ns
1509,Ctso,1.0,expo_gamma,ns
1510,Ctss,0.1775928342448182,expo_gamma,ns
1511,Ctsw,0.6666930109571397,expo_gamma,ns
1512,Ctsz,0.052467136330772934,expo_gamma,ns
1513,Cttn,0.04448930169830512,expo_gamma,sig
1514,Cttnbp2nl,0.9999950040331248,expo_gamma,ns
1515,Cuedc1,0.07409239987267657,expo_gamma,ns
1516,Cuedc2,0.09168442659963472,expo_gamma,ns
1517,Cugbp1.2,1.0,expo_gamma,ns
1518,Cugbp1.3,0.9999902157741792,expo_gamma,ns
1519,Cul4a.1,0.06257928842136651,expo_gamma,ns
1520,Cul7,1.0,expo_gamma,ns
1521,Cux1.2,0.8561883677090489,expo_gamma,ns
1522,Cux1.4,0.005248497355375248,expo_gamma,sig
1523,Cuzd1,0.005542517991119711,expo_gamma,sig
1524,Cwf19l1,1.1102230246251565e-16,expo_gamma,sig
1525,Cwf19l1.1,0.10300357642877445,expo_gamma,ns
1526,Cxcl10,0.058714456205072874,expo_gamma,ns
1527,Cxcl9,0.18483134060942674,expo_gamma,ns
1528,Cxcr5,0.3791243444307105,expo_gamma,ns
1529,Cxx1a,0.00036849658032467314,expo_gamma,sig
1530,Cxxc1,0.5133059080461105,expo_gamma,ns
1531,Cxxc1.1,0.999997162673193,expo_gamma,ns
1532,Cyb5,0.020671351325982634,expo_gamma,sig
1533,Cyb561d1,1.0,expo_gamma,ns
1534,Cyb561d2,1.0,expo_gamma,ns
1535,Cyb5r3,1.0,expo_gamma,ns
1536,Cyb5r3.1,0.016195777199455974,expo_gamma,sig
1537,Cyb5r4,0.00822243211562812,expo_gamma,sig
1538,Cyba,0.12924407412972982,expo_gamma,ns
1539,Cyc1,1.0,expo_gamma,ns
1540,Cycs,0.9999782261383303,expo_gamma,ns
1541,Cycs.2,0.00020020656210484322,expo_gamma,sig
1542,Cyfip1,0.23190755768397198,expo_gamma,ns
1543,Cyfip2,1.0,expo_gamma,ns
1544,Cyfip2.1,0.061279339308659586,expo_gamma,ns
1545,Cyp11a1,0.057450169605263945,expo_gamma,ns
1546,Cyp2b13,1.0,expo_gamma,ns
1547,Cyp4f16.1,0.9999677490983484,expo_gamma,ns
1548,Cyp4f16.2,0.999956111372144,expo_gamma,ns
1549,Cyp4f18,0.9999875507376988,expo_gamma,ns
1550,Cyp4f39,0.999964444211653,expo_gamma,ns
1551,Cyp4v3,1.0,expo_gamma,ns
1552,Cysltr1,9.936739917559834e-06,expo_gamma,sig
1553,Cysltr2,0.9999997542332847,expo_gamma,ns
1554,D030013I16Rik,9.358661914260491e-05,expo_gamma,sig
1555,D030070L09Rik,0.7657016671500275,expo_gamma,ns
1556,D030070L09Rik.1,0.816167404557635,expo_gamma,ns
1557,D030070L09Rik.3,2.7278179715040096e-13,expo_gamma,sig
1558,D0H4S114,1.3721792944676459e-05,expo_gamma,sig
