,gene,p,comp,f-test
2255,Xpo6,1.0,expo_gamma,ns
2256,Xrcc1,0.026444545888311133,expo_gamma,sig
2257,Xrcc4,0.18699425693024463,expo_gamma,ns
2258,Xylt1,0.001528006737494647,expo_gamma,sig
2259,Yaf2,0.9998861172178721,expo_gamma,ns
2260,Ybx2,0.999479286749973,expo_gamma,ns
2261,Yeats4,0.0,expo_gamma,sig
2262,Yes1,0.00016428150316138979,expo_gamma,sig
2263,Yipf3,0.6215623306318543,expo_gamma,ns
2264,Ypel2,0.6232236026983746,expo_gamma,ns
2265,Zadh2,0.09514095395879041,expo_gamma,ns
2266,Zbed5,1.0,expo_gamma,ns
2267,Zbtb1,0.23793177708532343,expo_gamma,ns
2268,Zbtb25,0.06394238964377308,expo_gamma,ns
2269,Zbtb38,0.014032450040264544,expo_gamma,sig
2270,Zbtb7a,0.03826077157367891,expo_gamma,sig
2271,Zbtb7b,1.0,expo_gamma,ns
2272,Zc3h12a,0.07745741255644156,expo_gamma,ns
2273,Zc3h15,0.09462432636458107,expo_gamma,ns
2274,Zc3h4,1.0,expo_gamma,ns
2275,Zc3hav1l,0.2708687644282922,expo_gamma,ns
2276,Zcchc14,0.258543027553355,expo_gamma,ns
2277,Zcchc8,0.0032684979733756947,expo_gamma,sig
2278,Zcrb1,1.0,expo_gamma,ns
2279,Zdhhc4,1.1102230246251565e-16,expo_gamma,sig
2280,Zeb2,0.0001474250818301881,expo_gamma,sig
2281,Zfand2a,0.6629145352640493,expo_gamma,ns
2282,Zfand5,1.0,expo_gamma,ns
2283,Zfp109,0.2870070561435851,expo_gamma,ns
2284,Zfp110,0.30785203152318075,expo_gamma,ns
2285,Zfp142,0.9996112560286243,expo_gamma,ns
2286,Zfp207,0.2019016840859934,expo_gamma,ns
2287,Zfp217,1.0,expo_gamma,ns
2288,Zfp219,0.14050841128834168,expo_gamma,ns
2289,Zfp277,0.12403960796418889,expo_gamma,ns
2290,Zfp280b,0.17073113262601158,expo_gamma,ns
2291,Zfp296,0.8471252076802993,expo_gamma,ns
2292,Zfp35,1.1102230246251565e-16,expo_gamma,sig
2293,Zfp36,0.1420291210277943,expo_gamma,ns
2294,Zfp365,0.9994694218908196,expo_gamma,ns
2295,Zfp386,1.0,expo_gamma,ns
2296,Zfp414,0.1177063039266597,expo_gamma,ns
2297,Zfp422,0.0,expo_gamma,sig
2298,Zfp458,0.03182175419379307,expo_gamma,sig
2299,Zfp51,0.10492894197843206,expo_gamma,ns
2300,Zfp512,1.0,expo_gamma,ns
2301,Zfp52,0.9994469625689154,expo_gamma,ns
2302,Zfp558,0.7369836186329135,expo_gamma,ns
2303,Zfp58,0.2551837701686931,expo_gamma,ns
2304,Zfp619,0.03483525501339957,expo_gamma,sig
2305,Zfp622,0.0668338725955806,expo_gamma,ns
2306,Zfp639,0.026747276211599114,expo_gamma,sig
2307,Zfp64,1.0,expo_gamma,ns
2308,Zfp69,0.10189904302915431,expo_gamma,ns
2309,Zfp697,0.07113804059293594,expo_gamma,ns
2310,Zfp703,0.2042282992142972,expo_gamma,ns
2311,Zfp715,0.152372248724024,expo_gamma,ns
2312,Zfp768,0.08446147749217592,expo_gamma,ns
2313,Zfp825,1.0,expo_gamma,ns
2314,Zfp868,0.14304809484476133,expo_gamma,ns
2315,Zfp874b,0.1414860447723808,expo_gamma,ns
2316,Zfp930,0.01685906014455485,expo_gamma,sig
2317,Zfp932,1.0,expo_gamma,ns
2318,Zfp944,1.0,expo_gamma,ns
2319,Zfp948,0.07108177839973007,expo_gamma,ns
2320,Zfp956,1.0,expo_gamma,ns
2321,Zfp971,0.09618776265784634,expo_gamma,ns
2322,Zfp983,0.05109369944553266,expo_gamma,ns
2323,Zfpm1,0.08605355744560739,expo_gamma,ns
2324,Zmiz2,0.9953145212735117,expo_gamma,ns
2325,Zmynd8,1.0,expo_gamma,ns
2326,Znrd1,0.7375886890351178,expo_gamma,ns
2327,Zpr1,0.10134896134073701,expo_gamma,ns
2328,Zrsr2,0.12381491736722505,expo_gamma,ns
2329,Zscan18,0.2379401739225141,expo_gamma,ns
2330,Zscan21,1.0,expo_gamma,ns
2331,Zswim7,1.0,expo_gamma,ns
2332,mt-Cytb,0.00713659243897613,expo_gamma,sig
0,1110012L19Rik,0.9983537470331821,expo_longtail,ns
1,1110017D15Rik,1.0,expo_longtail,ns
2,1110051M20Rik,0.288512424284461,expo_longtail,ns
3,1110059G10Rik,1.0,expo_longtail,ns
4,1600012H06Rik,1.0,expo_longtail,ns
5,1700003F12Rik,1.0,expo_longtail,ns
6,1700010B08Rik,0.8993097759052616,expo_longtail,ns
7,1700016K19Rik,0.380792137966522,expo_longtail,ns
8,1700019D03Rik,0.23108139609359368,expo_longtail,ns
9,1700025G04Rik,1.0,expo_longtail,ns
10,1700029H14Rik,0.8773710814591882,expo_longtail,ns
11,1700037H04Rik,1.0,expo_longtail,ns
12,1700066M21Rik,1.0,expo_longtail,ns
13,1700071K01Rik,1.0,expo_longtail,ns
14,2300009A05Rik,0.9993157724440882,expo_longtail,ns
15,2310033P09Rik,0.9993933499498526,expo_longtail,ns
16,2310039H08Rik,1.0,expo_longtail,ns
17,2410004B18Rik,0.9989312257408857,expo_longtail,ns
18,2510002D24Rik,1.0,expo_longtail,ns
19,2610001J05Rik,0.9992129672375231,expo_longtail,ns
20,2610002M06Rik,0.9980962907150841,expo_longtail,ns
21,2610301B20Rik,1.0,expo_longtail,ns
22,2610507B11Rik,0.9986880859056539,expo_longtail,ns
23,2700049A03Rik,0.9989713517332399,expo_longtail,ns
24,2810004N23Rik,1.0,expo_longtail,ns
25,3110009E18Rik,1.0,expo_longtail,ns
26,3830406C13Rik,0.3007346413714933,expo_longtail,ns
27,4921524J17Rik,0.9994905978108842,expo_longtail,ns
28,4930503L19Rik,1.0,expo_longtail,ns
29,4930522L14Rik,0.9923828955714553,expo_longtail,ns
30,4930563E22Rik,0.9995202050925047,expo_longtail,ns
31,4931406C07Rik,1.0,expo_longtail,ns
32,5330417C22Rik,1.0,expo_longtail,ns
33,5430427O19Rik,0.11254659413244272,expo_longtail,ns
34,5730455P16Rik,1.0,expo_longtail,ns
35,6330403K07Rik,1.0,expo_longtail,ns
36,6430571L13Rik,0.3755918919125155,expo_longtail,ns
37,9030624G23Rik,0.28144054170596056,expo_longtail,ns
38,9130008F23Rik,0.9970515977903222,expo_longtail,ns
39,9130023H24Rik,0.9913227666898248,expo_longtail,ns
40,Aagab,1.0,expo_longtail,ns
41,Aamdc,0.9984992671916941,expo_longtail,ns
42,Aar2,1.0,expo_longtail,ns
43,Aars2,0.9985382716973515,expo_longtail,ns
44,Aasdhppt,0.9994367688250165,expo_longtail,ns
45,Abcb1a,0.9991148439026325,expo_longtail,ns
46,Abcb1b,0.99921859640954,expo_longtail,ns
47,Abcb6,0.9982743215229943,expo_longtail,ns
48,Abcc3,0.9999816705021471,expo_longtail,ns
49,Abcc4,1.0,expo_longtail,ns
50,Abcd1,0.996689405397528,expo_longtail,ns
51,Abcd2,1.0,expo_longtail,ns
52,Abcg2,0.6075867464223518,expo_longtail,ns
53,Abhd13,1.0,expo_longtail,ns
54,Abhd17c,1.0,expo_longtail,ns
55,Abitram,1.0,expo_longtail,ns
56,Abl1,1.0,expo_longtail,ns
57,Abl2,1.0,expo_longtail,ns
58,Abt1,0.9978224754452454,expo_longtail,ns
59,Acad8,0.2469544689057669,expo_longtail,ns
60,Acads,1.0,expo_longtail,ns
61,Acadsb,0.9990648932665384,expo_longtail,ns
62,Acadvl,1.0,expo_longtail,ns
63,Acat2,1.0,expo_longtail,ns
64,Acbd6,1.0,expo_longtail,ns
65,Acot10,1.0,expo_longtail,ns
66,Acot9,0.9786272165841624,expo_longtail,ns
67,Acsl3,0.998610285915522,expo_longtail,ns
68,Actl7b,1.0,expo_longtail,ns
69,Actr3,1.0,expo_longtail,ns
70,Actrt3,0.999098968426598,expo_longtail,ns
71,Acvr1b,0.10809343135048866,expo_longtail,ns
72,Acvrl1,0.6572189599936359,expo_longtail,ns
73,Acy1,1.0,expo_longtail,ns
74,Adal,1.0,expo_longtail,ns
75,Adam15,0.9980244773165899,expo_longtail,ns
76,Adamts10,0.31849029406908536,expo_longtail,ns
77,Adcy6,0.22023251384873055,expo_longtail,ns
78,Add1,1.0,expo_longtail,ns
79,Adgra1,0.9945885948166582,expo_longtail,ns
80,Adgrb2,0.9971044056915102,expo_longtail,ns
81,Adgre5,1.0,expo_longtail,ns
82,Adgrg5,0.10116292100405999,expo_longtail,ns
83,Adgrl1,0.3058425118883714,expo_longtail,ns
84,Adh4,1.0,expo_longtail,ns
85,Adora2a,1.0,expo_longtail,ns
86,Adprm,0.9956547692843081,expo_longtail,ns
87,Adrb1,0.9982562929019639,expo_longtail,ns
88,Adrb2,0.9959889758917517,expo_longtail,ns
89,Aen,0.9980158135685626,expo_longtail,ns
90,Afdn,1.0,expo_longtail,ns
91,Aga,1.0,expo_longtail,ns
92,Agap3,1.0,expo_longtail,ns
93,Agk,1.0,expo_longtail,ns
94,Ago2,0.29455001847755846,expo_longtail,ns
95,Agt,1.0,expo_longtail,ns
96,Agtr1b,1.0,expo_longtail,ns
97,Ahsa2,0.9952753739620082,expo_longtail,ns
98,Aig1,1.0,expo_longtail,ns
99,Aimp1,0.3213234311126998,expo_longtail,ns
100,Aire,0.9972054149335641,expo_longtail,ns
101,Ak4,0.9979916327024828,expo_longtail,ns
102,Akap12,1.0,expo_longtail,ns
103,Akap7,1.0,expo_longtail,ns
104,Akr1b8,0.48546504891715214,expo_longtail,ns
105,Akr1c13,1.0,expo_longtail,ns
106,Akr7a5,0.9955208576716416,expo_longtail,ns
107,Aktip,0.9985818544371794,expo_longtail,ns
108,Aldh3a2,0.9994012657658174,expo_longtail,ns
109,Alg10b,0.9972542200418161,expo_longtail,ns
110,Alg5,0.9988170144804663,expo_longtail,ns
111,Alkbh2,0.9987947710361922,expo_longtail,ns
112,Alkbh7,1.0,expo_longtail,ns
113,Als2,1.0,expo_longtail,ns
114,Amigo2,0.12081407248922049,expo_longtail,ns
115,Amn1,0.9971220629685356,expo_longtail,ns
116,Ampd1,0.20215892127537205,expo_longtail,ns
117,Amz2,1.0,expo_longtail,ns
118,Anapc2,0.9950373824721891,expo_longtail,ns
119,Anapc5,1.0,expo_longtail,ns
120,Ang4,0.9955415549079185,expo_longtail,ns
121,Angptl2,0.6689882003269177,expo_longtail,ns
122,Ank3,0.9988234081134656,expo_longtail,ns
123,Ankrd13a,1.0,expo_longtail,ns
124,Ankrd13b,0.30517926933489037,expo_longtail,ns
125,Ankrd28,0.9968155042536698,expo_longtail,ns
126,Ankrd34a,1.0,expo_longtail,ns
127,Ankrd39,0.9953849895817225,expo_longtail,ns
128,Ankrd50,1.0,expo_longtail,ns
129,Ankrd52,1.0,expo_longtail,ns
130,Ankrd54,1.0,expo_longtail,ns
131,Ankrd55,1.0,expo_longtail,ns
132,Ano10,0.991110127872772,expo_longtail,ns
133,Antxr2,0.9995870387633413,expo_longtail,ns
134,Anxa1,0.2215147090218339,expo_longtail,ns
135,Anxa7,0.2719966153071852,expo_longtail,ns
136,Ap1s2,0.9968066181263092,expo_longtail,ns
137,Ap1s3,0.9970116815350725,expo_longtail,ns
138,Ap2b1,0.9973540515035504,expo_longtail,ns
139,Ap4s1,0.9988117644382216,expo_longtail,ns
140,Ap5m1,0.9995837055850607,expo_longtail,ns
141,Apobec3,0.9983343382730852,expo_longtail,ns
142,Apobr,0.99992425268928,expo_longtail,ns
143,Apoc2,1.0,expo_longtail,ns
144,Apoc4,1.0,expo_longtail,ns
145,Apoe,0.9913087269402279,expo_longtail,ns
146,Apof,1.0,expo_longtail,ns
147,Apol6,0.9990026915610298,expo_longtail,ns
148,App,0.9989155212033638,expo_longtail,ns
149,Aqp5,1.0,expo_longtail,ns
150,Aqp9,0.9975350972366946,expo_longtail,ns
151,Aqr,1.0,expo_longtail,ns
152,Arap1,1.0,expo_longtail,ns
153,Arap2,1.0,expo_longtail,ns
154,Areg,1.0,expo_longtail,ns
155,Arel1,1.0,expo_longtail,ns
156,Arfrp1,0.9954639374001661,expo_longtail,ns
157,Arglu1,0.9984762448091435,expo_longtail,ns
158,Arhgap1,0.9986314323459151,expo_longtail,ns
159,Arhgap10,0.181333338410667,expo_longtail,ns
160,Arhgap18,0.09041082843616877,expo_longtail,ns
161,Arhgap25,0.9976584024128339,expo_longtail,ns
162,Arhgap26,0.9983171861023707,expo_longtail,ns
163,Arhgap29,0.13741718231288114,expo_longtail,ns
164,Arhgdib,0.99261037760976,expo_longtail,ns
165,Arhgef1,1.0,expo_longtail,ns
166,Arhgef2,0.9982793567161109,expo_longtail,ns
167,Arhgef3,0.9989523946675565,expo_longtail,ns
168,Arid5a,1.0,expo_longtail,ns
169,Arih2,0.9948955921752483,expo_longtail,ns
170,Arl11,1.0,expo_longtail,ns
171,Arl15,1.0,expo_longtail,ns
172,Arl16,0.9981226915935442,expo_longtail,ns
173,Arl2bp,0.9030029509976112,expo_longtail,ns
174,Arl3,0.999808673570111,expo_longtail,ns
175,Arl4d,0.9967491464193293,expo_longtail,ns
176,Arl5b,0.9999211400031405,expo_longtail,ns
177,Arl6ip5,0.9994452796793173,expo_longtail,ns
178,Armc7,0.9978446073564043,expo_longtail,ns
179,Armcx3,1.0,expo_longtail,ns
180,Arrb1,0.12610501007762365,expo_longtail,ns
181,Arrb2,1.0,expo_longtail,ns
182,Arrdc1,0.9945769009455991,expo_longtail,ns
183,Arrdc3,0.9994250186238041,expo_longtail,ns
184,As3mt,1.0,expo_longtail,ns
185,Asah2,1.0,expo_longtail,ns
186,Ascc1,1.0,expo_longtail,ns
187,Asxl1,0.9984887802203156,expo_longtail,ns
188,Atad3a,0.9971152783556367,expo_longtail,ns
189,Atg10,1.0,expo_longtail,ns
190,Atg101,0.37855187750257924,expo_longtail,ns
191,Atg16l2,1.0,expo_longtail,ns
192,Atg4d,1.0,expo_longtail,ns
193,Atg5,1.0,expo_longtail,ns
194,Atg9a,0.9979867847281996,expo_longtail,ns
195,Atic,1.0,expo_longtail,ns
196,Atp11a,0.677016372081208,expo_longtail,ns
197,Atp13a1,1.0,expo_longtail,ns
198,Atp13a3,1.0,expo_longtail,ns
199,Atp1a1,1.0,expo_longtail,ns
200,Atp1b1,0.998530245148591,expo_longtail,ns
201,Atp2b1,1.0,expo_longtail,ns
202,Atp6ap2,0.9986988712485112,expo_longtail,ns
203,Atp6v1c2,0.9970786072096187,expo_longtail,ns
204,Atp6v1g1,0.3406514857029761,expo_longtail,ns
205,Atp6v1g3,1.0,expo_longtail,ns
206,Atpsckmt,0.9982106676343799,expo_longtail,ns
207,Atrip,0.9976920317862523,expo_longtail,ns
208,Atxn10,1.0,expo_longtail,ns
209,Atxn2l,0.2754259387640713,expo_longtail,ns
210,Atxn3,1.0,expo_longtail,ns
211,Atxn7l1,0.9982510407244266,expo_longtail,ns
212,Atxn7l3,1.0,expo_longtail,ns
213,Auh,1.0,expo_longtail,ns
214,Aven,0.9979797546280521,expo_longtail,ns
215,Avil,1.0,expo_longtail,ns
216,Avpi1,1.0,expo_longtail,ns
217,Azi2,1.0,expo_longtail,ns
218,B230219D22Rik,1.0,expo_longtail,ns
219,B3gnt2,1.0,expo_longtail,ns
220,B3gnt5,1.0,expo_longtail,ns
221,B3gnt7,1.0,expo_longtail,ns
222,B3gnt9,1.0,expo_longtail,ns
223,B4gat1,0.9993693889928289,expo_longtail,ns
224,BC003965,1.0,expo_longtail,ns
225,BC031181,1.0,expo_longtail,ns
226,Bace2,1.0,expo_longtail,ns
227,Bag1,1.0,expo_longtail,ns
228,Bag3,1.0,expo_longtail,ns
229,Bambi,0.9999982358180712,expo_longtail,ns
230,Bank1,0.9920170370247332,expo_longtail,ns
231,Basp1,0.9960246794449198,expo_longtail,ns
232,Bbs1,0.9988251732613816,expo_longtail,ns
233,Bbs12,1.0,expo_longtail,ns
234,Bcap29,0.9945236173677751,expo_longtail,ns
235,Bckdk,0.9978294903838338,expo_longtail,ns
236,Bcl10,1.0,expo_longtail,ns
237,Bcl2a1c,0.0881951678497237,expo_longtail,ns
238,Bcl2a1d,0.13368575729876353,expo_longtail,ns
239,Bcl2l1,0.19031579457101055,expo_longtail,ns
240,Bcl2l11,0.9978192031978491,expo_longtail,ns
241,Bcl2l12,1.0,expo_longtail,ns
242,Bcl6,0.99364782100489,expo_longtail,ns
243,Bcl9,0.6220003812057554,expo_longtail,ns
244,Bcr,0.9986035178613035,expo_longtail,ns
245,Bcs1l,1.0,expo_longtail,ns
246,Bean1,1.0,expo_longtail,ns
247,Bend3,0.5429880406163778,expo_longtail,ns
248,Bend4,0.9919095833844143,expo_longtail,ns
249,Bend5,0.26059996627058113,expo_longtail,ns
250,Bet1l,0.9996456036008827,expo_longtail,ns
251,Bex2,0.8885388769970595,expo_longtail,ns
252,Bhlhe40,0.007822797351189292,expo_longtail,sig
253,Bicdl1,1.0,expo_longtail,ns
254,Bicral,0.6421511919302199,expo_longtail,ns
255,Bin1,0.9960831183243471,expo_longtail,ns
256,Bivm,0.9973420717753235,expo_longtail,ns
257,Blnk,1.0,expo_longtail,ns
258,Bloc1s1,1.0,expo_longtail,ns
259,Bloc1s4,1.0,expo_longtail,ns
260,Bmp2k,1.0,expo_longtail,ns
261,Bmp7,0.9997443247100842,expo_longtail,ns
262,Bola2,1.0,expo_longtail,ns
263,Bop1,1.0,expo_longtail,ns
264,Borcs6,0.996936491124572,expo_longtail,ns
265,Borcs7,1.0,expo_longtail,ns
266,Bpgm,0.9920811449375179,expo_longtail,ns
267,Brd7,0.9991448758529297,expo_longtail,ns
268,Bricd5,0.9995162901496831,expo_longtail,ns
269,Brms1l,0.9923554279657381,expo_longtail,ns
270,Brpf1,0.14000310282291883,expo_longtail,ns
271,Btbd2,1.0,expo_longtail,ns
272,Btd,1.0,expo_longtail,ns
273,Btg2,1.0,expo_longtail,ns
274,Btg3,1.0,expo_longtail,ns
275,Bud31,0.4716271459184477,expo_longtail,ns
276,C1galt1,0.9997848762902374,expo_longtail,ns
277,C1galt1c1,0.6053885894027903,expo_longtail,ns
278,C2cd3,1.0,expo_longtail,ns
279,C2cd4b,0.9914408077418472,expo_longtail,ns
280,C2cd5,1.0,expo_longtail,ns
281,C9orf72,0.9986093952795942,expo_longtail,ns
282,Cables1,1.0,expo_longtail,ns
283,Cacna1d,1.0,expo_longtail,ns
284,Cacna1g,0.998131518536915,expo_longtail,ns
285,Cacnb3,1.0,expo_longtail,ns
286,Cacybp,0.9969877280866943,expo_longtail,ns
287,Cad,1.0,expo_longtail,ns
288,Cadm1,0.9975893878171016,expo_longtail,ns
289,Calca,0.9944438754542797,expo_longtail,ns
290,Calml4,1.0,expo_longtail,ns
291,Calu,0.9993864821413821,expo_longtail,ns
292,Camk1d,1.0,expo_longtail,ns
293,Camk2n1,1.0,expo_longtail,ns
294,Camk4,1.0,expo_longtail,ns
295,Camkk2,1.0,expo_longtail,ns
296,Camp,1.0,expo_longtail,ns
297,Capn1,1.0,expo_longtail,ns
298,Capn2,0.43817209195850426,expo_longtail,ns
299,Caprin1,1.0,expo_longtail,ns
300,Caprin2,0.9981066411821714,expo_longtail,ns
301,Capsl,0.9989244514308747,expo_longtail,ns
302,Carm1,1.0,expo_longtail,ns
303,Casp1,0.18370538573849604,expo_longtail,ns
304,Casp2,0.9997557057706022,expo_longtail,ns
305,Casp8,1.0,expo_longtail,ns
306,Casp8ap2,1.0,expo_longtail,ns
307,Cast,1.0,expo_longtail,ns
308,Cbfb,0.9924743273074821,expo_longtail,ns
309,Cbx2,1.0,expo_longtail,ns
310,Cbx3,0.9999840567849408,expo_longtail,ns
311,Ccar1,0.9984462680023427,expo_longtail,ns
312,Ccar2,1.0,expo_longtail,ns
313,Ccdc107,1.0,expo_longtail,ns
314,Ccdc141,0.9981236580246661,expo_longtail,ns
315,Ccdc142,0.9977398766549895,expo_longtail,ns
316,Ccdc181,0.9993983448294586,expo_longtail,ns
317,Ccdc186,0.9941661403640348,expo_longtail,ns
318,Ccdc28b,1.0,expo_longtail,ns
319,Ccdc59,0.5827677635770621,expo_longtail,ns
320,Ccdc69,0.997543170599292,expo_longtail,ns
321,Ccdc71l,0.190312631019533,expo_longtail,ns
322,Ccdc77,0.9987339062954672,expo_longtail,ns
323,Ccdc85b,0.9999987031149621,expo_longtail,ns
324,Ccdc9b,1.0,expo_longtail,ns
325,Cckar,0.5907768573701713,expo_longtail,ns
326,Ccl1,1.0,expo_longtail,ns
327,Ccl4,0.9984007455808214,expo_longtail,ns
328,Ccl5,0.9949966559422956,expo_longtail,ns
329,Ccl9,0.9929453117736767,expo_longtail,ns
330,Ccnc,1.0,expo_longtail,ns
331,Ccndbp1,0.9956211088709734,expo_longtail,ns
332,Ccnq,0.9956672738414187,expo_longtail,ns
333,Ccr3,0.9985893436834619,expo_longtail,ns
334,Ccsap,0.9965517435023407,expo_longtail,ns
335,Cd101,1.0,expo_longtail,ns
336,Cd109,0.9999993563100643,expo_longtail,ns
337,Cd163l1,0.9983620013219376,expo_longtail,ns
338,Cd2,0.9948719742717846,expo_longtail,ns
339,Cd200,1.0,expo_longtail,ns
340,Cd200r1,1.0,expo_longtail,ns
341,Cd200r2,0.9992798880133406,expo_longtail,ns
342,Cd274,0.7346436424243787,expo_longtail,ns
343,Cd28,1.0,expo_longtail,ns
344,Cd37,0.9979782686480348,expo_longtail,ns
345,Cd4,0.9990847281480696,expo_longtail,ns
346,Cd40lg,0.9073080686508238,expo_longtail,ns
347,Cd44,0.5912312664253991,expo_longtail,ns
348,Cd63,0.4610154778194463,expo_longtail,ns
349,Cd69,1.0,expo_longtail,ns
350,Cd79b,0.9967656342438301,expo_longtail,ns
351,Cd86,0.9674330236389296,expo_longtail,ns
352,Cd8a,0.6247566183133736,expo_longtail,ns
353,Cdc14b,1.0,expo_longtail,ns
354,Cdc16,0.9985446744975495,expo_longtail,ns
355,Cdc23,0.995144506330466,expo_longtail,ns
356,Cdc42ep3,1.0,expo_longtail,ns
357,Cdh23,0.7458092111218841,expo_longtail,ns
358,Cdipt,1.0,expo_longtail,ns
359,Cdk5r1,1.0,expo_longtail,ns
360,Cdk5rap2,0.5537830187923214,expo_longtail,ns
361,Cdk5rap3,0.5194910658327836,expo_longtail,ns
362,Cdk9,1.0,expo_longtail,ns
363,Cdkn2aip,0.37112144709512207,expo_longtail,ns
364,Cdpf1,0.4139587441233854,expo_longtail,ns
365,Cds2,1.0,expo_longtail,ns
366,Cdyl2,0.9989970743272626,expo_longtail,ns
367,Cep135,0.9962368318157452,expo_longtail,ns
368,Cep162,1.0,expo_longtail,ns
369,Cep19,1.0,expo_longtail,ns
370,Cep192,1.0,expo_longtail,ns
371,Cep290,0.9971066701242673,expo_longtail,ns
372,Cep41,0.998679516860712,expo_longtail,ns
373,Cep57l1,1.0,expo_longtail,ns
374,Cep85,0.9993078455595084,expo_longtail,ns
375,Cep97,0.39872404576474996,expo_longtail,ns
376,Cers2,1.0,expo_longtail,ns
377,Cers4,0.26221671719763917,expo_longtail,ns
378,Cers6,0.9981154152017913,expo_longtail,ns
379,Ces2b,0.9983137590715208,expo_longtail,ns
380,Cetn2,1.0,expo_longtail,ns
381,Cfap36,0.993230098895993,expo_longtail,ns
382,Cfap77,0.993367711647797,expo_longtail,ns
383,Cfdp1,0.4556324182749971,expo_longtail,ns
384,Cgrrf1,1.0,expo_longtail,ns
385,Champ1,0.9993714086006233,expo_longtail,ns
386,Chd7,1.0,expo_longtail,ns
387,Chic1,0.9957275210478616,expo_longtail,ns
388,Chic2,0.9984751129211851,expo_longtail,ns
389,Chka,0.9973307557569129,expo_longtail,ns
390,Chmp1b,1.0,expo_longtail,ns
391,Chn2,0.9961091961205562,expo_longtail,ns
392,Chpt1,0.9999393249804848,expo_longtail,ns
393,Chrac1,0.9993139497848557,expo_longtail,ns
394,Chrne,1.0,expo_longtail,ns
395,Chst11,0.10500666499411893,expo_longtail,ns
396,Chst15,0.3653566831984314,expo_longtail,ns
397,Chst2,1.0,expo_longtail,ns
398,Chtf8,1.0,expo_longtail,ns
399,Churc1,0.9944267798611568,expo_longtail,ns
400,Ciao1,1.0,expo_longtail,ns
401,Cipc,0.9999996688333734,expo_longtail,ns
402,Cirbp,1.0,expo_longtail,ns
403,Cish,1.0,expo_longtail,ns
404,Ckap4,0.9965625531551786,expo_longtail,ns
405,Cklf,1.0,expo_longtail,ns
406,Cldn19,1.0,expo_longtail,ns
407,Clip2,1.0,expo_longtail,ns
408,Clip3,0.9998475157489561,expo_longtail,ns
409,Clp1,1.0,expo_longtail,ns
410,Cltb,1.0,expo_longtail,ns
411,Cmas,0.3319133630348351,expo_longtail,ns
412,Cmc1,1.0,expo_longtail,ns
413,Cmip,0.29589545081479807,expo_longtail,ns
414,Cnih2,0.9885071298652798,expo_longtail,ns
415,Cnn3,1.0,expo_longtail,ns
416,Cnot1,1.0,expo_longtail,ns
417,Cnot6l,0.9950042137811288,expo_longtail,ns
418,Cnp,0.9998334578107836,expo_longtail,ns
419,Cnppd1,1.0,expo_longtail,ns
420,Cnrip1,0.9949245064969451,expo_longtail,ns
421,Cnst,1.0,expo_longtail,ns
422,Cobll1,0.9996993286308387,expo_longtail,ns
423,Cog4,1.0,expo_longtail,ns
424,Col15a1,0.9967436948104561,expo_longtail,ns
425,Col4a4,1.0,expo_longtail,ns
426,Col5a3,0.9946099921059978,expo_longtail,ns
427,Colec11,1.0,expo_longtail,ns
428,Colgalt1,1.0,expo_longtail,ns
429,Commd4,0.34228540976060917,expo_longtail,ns
430,Comtd1,0.4559406552310792,expo_longtail,ns
431,Cops7a,0.9947634548946362,expo_longtail,ns
432,Coq10a,1.0,expo_longtail,ns
433,Coq10b,0.9996517419846808,expo_longtail,ns
434,Coro1a,0.9996635337333439,expo_longtail,ns
435,Coro2b,0.9975014145377868,expo_longtail,ns
436,Cox16,1.0,expo_longtail,ns
437,Cpeb2,0.9924541062886488,expo_longtail,ns
438,Cplane1,1.0,expo_longtail,ns
439,Cpm,0.9962849065226049,expo_longtail,ns
440,Cpne1,0.9990845747142084,expo_longtail,ns
441,Cpne3,0.9986617654425285,expo_longtail,ns
442,Cpsf3,0.9984318143752169,expo_longtail,ns
443,Cpsf6,0.9999974399117965,expo_longtail,ns
444,Cramp1l,1.0,expo_longtail,ns
445,Creb5,0.9998750897852451,expo_longtail,ns
446,Crem,1.0,expo_longtail,ns
447,Cript,0.4531055596592809,expo_longtail,ns
448,Crk,0.9991740518901124,expo_longtail,ns
449,Crkl,1.0,expo_longtail,ns
450,Crppa,0.9967153075806607,expo_longtail,ns
451,Crtam,0.9951239095909402,expo_longtail,ns
452,Crtap,0.998691585616959,expo_longtail,ns
453,Cry1,1.0,expo_longtail,ns
454,Crybg1,1.0,expo_longtail,ns
455,Crybg3,0.26163011438603956,expo_longtail,ns
456,Cryl1,0.9962011383742416,expo_longtail,ns
457,Csf1,1.0,expo_longtail,ns
458,Csgalnact2,0.9981147100070585,expo_longtail,ns
459,Csk,0.9981754355263289,expo_longtail,ns
460,Csnk1a1,0.9951096286798887,expo_longtail,ns
461,Csnk1g2,0.7716480520693798,expo_longtail,ns
462,Csnk2a1,1.0,expo_longtail,ns
463,Csrnp1,0.9995457753220772,expo_longtail,ns
464,Cstad,1.0,expo_longtail,ns
465,Ctcf,0.9976968105703153,expo_longtail,ns
466,Ctdsp2,1.0,expo_longtail,ns
467,Ctla2a,0.9984122383594289,expo_longtail,ns
468,Ctla2b,0.12341512364985918,expo_longtail,ns
469,Ctnnb1,0.9982186793372986,expo_longtail,ns
470,Ctr9,1.0,expo_longtail,ns
471,Ctsg,0.9986387753763026,expo_longtail,ns
472,Ctsw,0.9940313946166166,expo_longtail,ns
