,gene,alpha,beta,rss,rmse,alpha_err,beta_err,model
3994,Mnd1,5.326235746951618,0.5453366655773307,0.08618377437723992,0.11984974925383304,14.138372639361682,1.3629347072017561,gamma
3995,Mnda,90.0223379829565,15.422356883614418,0.0024788433840277077,0.022265863486636703,50794842.40742806,8598738.065119978,gamma
3996,Mns1,106.6414514756954,19.60541719942925,0.002278867139883785,0.021348850741357416,94917462.36925365,16634131.993998388,gamma
3997,Mobkl2a,79.9233998238137,13.128711327103046,0.026581168324984965,0.0729125069175172,42249915.18024396,7005292.745964872,gamma
3998,Mobkl2b,1.3248708680638246,0.28992675531680334,0.17635876571912057,0.20997545435069342,0.7831722542523376,0.2804155785677935,gamma
3999,Mobkl3,14.677484369922377,2.630915236985175,0.015495041006745348,0.055668736300989174,82.3873919816905,14.504042346347552,gamma
4000,Mocos,1.3375079010941584,0.33009943664732166,0.11724539597703004,0.13978876682160482,1.3695845814884637,0.4462991635002706,gamma
4001,Mocs1,114.66066883947092,7.399344670184313,1.5508908946624897,0.508411069683855,19198.02207385746,1304.7453196399897,gamma
4002,Mocs3,1.0000000000000002,0.45156890753228784,0.09647289626699328,0.1268022714484992,1.9741661229823855,0.8579104421396997,gamma
4003,Morc2a,1.175388856190454,0.539340973348176,0.22938110620212876,0.23946873814870323,1.1840578998284177,0.5257401393119789,gamma
4004,Morf4l1,5.83375602761439,1.4044594147137095,0.00844556644419935,0.04109882344836492,8.494950382658669,2.407206503238106,gamma
4005,Mospd1,7.64342990803195,1.556545375341168,0.02460182203407359,0.07014530922887659,11.489606134284857,2.356263456015868,gamma
4006,Mospd3,1.000000000000372,0.21871675747749858,0.18961834112092024,0.17777248621056835,0.8045190873826451,0.2625645716382109,gamma
4007,Mov10,10.461798643537897,1.8283859932549535,0.07595829255977342,0.11251540084196875,28.701847681467292,4.992986133671372,gamma
4008,Mpdu1,51.20479263105734,7.0623752154636374,0.13325399395682683,0.16325072370855012,41438910.813648395,6293852.96636771,gamma
4009,Mpdz,3.328407515736817,0.24242000184332527,1.147430927357764,0.4048687489894126,6.962045756185962,0.5060671705056805,gamma
4010,Mpeg1,14.585052123931463,1.4923451773617171,0.31717414178598463,0.2299181527507795,32.12348437522466,3.4410130681099123,gamma
4011,Mpg,11.862591248548693,1.9942911183336092,0.14157551305955726,0.16827092028009907,86.62800548179077,14.750914708793916,gamma
4012,Mphosph6,3.4058395011882165,0.33082547306340454,0.3753316422012399,0.23155734933002786,7.457152004858165,0.6982294694518686,gamma
4013,Mpi,1.0000000000004672,0.28957111968979,0.17688190079773328,0.21028665007421019,0.7417062801442723,0.29618566404755087,gamma
4014,Mpp7,1.0000000000000024,0.22267122618786672,0.0547823672593065,0.09555309803045503,1.8885367791414196,0.5382989060182044,gamma
4015,Mprip,267.75102012199363,58.01732887385485,0.06074449283133859,0.12323198938520244,95817853706.13333,18168046056.717815,gamma
4016,Mras,40.47804842103988,12.097021647715284,0.005576181289144436,0.03733691634677547,26521.380026086645,8401.11672175249,gamma
4017,Mreg,86.63017961338119,7.278302077021278,0.09472108321805445,0.1256457209896504,148471684.02325734,11511146.575231709,gamma
4018,Mrgprf,1.3638165248875216,0.3961653304309258,0.03526673039002964,0.07666673593116034,0.6389703944238798,0.20499907594499486,gamma
4019,Mrpl10,1.360956317997839,0.4891845434731305,0.2610668317818875,0.25547349754029647,0.8452324830124563,0.38603351210257747,gamma
4020,Mrpl13,250.97494300685983,53.92956953958133,0.057375412887827375,0.11976582660323788,42260651737.21962,7981496215.501023,gamma
4021,Mrpl18,38.80791664076724,11.221301872152708,0.009981090995754038,0.04995270512132961,18417.275865013067,5737.525188707726,gamma
4022,Mrpl2,353.723182487187,74.87127682801945,0.002201622706988543,0.023460726262141497,26456.529096644816,141123.29270050456,gamma
4023,Mrpl20,7.1727658316145755,1.8261970876541571,0.025802053070884613,0.07183599803842725,19.17670392520664,5.555437199346249,gamma
4024,Mrpl24,130.45984421584257,25.62482396910074,0.16483205532756007,0.16574682265811316,265852747.91569883,48108743.80439887,gamma
4025,Mrpl27,35.50086258603424,10.676633441036124,0.053890607430628186,0.11607175305670646,9055.108340717079,2879.2393970099065,gamma
4026,Mrpl28,96.84205614897189,17.073347990463617,0.08401626221700151,0.1296273599337744,161163240.40732902,27669932.31163018,gamma
4027,Mrpl36,1.1732344950988927,0.2318478271682955,0.13229005246533268,0.16265918508669142,3.226320906061271,0.9102509849743473,gamma
4028,Mrpl37,54.89325845263907,14.751076235090396,0.028393343111229877,0.08425162181114064,25901.28239966002,7760.500868876472,gamma
4029,Mrpl38,44.87265304287741,12.614252598153358,0.06433644619843372,0.1268231506847564,11906.211689637488,3653.7533286166204,gamma
4030,Mrpl46,1.0000000000000002,0.16660233078497785,0.20035551425015552,0.22380544801800265,0.6650161206763331,0.19812534118190472,gamma
4031,Mrpl50,3.0467006445911973,0.6047304767808271,0.016795954666827394,0.05290865503681383,6.795442837027137,1.5581287114345825,gamma
4032,Mrpl54,260.26068383838845,54.79403203535376,0.08785581766501069,0.1482024102916436,661.2289122673375,3535.683026136809,gamma
4033,Mrps10,52.321261759974334,14.509867184288593,0.016452413913304837,0.06413348172621076,45179.79199593699,13760.871020360148,gamma
4034,Mrps12,41.4822876624057,11.729349957573195,0.022521066635022055,0.07503510284363922,13666.868331981692,4207.920180569299,gamma
4035,Mrps15,1.0000000000000002,0.37664482477369127,0.05789722115027832,0.1203092069941847,1.3407973123898704,0.6015699644356223,gamma
4036,Mrps18a,50.83136255812643,13.97370271525309,0.04752994922427945,0.1090068222914046,24661.811635462338,7478.3258589371635,gamma
4037,Mrps18b,37.0996213337638,10.801316580157653,0.13113062598938288,0.18105981469488397,16217.658100386587,5071.073199156736,gamma
4038,Mrps18c,36.399131272818984,10.918926083947234,0.00016403957042167286,0.006403896673543243,45741.03408548632,14523.690801778457,gamma
4039,Mrps24,15.026687757634935,4.752032473052381,0.006699717074932736,0.04092589973028307,584.6198607011391,191.89452324073642,gamma
4040,Mrps25,33.978450189914106,9.928320383184243,0.11402934300842742,0.1688411553860813,7029.232320400649,2202.9202258658997,gamma
4041,Mrps31,78.61414826439302,12.418371256601537,0.006224966387284562,0.035284462266795456,276574325.2897355,44966279.29267895,gamma
4042,Mrps34,1.1463171609832719,0.40061107934643153,0.2937571076646122,0.2709968208598637,1.2398990191809351,0.4793113891421736,gamma
4043,Mrps35,145.7895177550725,14.192878640679275,1.789610351677827,0.5982658859867955,2953300351.973049,245570406.88908726,gamma
