,gene,p,comp,f-test
4165,Itk_1,0.00022277073760634813,expo_gamma,sig
4166,Itm2a,0.02728710843862414,expo_gamma,sig
4167,Itm2a_1,0.42831300812317674,expo_gamma,ns
4168,Itm2b,9.549483270809844e-08,expo_gamma,sig
4169,Itm2b_1,2.6707380751389564e-10,expo_gamma,sig
4170,Itm2c,1.1102230246251565e-16,expo_gamma,sig
4171,Itpa,0.00020546213113337153,expo_gamma,sig
4172,Itpk1,0.08298150474725474,expo_gamma,ns
4173,Itpka,0.007485503101651192,expo_gamma,sig
4174,Itpkb,0.026684569812209014,expo_gamma,sig
4175,Itpr1,0.09001853192563236,expo_gamma,ns
4176,Itpr1_1,0.38913931494166043,expo_gamma,ns
4177,Itpr2,1.0,expo_gamma,ns
4178,Itpr2_1,0.02164368355653723,expo_gamma,sig
4179,Itpr2_2,1.0574812931207767e-05,expo_gamma,sig
4180,Itpr2_3,5.61243274077583e-11,expo_gamma,sig
4181,Itsn1,0.8247466547922577,expo_gamma,ns
4182,Itsn2,1.0,expo_gamma,ns
4183,Itsn2_1,0.6931601102918752,expo_gamma,ns
4184,Itsn2_2,0.9999602221052318,expo_gamma,ns
4185,Ivd,1.1102230246251565e-16,expo_gamma,sig
4186,Ivd_1,1.1102230246251565e-16,expo_gamma,sig
4187,Ivns1abp,0.035556833217082695,expo_gamma,sig
4188,Ivns1abp_1,0.04443752876984641,expo_gamma,sig
4189,Ivns1abp_2,0.00435326460140395,expo_gamma,sig
4190,Jag2,0.999963310468282,expo_gamma,ns
4191,Jagn1,1.1102230246251565e-16,expo_gamma,sig
4192,Jak1,0.0293857199374854,expo_gamma,sig
4193,Jak1_1,0.42446983636944846,expo_gamma,ns
4194,Jak1_2,0.03211957770023599,expo_gamma,sig
4195,Jak3,1.1102230246251565e-16,expo_gamma,sig
4196,Jkamp_1,0.2436693244248599,expo_gamma,ns
4197,Jmjd1c,0.0007718215691253638,expo_gamma,sig
4198,Jmjd6_2,1.0,expo_gamma,ns
4199,Jmjd7,1.1102230246251565e-16,expo_gamma,sig
4200,Jtb,0.009524165268239737,expo_gamma,sig
4201,Jun,0.9999707750518342,expo_gamma,ns
4202,Jun_1,1.0,expo_gamma,ns
4203,Junb,0.031561550236085534,expo_gamma,sig
4204,Jund,0.14347184093984666,expo_gamma,ns
4205,Kansl1,2.8431723642086126e-10,expo_gamma,sig
4206,Kansl1_1,0.060592246378083914,expo_gamma,ns
4207,Kansl1l_1,2.743121525483616e-07,expo_gamma,sig
4208,Kansl1l_2,0.10696200730799921,expo_gamma,ns
4209,Kansl2,6.305297524100695e-07,expo_gamma,sig
4210,Kars,3.702593787124897e-13,expo_gamma,sig
4211,Kat6a,0.9999926418257471,expo_gamma,ns
4212,Kat6b,9.992007221626409e-16,expo_gamma,sig
4213,Kat7,0.8099087372371113,expo_gamma,ns
4214,Kat7_1,0.2944470095046434,expo_gamma,ns
4215,Katnb1,1.1102230246251565e-16,expo_gamma,sig
4216,Katnbl1,1.0,expo_gamma,ns
4217,Kbtbd2,0.4467946170728727,expo_gamma,ns
4218,Kcmf1,0.002395060554775008,expo_gamma,sig
4219,Kcmf1_2,0.27648641201031976,expo_gamma,ns
4220,Kcna3,0.0005270424673030627,expo_gamma,sig
4221,Kcna7,0.4260762239904371,expo_gamma,ns
4222,Kcnab2,1.1102230246251565e-16,expo_gamma,sig
4223,Kcnb1,0.08092139398015852,expo_gamma,ns
4224,Kcnh3,0.008512253254538416,expo_gamma,sig
4225,Kcnk10,0.03279994249125151,expo_gamma,sig
4226,Kcnk5,0.9999999033242596,expo_gamma,ns
4227,Kcnk7,0.38360489301729017,expo_gamma,ns
4228,Kcnmb4,0.8150671681399533,expo_gamma,ns
4229,Kcnn4,0.06906529991931765,expo_gamma,ns
4230,Kcnn4_1,1.0,expo_gamma,ns
4231,Kcnq2_4,0.00369898981330663,expo_gamma,sig
4232,Kctd1,0.0656634617656815,expo_gamma,ns
4233,Kctd10,0.017565628015033696,expo_gamma,sig
4234,Kctd11,0.001476105035244868,expo_gamma,sig
4235,Kctd12,2.1422775752899526e-05,expo_gamma,sig
4236,Kctd14,0.021693184018655276,expo_gamma,sig
4237,Kctd14_1,0.0032141335849549257,expo_gamma,sig
4238,Kctd17,0.2214800110692039,expo_gamma,ns
4239,Kctd1_1,0.00032694989898296445,expo_gamma,sig
4240,Kctd2,0.9999789377964797,expo_gamma,ns
4241,Kctd20_1,1.4562629879089073e-05,expo_gamma,sig
4242,Kctd20_2,0.041428763710031014,expo_gamma,sig
4243,Kctd5_1,0.49989436980171376,expo_gamma,ns
4244,Kctd9,0.9999932918771505,expo_gamma,ns
4245,Kdelc1,0.0009468883095059555,expo_gamma,sig
4246,Kdelc1_1,0.00041502487926026177,expo_gamma,sig
4247,Kdelr1,0.2761689988348385,expo_gamma,ns
4248,Kdelr2,3.739535774904823e-05,expo_gamma,sig
4249,Kdelr2_1,7.097655796428626e-13,expo_gamma,sig
4250,Kdm3a,0.003796932562396438,expo_gamma,sig
4251,Kdm3b,0.01812355542738009,expo_gamma,sig
4252,Kdm4b,0.9999949753806404,expo_gamma,ns
4253,Kdm4c,3.1072269845999756e-06,expo_gamma,sig
4254,Kdm5a,0.022057549250431352,expo_gamma,sig
4255,Kdm5b,7.903683161347708e-05,expo_gamma,sig
4256,Kdm5b_1,1.0617234807996923e-06,expo_gamma,sig
4257,Kdm5c_1,0.08684382805139967,expo_gamma,ns
4258,Kdm6a,1.826479654187807e-07,expo_gamma,sig
4259,Kdm6a_1,3.2008087531565366e-06,expo_gamma,sig
4260,Kdm7a,0.5790893262265155,expo_gamma,ns
4261,Kdm8,0.15908093186315542,expo_gamma,ns
4262,Khdrbs1_1,0.00041746478393822617,expo_gamma,sig
4263,Kif11,1.168483976243806e-09,expo_gamma,sig
4264,Kif11_1,4.340972026284362e-13,expo_gamma,sig
4265,Kif11_2,2.0196929595428514e-07,expo_gamma,sig
4266,Kif18a,7.426444349467598e-05,expo_gamma,sig
4267,Kif1b,1.436828613088359e-06,expo_gamma,sig
4268,Kif1b_1,0.0028785321962792043,expo_gamma,sig
4269,Kif1b_3,0.0007551519847673882,expo_gamma,sig
4270,Kif1b_4,0.00014277251600280927,expo_gamma,sig
4271,Kif1c,2.467913663428689e-07,expo_gamma,sig
4272,Kif20a,1.3002865451028356e-10,expo_gamma,sig
4273,Kif22,1.239408631281691e-08,expo_gamma,sig
4274,Kif22_1,4.713328222161195e-07,expo_gamma,sig
4275,Kif22_2,4.040268897220756e-09,expo_gamma,sig
4276,Kif23_1,0.009681310391611908,expo_gamma,sig
4277,Kif23_2,0.0006817057187911146,expo_gamma,sig
4278,Kif2a_1,0.0012412909175466558,expo_gamma,sig
4279,Kif2a_4,1.1102230246251565e-16,expo_gamma,sig
4280,Kif2c_1,1.1389652332383093e-08,expo_gamma,sig
4281,Kif2c_2,6.217383718976066e-09,expo_gamma,sig
4282,Kif2c_3,0.999999933104808,expo_gamma,ns
4283,Kif3a,0.029598456406386364,expo_gamma,sig
4284,Kif3a_1,0.09139014993559336,expo_gamma,ns
4285,Kif3b_1,1.0,expo_gamma,ns
4286,Kif3b_2,0.720044011050198,expo_gamma,ns
4287,Kif3c,0.042185020572529375,expo_gamma,sig
4288,Kif4,8.18768652877111e-09,expo_gamma,sig
4289,Kif5b,5.819890712521758e-05,expo_gamma,sig
4290,Kif5b_1,0.03186440799588597,expo_gamma,sig
4291,Kif5b_2,0.00040746439935945844,expo_gamma,sig
4292,Kif5b_3,0.00021719156898913905,expo_gamma,sig
4293,Kif5b_4,0.021008884000170758,expo_gamma,sig
4294,Kifap3,0.9999972138428463,expo_gamma,ns
4295,Kifap3_1,0.078789756883209,expo_gamma,ns
4296,Kifc1,0.007119440063815818,expo_gamma,sig
4297,Kifc2,1.0,expo_gamma,ns
4298,Kifc3,1.0766464053624247e-08,expo_gamma,sig
4299,Kifc5b,2.8312926344198353e-05,expo_gamma,sig
4300,Kit_1,8.835154829966996e-13,expo_gamma,sig
4301,Klc1,1.0,expo_gamma,ns
4302,Klc1_1,0.13311773533508375,expo_gamma,ns
4303,Klc1_2,0.10325107069394834,expo_gamma,ns
4304,Klc2,0.029302588511562755,expo_gamma,sig
4305,Klc4,1.922230587592111e-06,expo_gamma,sig
4306,Klf13,0.03298953639545055,expo_gamma,sig
4307,Klf13_1,0.00023431766237824725,expo_gamma,sig
4308,Klf2,0.9999807024330506,expo_gamma,ns
4309,Klf3,1.3499201756417278e-12,expo_gamma,sig
4310,Klf3_1,0.005764360134044022,expo_gamma,sig
4311,Klf3_2,4.137551676275386e-06,expo_gamma,sig
4312,Klf4,0.562643434933737,expo_gamma,ns
4313,Klf4_1,0.04838943295125386,expo_gamma,sig
4314,Klf6,0.31216584003888614,expo_gamma,ns
4315,Klf6_2,0.06659902373363102,expo_gamma,ns
4316,Klf7,0.006430296634333366,expo_gamma,sig
4317,Klf7_1,0.00019631387555385515,expo_gamma,sig
4318,Klf7_2,0.008497456964639438,expo_gamma,sig
4319,Klf7_3,0.32052288560533526,expo_gamma,ns
4320,Klf9,0.9999847829887814,expo_gamma,ns
4321,Klf9_1,1.0,expo_gamma,ns
4322,Klf9_2,0.958008859608484,expo_gamma,ns
4323,Klf9_3,0.9999999336825742,expo_gamma,ns
4324,Klf9_6,0.9547395866794032,expo_gamma,ns
4325,Klhdc2,9.326012184729393e-10,expo_gamma,sig
4326,Klhdc3_1,1.0,expo_gamma,ns
4327,Klhdc4,7.392475520617836e-11,expo_gamma,sig
4328,Klhl11,3.51438175165697e-05,expo_gamma,sig
4329,Klhl2,0.21842946342080627,expo_gamma,ns
4330,Klhl21,0.5315177890916423,expo_gamma,ns
4331,Klhl22,0.9999621021727308,expo_gamma,ns
4332,Klhl24,0.0006672031634324949,expo_gamma,sig
4333,Klhl26,1.0,expo_gamma,ns
4334,Klhl42,0.05860173556419168,expo_gamma,ns
4335,Klk1b21,0.7279453421859554,expo_gamma,ns
4336,Klk8,0.3833552134875249,expo_gamma,ns
4337,Klrd1,0.13988975725774866,expo_gamma,ns
4338,Kmt2a,0.03202208810161167,expo_gamma,sig
4339,Kmt2a_1,0.9999959782457406,expo_gamma,ns
4340,Kmt2c,0.011333104124382376,expo_gamma,sig
4341,Kmt2e,0.001582057483841437,expo_gamma,sig
4342,Kmt2e_1,0.007855091325750574,expo_gamma,sig
4343,Knop1,1.1102230246251565e-16,expo_gamma,sig
4344,Knstrn,5.636534253561365e-06,expo_gamma,sig
4345,Knstrn_1,0.9184860140297585,expo_gamma,ns
4346,Kpna1,1.0,expo_gamma,ns
4347,Kpna1_1,1.0,expo_gamma,ns
4348,Kpna1_3,0.0053479513207026486,expo_gamma,sig
4349,Kpna2,1.0,expo_gamma,ns
4350,Kpna3,0.03409286379355447,expo_gamma,sig
4351,Kpna3_1,0.879631588739294,expo_gamma,ns
4352,Kpna3_2,3.2290960865211105e-05,expo_gamma,sig
4353,Kpna4_1,0.19327147954830126,expo_gamma,ns
4354,Kpna6,0.9999998121900726,expo_gamma,ns
4355,Kpnb1,0.06078307506003766,expo_gamma,ns
4356,Kpnb1_1,0.024517739236037395,expo_gamma,sig
4357,Kpnb1_3,1.0,expo_gamma,ns
4358,Kras_2,2.928320562700648e-07,expo_gamma,sig
4359,Krba1,0.44753677538572156,expo_gamma,ns
4360,Krcc1,0.9999911446133919,expo_gamma,ns
4361,Kri1,0.5250308624006346,expo_gamma,ns
4362,Krit1,0.004201727345821027,expo_gamma,sig
4363,Krr1_1,1.0066025468713491e-07,expo_gamma,sig
4364,Krt81,0.9999980284962819,expo_gamma,ns
4365,Krtap12-1,0.00544358552100499,expo_gamma,sig
4366,Krtcap2,0.005524217274257559,expo_gamma,sig
4367,Krtcap3,0.9999935426319974,expo_gamma,ns
4368,Kti12,5.55622626796648e-08,expo_gamma,sig
4369,Ktn1,1.0,expo_gamma,ns
4370,Kxd1,1.0,expo_gamma,ns
4371,L1cam_1,0.002040747285503297,expo_gamma,sig
4372,L2hgdh,1.1423770046592452e-06,expo_gamma,sig
4373,LOC100044627 _2,0.5538796271501552,expo_gamma,ns
4374,LOC100135765,0.07860344246908701,expo_gamma,ns
4375,LOC100502777,0.020380329814512765,expo_gamma,sig
4376,LOC100502777 _1,4.301912492898907e-09,expo_gamma,sig
4377,LOC100861749 _1,0.09870420436658833,expo_gamma,ns
4378,LOC100862433,0.4832406542791605,expo_gamma,ns
4379,LOC100862468,1.2034472307576038e-09,expo_gamma,sig
4380,LOC100862468 _1,8.587410305072041e-08,expo_gamma,sig
4381,LOC101055761,0.9999136105763285,expo_gamma,ns
4382,LOC101055909,1.0,expo_gamma,ns
4383,LOC101056240,0.999991469184103,expo_gamma,ns
4384,LOC101056240 _1,1.0,expo_gamma,ns
4385,LOC102634352,1.0,expo_gamma,ns
4386,LOC102634451,3.2050839098296535e-06,expo_gamma,sig
4387,LOC102634681,0.002490362413866576,expo_gamma,sig
4388,LOC102635048,0.3938796665394242,expo_gamma,ns
4389,LOC102635048 _1,1.0,expo_gamma,ns
4390,LOC102641347,1.6976047042316367e-05,expo_gamma,sig
4391,LOC102641347 _1,0.0024002977282590043,expo_gamma,sig
4392,LOC102641458,0.001327592529235866,expo_gamma,sig
4393,LOC102641872,1.0,expo_gamma,ns
4394,LOC102641923,0.22169477431756524,expo_gamma,ns
4395,LOC102641923 _1,6.356875763835479e-05,expo_gamma,sig
4396,LOC102641923 _2,0.0008067935989278796,expo_gamma,sig
4397,LOC102641923 _3,0.06789869139002402,expo_gamma,ns
4398,LOC102641923 _4,2.903950941934852e-07,expo_gamma,sig
4399,LOC102641972 _2,0.30742657731943557,expo_gamma,ns
4400,LOC102642137,0.9999944897944445,expo_gamma,ns
4401,LOC102643033,0.21102363472127494,expo_gamma,ns
4402,LOC102643207,2.4298656131627183e-07,expo_gamma,sig
4403,LOC102643254 _1,0.5665458785823866,expo_gamma,ns
4404,LOC664787,0.9999566789141686,expo_gamma,ns
4405,LOC665506,7.152207452842951e-06,expo_gamma,sig
4406,LOC665506.1,6.0401343778382355e-05,expo_gamma,sig
4407,LOC665506_2,1.1102230246251565e-16,expo_gamma,sig
4408,Lactb,0.007521689413564681,expo_gamma,sig
4409,Lactb2,0.016798820488642452,expo_gamma,sig
4410,Lactb2_1,0.0003040693719149612,expo_gamma,sig
4411,Lad1,1.1102230246251565e-16,expo_gamma,sig
4412,Lag3,0.002301742730527523,expo_gamma,sig
4413,Lage3,0.0032127047047764146,expo_gamma,sig
4414,Lama5,0.9999671619056656,expo_gamma,ns
4415,Lamc1,0.9999971325482513,expo_gamma,ns
4416,Lamp1,4.0241227059478746e-05,expo_gamma,sig
4417,Lamp2,0.08668288050330863,expo_gamma,ns
4418,Lamp2_1,0.005370192338669089,expo_gamma,sig
4419,Lamp2_2,8.970157949761415e-12,expo_gamma,sig
4420,Lamp3,2.4468679082900735e-08,expo_gamma,sig
4421,Lamtor1,0.0008087101675001707,expo_gamma,sig
4422,Lamtor1_1,0.0007225123059184657,expo_gamma,sig
4423,Lamtor1_2,1.9489517732895756e-05,expo_gamma,sig
4424,Lamtor2,1.1102230246251565e-16,expo_gamma,sig
4425,Lamtor3,0.5981194038034487,expo_gamma,ns
4426,Lamtor5,0.0001381571370903112,expo_gamma,sig
4427,Lamtor5_1,1.0,expo_gamma,ns
4428,Lancl2,0.0015581483601948554,expo_gamma,sig
4429,Lancl2_1,0.00016708174109913987,expo_gamma,sig
4430,Lancl2_2,0.673072256704766,expo_gamma,ns
4431,Lap3,3.6637359812630166e-15,expo_gamma,sig
4432,Laptm4a,0.0001703040482734508,expo_gamma,sig
4433,Laptm4b,0.5477024100235781,expo_gamma,ns
4434,Laptm4b_2,0.999997096474059,expo_gamma,ns
4435,Laptm5_1,6.439293542825908e-15,expo_gamma,sig
4436,Laptm5_2,2.850164548817702e-11,expo_gamma,sig
4437,Larp1b,1.0,expo_gamma,ns
4438,Larp4b,1.1102230246251565e-16,expo_gamma,sig
4439,Larp4b_1,1.1102230246251565e-16,expo_gamma,sig
4440,Larp7,1.0859091403858656e-12,expo_gamma,sig
4441,Larp7_1,8.347871283120867e-10,expo_gamma,sig
4442,Lars,0.005678783801914555,expo_gamma,sig
4443,Las1l,0.0010354754592764026,expo_gamma,sig
4444,Lasp1_5,0.08828861794609977,expo_gamma,ns
4445,Lat,0.31667573001648774,expo_gamma,ns
4446,Lats2,1.4967471706484048e-11,expo_gamma,sig
4447,Lats2.1,4.2670979394365816e-07,expo_gamma,sig
4448,Lats2_2,0.00934567906911099,expo_gamma,sig
4449,Lats2_3,0.06698743214252079,expo_gamma,ns
4450,Lats2_4,1.0,expo_gamma,ns
4451,Lats2_5,0.0398747505765944,expo_gamma,sig
4452,Lbh,0.9999689649526514,expo_gamma,ns
4453,Lbh_1,2.063238468963391e-12,expo_gamma,sig
4454,Lbp,1.0,expo_gamma,ns
4455,Lce3c,0.4683049086883473,expo_gamma,ns
4456,Lck,3.2082379641806824e-08,expo_gamma,sig
4457,Lclat1,0.003617491747118451,expo_gamma,sig
4458,Lcmt1,0.018654660138717083,expo_gamma,sig
4459,Lcmt2,0.02505303579814211,expo_gamma,sig
4460,Lcor,1.0,expo_gamma,ns
4461,Lcorl,0.01091653681220861,expo_gamma,sig
4462,Ldha,0.999961446004258,expo_gamma,ns
4463,Ldlrad4_2,0.5795248991414044,expo_gamma,ns
4464,Ldoc1l,6.254495445401353e-05,expo_gamma,sig
4465,Lemd2,0.0007708656487658283,expo_gamma,sig
4466,Leng1,0.030405635099423955,expo_gamma,sig
4467,Leng8,0.00029572836316527074,expo_gamma,sig
4468,Leprot_1,6.706121857613656e-05,expo_gamma,sig
4469,Leprot_2,1.2979910313237752e-07,expo_gamma,sig
4470,Leprotl1,5.711536618435709e-06,expo_gamma,sig
4471,Leprotl1_1,0.9999665779061304,expo_gamma,ns
4472,Letm1_1,0.00013412576301086165,expo_gamma,sig
4473,Letm1_2,1.8618440122963875e-13,expo_gamma,sig
4474,Letm1_3,3.3306690738754696e-16,expo_gamma,sig
4475,Lfng,0.9999455087966747,expo_gamma,ns
4476,Lgals1,0.0008670278020526112,expo_gamma,sig
4477,Lgals1_1,3.568304485224161e-08,expo_gamma,sig
4478,Lgals3,0.999992695150781,expo_gamma,ns
4479,Lgals3bp,0.9999992616062402,expo_gamma,ns
4480,Lgals4,0.9999737876203567,expo_gamma,ns
4481,Lgals7,1.1102230246251565e-16,expo_gamma,sig
4482,Lgals8,9.325873406851315e-15,expo_gamma,sig
4483,Lgals8_1,6.740096258894823e-10,expo_gamma,sig
4484,Lhpp,0.23118958805274192,expo_gamma,ns
4485,Lhx6_1,0.9999890292090245,expo_gamma,ns
4486,Lias,0.01226934519116174,expo_gamma,sig
4487,Lif,4.7777781730928837e-11,expo_gamma,sig
4488,Lif_1,0.0005841866308063937,expo_gamma,sig
4489,Lig1,6.283437459231322e-08,expo_gamma,sig
4490,Lig3_1,2.139721477090184e-05,expo_gamma,sig
4491,Lig3_3,3.957270067189711e-10,expo_gamma,sig
4492,Limd2,3.4345970512106305e-11,expo_gamma,sig
4493,Limd2_1,0.35889423559567135,expo_gamma,ns
4494,Limd2_2,0.9999390209564993,expo_gamma,ns
4495,Lime1,0.999921408607396,expo_gamma,ns
4496,Lime1 _1,0.9999669890154931,expo_gamma,ns
4497,Limk1,0.0019634145804360292,expo_gamma,sig
4498,Lims1,1.0,expo_gamma,ns
4499,Lims1_2,1.0,expo_gamma,ns
4500,Lin7c,0.9999769966674822,expo_gamma,ns
4501,Lin7c_1,0.06763384348546142,expo_gamma,ns
4502,Lin7c_2,0.019837769943755634,expo_gamma,sig
4503,Lin7c_3,0.2769774246262189,expo_gamma,ns
4504,Lin9,0.0008386551661586639,expo_gamma,sig
4505,Lincpint,0.9999915901484636,expo_gamma,ns
4506,Lipa,1.1668203238057728e-06,expo_gamma,sig
4507,Lipe,8.815961294317276e-09,expo_gamma,sig
4508,Lipt1,0.0019062674259515688,expo_gamma,sig
4509,Lipt2,0.0005302270986904389,expo_gamma,sig
4510,Litaf,2.1576191284622404e-05,expo_gamma,sig
4511,Litaf_1,0.9999351746698385,expo_gamma,ns
4512,Llgl1,0.23880871489694766,expo_gamma,ns
4513,Llgl2,1.0,expo_gamma,ns
4514,Lman1_1,1.0,expo_gamma,ns
4515,Lman1_2,0.013749670298594308,expo_gamma,sig
4516,Lman1_3,4.0071589865631196e-05,expo_gamma,sig
4517,Lmbr1l,0.005785335013616888,expo_gamma,sig
4518,Lmbrd1_1,0.008251800355002392,expo_gamma,sig
4519,Lmf1,0.03266114157699851,expo_gamma,sig
4520,Lmna,0.03898536008227138,expo_gamma,sig
4521,Lmna_1,0.671238304877076,expo_gamma,ns
4522,Lmnb1,0.00021214274813241563,expo_gamma,sig
4523,Lmnb1_1,0.012249563511903871,expo_gamma,sig
4524,Lmo2,0.4122890736837532,expo_gamma,ns
4525,Lnx2,4.974531279122729e-07,expo_gamma,sig
4526,Lonp1,0.07747868132501523,expo_gamma,ns
4527,Lpcat1,8.930948024343799e-05,expo_gamma,sig
4528,Lpcat1_1,0.0010157733451356954,expo_gamma,sig
4529,Lpcat1_2,1.1382748454913383e-07,expo_gamma,sig
4530,Lpcat3,0.9999719655373753,expo_gamma,ns
4531,Lpgat1,0.9999823720828613,expo_gamma,ns
4532,Lpgat1_1,0.9999569296161012,expo_gamma,ns
4533,Lpgat1_3,1.0,expo_gamma,ns
4534,Lphn1,0.9999464969883308,expo_gamma,ns
4535,Lphn1_1,1.0,expo_gamma,ns
4536,Lpin1,5.154450188893378e-08,expo_gamma,sig
4537,Lpin1_1,1.1318604609122929e-08,expo_gamma,sig
4538,Lpin2,0.014205137456898775,expo_gamma,sig
4539,Lpin2_1,0.059723557645807945,expo_gamma,ns
4540,Lpp,0.00026783898606397294,expo_gamma,sig
4541,Lpp_1,4.661385277771046e-09,expo_gamma,sig
4542,Lpp_3,1.4491905820923634e-06,expo_gamma,sig
4543,Lrba_1,1.1102230246251565e-16,expo_gamma,sig
4544,Lrba_2,0.004784620934632278,expo_gamma,sig
4545,Lrmp,0.0012793147990093345,expo_gamma,sig
4546,Lrp6,1.0,expo_gamma,ns
4547,Lrp6_1,0.9999835485464738,expo_gamma,ns
4548,Lrp8,0.19980946916160813,expo_gamma,ns
4549,Lrpap1_1,0.7564042846230723,expo_gamma,ns
4550,Lrpap1_3,0.9999705183845502,expo_gamma,ns
4551,Lrr1,2.5302882011857264e-08,expo_gamma,sig
4552,Lrr1_1,1.6212253761693773e-11,expo_gamma,sig
4553,Lrr1_2,3.838929174548866e-12,expo_gamma,sig
4554,Lrrc1,0.9999126947468301,expo_gamma,ns
4555,Lrrc20,0.000592534068689532,expo_gamma,sig
4556,Lrrc23,0.9999777159282395,expo_gamma,ns
4557,Lrrc40,0.7636608923238767,expo_gamma,ns
4558,Lrrc42,4.73421182323186e-05,expo_gamma,sig
4559,Lrrc56,0.9999406089976218,expo_gamma,ns
4560,Lrrc57,1.0,expo_gamma,ns
4561,Lrrc58,1.0,expo_gamma,ns
4562,Lrrc59,0.0024473152417712196,expo_gamma,sig
4563,Lrrc59_1,0.11123073938727979,expo_gamma,ns
4564,Lrrc8a,0.9999807101396788,expo_gamma,ns
4565,Lrrc8a.1,0.999879176524809,expo_gamma,ns
4566,Lrrfip1,0.00042055849194755357,expo_gamma,sig
4567,Lrrfip1_1,0.6230488799690141,expo_gamma,ns
4568,Lrrfip1_2,0.5768757230288108,expo_gamma,ns
4569,Lrrfip2,0.9999857965403165,expo_gamma,ns
4570,Lrwd1_1,0.027537033378093434,expo_gamma,sig
4571,Lsm10,0.017890249668796154,expo_gamma,sig
4572,Lsm12,0.9999681309367494,expo_gamma,ns
4573,Lsm14b,1.0,expo_gamma,ns
4574,Lsm2,0.00571685313746817,expo_gamma,sig
4575,Lsm3,0.5915069007560319,expo_gamma,ns
4576,Lsm8,0.054135799790536066,expo_gamma,ns
4577,Lsp1,9.25467147361303e-10,expo_gamma,sig
4578,Lss,0.11051581831629553,expo_gamma,ns
4579,Lst1,0.9999688228057728,expo_gamma,ns
4580,Lta,0.027636135816314633,expo_gamma,sig
4581,Lta4h,1.0,expo_gamma,ns
4582,Ltb,1.0,expo_gamma,ns
4583,Ltb4r1,1.0,expo_gamma,ns
4584,Ltv1,5.801015001694054e-09,expo_gamma,sig
4585,Luc7l,3.594902153736257e-13,expo_gamma,sig
4586,Luc7l2,0.04821571197260921,expo_gamma,sig
4587,Luc7l2_1,0.9999998825474279,expo_gamma,ns
4588,Luc7l2_2,9.725988216158221e-05,expo_gamma,sig
4589,Luc7l2_3,0.01829364328024119,expo_gamma,sig
4590,Luc7l2_4,0.9859780497641684,expo_gamma,ns
4591,Luc7l_1,1.6244548412425175e-05,expo_gamma,sig
4592,Luc7l_2,0.00022823849434494559,expo_gamma,sig
4593,Luzp1,0.7118799688403596,expo_gamma,ns
4594,Luzp1_1,0.9999858555135211,expo_gamma,ns
4595,Lxn,0.023966739596284592,expo_gamma,sig
4596,Ly6a,0.002307026446664917,expo_gamma,sig
4597,Ly6c1,0.35596832636045017,expo_gamma,ns
4598,Ly6d,0.0015109830589543627,expo_gamma,sig
4599,Ly75,0.000808803670350744,expo_gamma,sig
4600,Ly86,0.329899276939392,expo_gamma,ns
4601,Lyar,1.1102230246251565e-16,expo_gamma,sig
4602,Lypla1,0.6070317407231655,expo_gamma,ns
4603,Lyrm2,4.6629367034256575e-15,expo_gamma,sig
4604,Lyrm5,0.9999802956714431,expo_gamma,ns
4605,Lysmd2,0.8871618719925107,expo_gamma,ns
4606,Lyz1,0.0009234523568669717,expo_gamma,sig
4607,Lztfl1,0.2739669973437714,expo_gamma,ns
4608,Lztr1,4.377325897009232e-05,expo_gamma,sig
4609,Lztr1_1,0.260555329743988,expo_gamma,ns
4610,M6pr,1.1102230246251565e-16,expo_gamma,sig
4611,Macf1,3.6127656422024756e-11,expo_gamma,sig
4612,Macf1_1,2.220446049250313e-16,expo_gamma,sig
4613,Macrod1,0.0010701105533846844,expo_gamma,sig
4614,Mad2l1,1.5395624939351649e-06,expo_gamma,sig
4615,Mad2l1bp,4.227475662144098e-05,expo_gamma,sig
4616,Madd,0.09261073502934636,expo_gamma,ns
4617,Maf,0.00010824067785319968,expo_gamma,sig
4618,Maf1,0.04574333065024938,expo_gamma,sig
4619,Maf1_2,0.030961261742231128,expo_gamma,sig
4620,Maff,0.062485296358548936,expo_gamma,ns
4621,Mafk,0.8044990306308123,expo_gamma,ns
4622,Maged1,0.9999941693579352,expo_gamma,ns
4623,Maged2,0.006006569571355147,expo_gamma,sig
4624,Magee1,0.04525166968993932,expo_gamma,sig
4625,Magi2,8.853845754264178e-05,expo_gamma,sig
4626,Magi3,0.214587062593102,expo_gamma,ns
4627,Magohb,6.995959367372961e-11,expo_gamma,sig
4628,Malat1,0.7860750715002255,expo_gamma,ns
4629,Malat1_1,0.8679517760121949,expo_gamma,ns
4630,Malat1_2,0.999927693637655,expo_gamma,ns
4631,Malat1_3,0.0411630435357232,expo_gamma,sig
4632,Malat1_4,1.0,expo_gamma,ns
4633,Maml1,0.01172407343053794,expo_gamma,sig
4634,Maml1_1,0.06615549261012077,expo_gamma,ns
4635,Man1a2_1,0.015684198741750977,expo_gamma,sig
4636,Man1a_1,0.9999322764017523,expo_gamma,ns
4637,Man2b1,0.0011420793093396275,expo_gamma,sig
4638,Man2b1_1,0.003803553910445623,expo_gamma,sig
4639,Man2c1,0.0001661091144908866,expo_gamma,sig
4640,Man2c1_1,0.09347196172009797,expo_gamma,ns
4641,Manf,1.0,expo_gamma,ns
4642,Maoa,0.9775066675979058,expo_gamma,ns
4643,Map1lc3a,3.1983166056792633e-05,expo_gamma,sig
4644,Map1lc3b,0.021329787470980466,expo_gamma,sig
