,gene,best_fit
941,H2-Q2,gamma
942,H2-Q6,gamma
946,H60b,gamma
952,Hcfc1r1,gamma
953,Hcfc2,gamma
959,Hddc2,gamma
961,Hdhd2,gamma
962,Heatr1,gamma
967,Hectd1,gamma
969,Helz2,gamma
976,Hexb,gamma
978,Hey1,gamma
981,Hibch,gamma
987,Hivep1,gamma
996,Homer1,gamma
998,Hook2,gamma
1001,Hoxb4,gamma
1004,Hpcal1,gamma
1005,Hpgd,gamma
1009,Hsh2d,gamma
1010,Hspa1b,gamma
1012,Hspa8,gamma
1015,Htr1d,gamma
1021,Iars2,gamma
1022,Ibtk,gamma
1023,Ica1l,gamma
1024,Icam2,gamma
1027,Id2,gamma
1028,Idh2,gamma
1031,Ier5,gamma
1032,Ier5l,gamma
1043,Ifnar2,gamma
1048,Ifrd2,gamma
1049,Ift74,gamma
1051,Ift88,gamma
1054,Igsf8,gamma
1056,Ikzf1,gamma
1058,Il18r1,gamma
1061,Il21r,gamma
1062,Il23r,gamma
1071,Ing2,gamma
1075,Inka1,gamma
1084,Ipmk,gamma
1088,Iqgap2,gamma
1093,Irgm1,gamma
1097,Isoc1,gamma
1103,Itgb1,gamma
1104,Itgb3,gamma
1107,Itm2a,gamma
1108,Itm2c,gamma
1109,Itpripl2,gamma
1112,Jade3,gamma
1116,Junb,gamma
1118,Kat2a,gamma
1121,Katnbl1,gamma
1123,Kcng2,gamma
1125,Kcnj8,gamma
1127,Kcnk7,gamma
1138,Kif2a,gamma
1140,Kifc1,gamma
1143,Klf15,gamma
1144,Klf16,gamma
1147,Klf9,gamma
1150,Klhdc2,gamma
1152,Klhl2,gamma
1154,Klhl5,gamma
1155,Klrb1c,gamma
1156,Klrb1f,gamma
1165,Krt222,gamma
1169,LTO1,gamma
1171,Lamtor2,gamma
1172,Lars2,gamma
1173,Las1l,gamma
1175,Lat,gamma
1176,Lax1,gamma
1186,Lgmn,gamma
1188,Lim2,gamma
1189,Limk1,gamma
1190,Limk2,gamma
1192,Lin7c,gamma
1193,Lipo3,gamma
1194,Lipt2,gamma
1195,Lix1l,gamma
1202,Lrpprc,gamma
1207,Lrrc8b,gamma
1209,Lrrc8d,gamma
1216,Ltf,gamma
1217,Luc7l,gamma
1218,Luc7l3,gamma
1220,Ly96,gamma
1221,Lyrm4,gamma
1222,Lysmd2,gamma
1223,Lysmd3,gamma
1227,Mafk,gamma
1229,Mageh1,gamma
1230,Magi3,gamma
1232,Maip1,gamma
1233,Mak16,gamma
1244,Map3k1,gamma
1251,Mapk7,gamma
1253,Marco,gamma
1256,Matk,gamma
1257,Mau2,gamma
1263,Mcm3ap,gamma
1265,Mcmbp,gamma
1266,Mcpt8,gamma
1270,Me2,gamma
1271,Mea1,gamma
1273,Med22,gamma
1276,Med28,gamma
1284,Mettl14,gamma
1285,Mettl16,gamma
1287,Mettl2,gamma
1288,Mettl3,gamma
1289,Mettl7a1,gamma
1294,Mfhas1,gamma
1295,Mfsd13a,gamma
1299,Mgat1,gamma
1300,Mgat4a,gamma
1301,Micos13,gamma
1306,Mkrn1,gamma
1308,Mlana,gamma
1317,Mmut,gamma
1325,Mpc1,gamma
1326,Mpg,gamma
1327,Mphosph10,gamma
1331,Mpped1,gamma
1333,Mpzl3,gamma
1335,Mrm3,gamma
1339,Mrpl32,gamma
1341,Mrpl36,gamma
1343,Mrps15,gamma
1344,Mrps17,gamma
1351,Mrrf,gamma
1352,Mrs2,gamma
1353,Ms4a4c,gamma
1355,Msantd4,gamma
1359,Msh6,gamma
1366,Mtf1,gamma
1368,Mtg1,gamma
1369,Mthfsl,gamma
1372,Mtmr2,gamma
1377,Mvd,gamma
1385,Mylpf,gamma
1390,N4bp2,gamma
1392,Naa25,gamma
1394,Nae1,gamma
1396,Naip2,gamma
1398,Nanos1,gamma
1399,Nap1l3,gamma
1401,Napsa,gamma
1404,Nat8l,gamma
1407,Ncdn,gamma
1410,Ncoa4,gamma
1411,Ncoa5,gamma
1414,Ndfip1,gamma
1416,Ndrg2,gamma
1418,Ndufa3,gamma
1421,Ndufv3,gamma
1429,Nek7,gamma
1434,Neurl3,gamma
1442,Nfkbid,gamma
1450,Nit2,gamma
1451,Nkain1,gamma
1455,Nlrp6,gamma
1456,Nmd3,gamma
1458,Nnt,gamma
1459,Nob1,gamma
1465,Nom1,gamma
1468,Npc1,gamma
1475,Nrd1,gamma
1479,Nsmce1,gamma
1483,Nt5e,gamma
1485,Ntrk3,gamma
1490,Nudt15,gamma
1491,Nudt22,gamma
1499,Oaf,gamma
1502,Oat,gamma
1509,Olfr157,gamma
1510,Olfr231,gamma
1513,Olfr482,gamma
1515,Olfr666,gamma
1518,Oma1,gamma
1520,Opa1,gamma
1522,Orc3,gamma
1523,Orc5,gamma
1527,Osbpl10,gamma
1529,Osbpl8,gamma
1539,Oxct1,gamma
1540,P2ry10,gamma
1541,P4ha1,gamma
1544,Pafah2,gamma
1546,Paip2b,gamma
1549,Paox,gamma
1550,Paqr6,gamma
1557,Pbrm1,gamma
1562,Pcif1,gamma
1566,Pcsk6,gamma
1567,Pcyox1l,gamma
1571,Pde4d,gamma
1576,Pdpr,gamma
1577,Pdrg1,gamma
1578,Pdxdc1,gamma
1579,Pdzk1ip1,gamma
1581,Penk,gamma
1583,Pex12,gamma
1589,Pfdn5,gamma
1592,Pgam2,gamma
1594,Pggt1b,gamma
1595,Pgls,gamma
1599,Phactr2,gamma
1601,Phf10,gamma
1602,Phf11c,gamma
1603,Phf12,gamma
1604,Phf13,gamma
1605,Phf2,gamma
1613,Pigm,gamma
1614,Pigyl,gamma
1615,Pik3c3,gamma
1616,Pik3cd,gamma
1623,Pinx1,gamma
1626,Pitpna,gamma
1628,Pkn1,gamma
1630,Plcl2,gamma
1631,Plcxd2,gamma
1633,Plec,gamma
1635,Plekhf1,gamma
1637,Plekhj1,gamma
1639,Plekho1,gamma
1641,Plin3,gamma
1642,Plk2,gamma
1650,Pnn,gamma
1651,Pnpla3,gamma
1653,Pnpt1,gamma
1654,Poc1b,gamma
1657,Polg,gamma
1660,Polr1a,gamma
1670,Popdc2,gamma
1671,Pou2f1,gamma
1672,Pou5f2,gamma
1674,Ppa2,gamma
1679,Ppig,gamma
1680,Ppil3,gamma
1681,Ppm1j,gamma
1683,Ppp1r12a,gamma
1693,Ppp2r1b,gamma
1695,Ppp2r5a,gamma
1698,Ppp3cc,gamma
1700,Ppp6r2,gamma
1701,Pprc1,gamma
1702,Pptc7,gamma
1709,Prkcb,gamma
1716,Prkx,gamma
1718,Prnp,gamma
1728,Prune1,gamma
1730,Psd4,gamma
1732,Psenen,gamma
1736,Ptcd3,gamma
1738,Pten,gamma
1739,Ptger1,gamma
1740,Ptger2,gamma
1741,Ptger4,gamma
1743,Ptpn4,gamma
1746,Ptprs,gamma
1749,Puf60,gamma
1752,Pus7l,gamma
1755,Qrfp,gamma
1756,Qtrt1,gamma
1760,R3hdm4,gamma
1761,Rab10,gamma
1768,Rabep2,gamma
1769,Rabgap1l,gamma
1774,Rad50,gamma
1775,Rae1,gamma
1778,Ramp3,gamma
1780,Ranbp3,gamma
1785,Rasgrf1,gamma
1786,Rasl11a,gamma
1789,Rbbp5,gamma
1792,Rbm14,gamma
1795,Rbm34,gamma
1800,Rbms1,gamma
1803,Rbsn,gamma
1806,Rcbtb1,gamma
1807,Rcc1l,gamma
1809,Rcn2,gamma
1812,Rdh12,gamma
1813,Rdm1,gamma
1820,Rexo5,gamma
1826,Rgs19,gamma
1827,Rgs2,gamma
1828,Rgs3,gamma
1830,Rhbdd3,gamma
1832,Rhbdl1,gamma
1834,Rhebl1,gamma
1835,Rhno1,gamma
1837,Rhobtb2,gamma
1843,Riox2,gamma
1849,Rmi1,gamma
1853,Rnaseh1,gamma
1856,Rnasel,gamma
1858,Rnd2,gamma
1863,Rnf128,gamma
1870,Rnf208,gamma
1873,Rnf220,gamma
1874,Rnf26,gamma
1876,Rnf5,gamma
1880,Rock2,gamma
1884,Rpf2,gamma
1887,Rpl15,gamma
1890,Rpl24,gamma
1892,Rpl3,gamma
1895,Rpl36al,gamma
1896,Rpl4,gamma
1897,Rpl41,gamma
1898,Rpl7,gamma
1899,Rpl8,gamma
1901,Rplp2,gamma
1903,Rps10,gamma
1904,Rps14,gamma
1907,Rps3,gamma
1909,Rps6ka1,gamma
1910,Rps6kc1,gamma
1914,Rrad,gamma
1917,Rrp9,gamma
1919,Rsbn1,gamma
1926,Runx2,gamma
1929,S100a11,gamma
1930,S100a13,gamma
1931,S100a2,gamma
1937,Samsn1,gamma
1938,Sap130,gamma
1940,Sap30l,gamma
1947,Scaf11,gamma
1948,Scand1,gamma
1953,Scfd2,gamma
1957,Scrn3,gamma
1959,Sdcbp2,gamma
1962,Sdr39u1,gamma
1967,Selenok,gamma
1974,Sepsecs,gamma
1976,Serf1,gamma
1977,Sergef,gamma
1979,Serpinb1a,gamma
1983,Setd6,gamma
1992,Sgtb,gamma
1994,Sh2d1a,gamma
1999,Sh3kbp1,gamma
2004,Sidt1,gamma
2009,Sipa1l1,gamma
2017,Slc1a4,gamma
2018,Slc25a12,gamma
2019,Slc25a2,gamma
2020,Slc25a30,gamma
2025,Slc25a44,gamma
2028,Slc27a4,gamma
2033,Slc35a5,gamma
2041,Slc39a10,gamma
2046,Slc4a7,gamma
2048,Slc5a3,gamma
2053,Slc9a7,gamma
2054,Slc9a9,gamma
2056,Slf1,gamma
2058,Slmap,gamma
2064,Smap1,gamma
2066,Smc4,gamma
2071,Smcr8,gamma
2077,Smndc1,gamma
2081,Smyd1,gamma
2082,Smyd5,gamma
2091,Snx4,gamma
2092,Snx6,gamma
2094,Socs2,gamma
2095,Socs3,gamma
2096,Sorbs1,gamma
2098,Sostdc1,gamma
2102,Sp4,gamma
2103,Sp9,gamma
2104,Spag1,gamma
2108,Spats1,gamma
2110,Spg11,gamma
2115,Spock2,gamma
2116,Spred2,gamma
2118,Spry1,gamma
2120,Sptbn1,gamma
2128,Srgap3,gamma
2130,Srm,gamma
2131,Srp14,gamma
2136,Srr,gamma
2138,Srsf6,gamma
2139,Ss18l2,gamma
2140,Ssb,gamma
2141,Ssbp1,gamma
2143,Ssh3,gamma
2146,St6galnac3,gamma
2149,Stc2,gamma
2157,Stn1,gamma
2160,Stt3b,gamma
2165,Stx6,gamma
2166,Stxbp5,gamma
2176,Supt7l,gamma
2178,Susd2,gamma
2179,Susd3,gamma
2182,Svip,gamma
2184,Syf2,gamma
2185,Sync,gamma
2186,Syncrip,gamma
2190,Syt11,gamma
2191,Szrd1,gamma
2192,Taco1,gamma
2194,Tada2b,gamma
2196,Taf1a,gamma
2198,Taf1d,gamma
2199,Taf4b,gamma
2202,Tank,gamma
2203,Tarbp1,gamma
2204,Tars2,gamma
2205,Tarsl2,gamma
2207,Tatdn1,gamma
2210,Tbc1d15,gamma
2212,Tbc1d20,gamma
2218,Tbl2,gamma
2220,Tbx21,gamma
2242,Tfpi,gamma
2243,Tg,gamma
2248,Themis,gamma
2249,Thoc2,gamma
2254,Thumpd1,gamma
2256,Thumpd3,gamma
2258,Tia1,gamma
2260,Timm10,gamma
2262,Timm8a1,gamma
2263,Timm9,gamma
2264,Timp2,gamma
2266,Tiparp,gamma
2275,Tm9sf2,gamma
2278,Tmem107,gamma
2281,Tmem140,gamma
2286,Tmem167,gamma
2287,Tmem167b,gamma
2289,Tmem170b,gamma
2290,Tmem171,gamma
2291,Tmem176b,gamma
2293,Tmem178,gamma
2300,Tmem238,gamma
2301,Tmem245,gamma
2312,Tmem65,gamma
2314,Tmem9,gamma
2315,Tmf1,gamma
2321,Tnc,gamma
2322,Tnf,gamma
2331,Tnfsf14,gamma
2332,Tnip1,gamma
2334,Tnnt1,gamma
2336,Tob1,gamma
2337,Tob2,gamma
2338,Tomm20,gamma
2340,Tomm7,gamma
2343,Tox2,gamma
2344,Tpcn1,gamma
2347,Tppp3,gamma
2350,Tpst1,gamma
2351,Tpst2,gamma
2356,Tram2,gamma
2359,Trappc12,gamma
2360,Trappc13,gamma
2370,Trim30d,gamma
2372,Trim39,gamma
2374,Trim8,gamma
2378,Trmt11,gamma
2381,Trmt5,gamma
2383,Trnt1,gamma
2387,Trrap,gamma
2406,Ttc27,gamma
2408,Ttc37,gamma
2411,Ttf1,gamma
2412,Tti2,gamma
2415,Tubd1,gamma
2417,Tubgcp6,gamma
2420,Txlnb,gamma
2422,Txndc16,gamma
2423,Txndc9,gamma
2424,Tyk2,gamma
2425,Tyw5,gamma
2428,Ubac2,gamma
2429,Ubald1,gamma
2432,Ubb,gamma
2434,Ube2b,gamma
2436,Ube2j1,gamma
2439,Ube3b,gamma
2440,Ube4a,gamma
2445,Ubr4,gamma
2448,Uchl4,gamma
2452,Ugcg,gamma
2455,Unc50,gamma
2460,Uqcrh,gamma
2461,Urb1,gamma
2462,Urm1,gamma
2468,Usp31,gamma
2472,Usp42,gamma
2473,Usp54,gamma
2480,Utp20,gamma
2487,Vkorc1l1,gamma
2492,Vps33a,gamma
2497,Vps51,gamma
2500,Vsir,gamma
2501,Vsx1,gamma
2502,Vwa8,gamma
2503,Wapl,gamma
2510,Wdr53,gamma
2511,Wdr59,gamma
2513,Wdr73,gamma
2514,Wdr74,gamma
2515,Wdr75,gamma
2517,Wdr81,gamma
2519,Wdr83,gamma
2521,Wfdc21,gamma
2522,Wfikkn2,gamma
2527,Xaf1,gamma
2533,Xntrpc,gamma
2534,Xpnpep3,gamma
2535,Xpo6,gamma
2537,Xylt1,gamma
2541,Yeats2,gamma
2543,Yipf4,gamma
2550,Zbtb38,gamma
2556,Zc3h12a,gamma
2557,Zc3h8,gamma
2563,Zcwpw1,gamma
2564,Zdhhc23,gamma
2565,Zfand5,gamma
2567,Zfp109,gamma
2572,Zfp219,gamma
2587,Zfp422,gamma
2589,Zfp451,gamma
2592,Zfp512,gamma
2596,Zfp583,gamma
2598,Zfp593,gamma
2602,Zfp622,gamma
2604,Zfp706,gamma
2608,Zfp768,gamma
2612,Zfp821,gamma
2614,Zfp827,gamma
2617,Zfp93,gamma
2624,Zfp983,gamma
2630,Zmiz1,gamma
2631,Zmiz2,gamma
2634,Zpbp,gamma
2636,Zswim7,gamma
2640,Zzz3,gamma
2641,a,gamma
3072,Cetn2,longtail
3429,Foxp3,longtail
3472,Gem,longtail
3701,Ifng,longtail
3707,Ift80,longtail
4044,Myl6,longtail
4098,Nfil3,longtail
4165,Oaz1,longtail
4620,Sccpdh,longtail
0,0610012G03Rik,expo
4,1110032F04Rik,expo
7,1600012H06Rik,expo
14,1700029J07Rik,expo
19,2310057M21Rik,expo
20,2310061N02Rik,expo
23,2610301B20Rik,expo
25,2700049A03Rik,expo
27,2810408A11Rik,expo
28,3110009E18Rik,expo
29,4833420G17Rik,expo
33,4930522L14Rik,expo
46,Aasdh,expo
48,Abcb1a,expo
49,Abcb1b,expo
52,Abcc5,expo
53,Abcd1,expo
57,Abi3,expo
58,Abl1,expo
59,Abl2,expo
62,Abtb2,expo
64,Acad8,expo
75,Actn1,expo
78,Actr8,expo
81,Ada,expo
84,Adamts10,expo
88,Add3,expo
93,Adgrl1,expo
95,Adh5,expo
96,Adi1,expo
97,Adk,expo
99,Adora2a,expo
100,Adpgk,expo
103,Aen,expo
108,Agl,expo
114,Ahi1,expo
115,Ahsa2,expo
116,Aig1,expo
117,Akap11,expo
122,Alg11,expo
126,Ampd1,expo
129,Ank3,expo
130,Ankrd11,expo
132,Ankrd16,expo
142,Antxr2,expo
146,Ap3s1,expo
149,Aph1a,expo
161,Areg,expo
162,Arf5,expo
171,Arid1a,expo
172,Arid2,expo
173,Arid3b,expo
175,Arih2,expo
176,Arl11,expo
179,Arl4a,expo
189,Arpc3,expo
193,Arv1,expo
195,As3mt,expo
196,Asap2,expo
199,Asf1a,expo
201,Ass1,expo
208,Atg101,expo
212,Atm,expo
213,Atp11a,expo
214,Atp11b,expo
216,Atp23,expo
222,Atp6v0e,expo
223,Atp6v1e1,expo
224,Atp6v1f,expo
227,Atr,expo
229,Atrx,expo
230,Atxn10,expo
231,Atxn2,expo
236,Avil,expo
237,Avl9,expo
238,Avpi1,expo
243,B230219D22Rik,expo
245,B3galnt2,expo
246,B3gnt2,expo
249,B4galnt4,expo
250,B4galt3,expo
254,BC031181,expo
262,Bcl10,expo
265,Bcl6,expo
266,Bcl7b,expo
267,Bcl9,expo
274,Bex2,expo
275,Bex3,expo
277,Bhlhe40,expo
281,Birc2,expo
282,Birc6,expo
286,Bod1l,expo
288,Bphl,expo
289,Braf,expo
290,Brap,expo
297,Btbd1,expo
301,Btf3l4,expo
305,Bud31,expo
309,C1galt1,expo
311,C2cd4c,expo
320,Calm2,expo
321,Calml4,expo
328,Casc3,expo
332,Casp8,expo
333,Cbfa2t2,expo
335,Cblb,expo
344,Ccdc22,expo
347,Ccdc77,expo
351,Ccl25,expo
352,Ccl4,expo
359,Ccnt1,expo
365,Cd163l1,expo
368,Cd200r2,expo
370,Cd28,expo
372,Cd37,expo
378,Cd5,expo
379,Cd69,expo
380,Cd81,expo
381,Cd82,expo
383,Cd9,expo
396,Cdk7,expo
398,Cdkn2aip,expo
400,Cebpa,expo
406,Cenpl,expo
407,Cep120,expo
410,Cep164,expo
411,Cep170,expo
414,Cep350,expo
417,Cers4,expo
424,Cgas,expo
426,Champ1,expo
431,Chka,expo
437,Chst11,expo
438,Chst12,expo
439,Chst2,expo
442,Ciao2b,expo
449,Clip2,expo
451,Clp1,expo
452,Clpx,expo
453,Cltb,expo
454,Cluap1,expo
455,Clybl,expo
456,Cmah,expo
457,Cmklr1,expo
458,Cnbp,expo
459,Cngb1,expo
464,Cnr2,expo
465,Cntrl,expo
468,Commd5,expo
470,Commd8,expo
471,Comtd1,expo
474,Coq10b,expo
488,Creb1,expo
508,Ctsl,expo
509,Ctu1,expo
513,Cul3,expo
514,Cul4a,expo
516,Cul5,expo
521,Cxcr4,expo
526,Cyb5a,expo
527,Cyb5d1,expo
528,Cybc1,expo
534,D16Ertd472e,expo
536,D5Ertd579e,expo
538,D8Ertd738e,expo
540,Dab2ip,expo
541,Dad1,expo
542,Dand5,expo
543,Dapk1,expo
544,Daxx,expo
546,Dbt,expo
547,Dcaf17,expo
548,Dcaf4,expo
550,Dcpp1,expo
551,Dctn1,expo
552,Ddhd2,expo
556,Ddx3x,expo
563,Dennd11,expo
565,Dennd4a,expo
566,Dennd4c,expo
571,Dgat1,expo
572,Dgkd,expo
573,Dgke,expo
580,Dicer1,expo
581,Dimt1,expo
583,Dipk2a,expo
585,Dleu7,expo
586,Dlg3,expo
589,Dmac1,expo
593,Dnah8,expo
598,Dnajb6,expo
602,Dnajc7,expo
604,Dnmt3a,expo
605,Dnmt3b,expo
609,Dram2,expo
610,Dse,expo
614,Dus3l,expo
615,Dus4l,expo
618,Dusp12,expo
622,Dusp5,expo
624,Dvl3,expo
630,Echdc1,expo
632,Ecm1,expo
643,Egr1,expo
644,Ehd3,expo
652,Eif3k,expo
653,Eif4b,expo
654,Eif4e3,expo
659,Ell2,expo
664,Emc9,expo
666,Enkur,expo
668,Entpd6,expo
670,Entr1,expo
671,Eomes,expo
676,Epm2aip1,expo
679,Erap1,expo
681,Ercc6l2,expo
685,Ermard,expo
687,Errfi1,expo
692,Etfbkmt,expo
702,Exoc8,expo
703,Exosc4,expo
710,F2rl2,expo
714,Fam102b,expo
715,Fam107b,expo
716,Fam117b,expo
717,Fam118a,expo
719,Fam149b,expo
720,Fam160b1,expo
724,Fam221a,expo
729,Fancf,expo
731,Fastkd1,expo
738,Fbxo33,expo
741,Fbxo9,expo
745,Fem1c,expo
746,Fgd5,expo
751,Fgf9,expo
755,Filip1,expo
756,Fis1,expo
759,Flad1,expo
762,Flot2,expo
767,Fn3krp,expo
771,Fosb,expo
772,Fosl2,expo
773,Foxk1,expo
774,Foxk2,expo
776,Fra10ac1,expo
783,Fundc2,expo
784,Fuom,expo
785,Fxr1,expo
792,Gabpb1,expo
795,Gadd45b,expo
798,Galns,expo
799,Galnt12,expo
801,Galnt4,expo
810,Gbe1,expo
814,Gch1,expo
821,Gfi1,expo
822,Ggnbp2,expo
823,Ghitm,expo
824,Gid4,expo
827,Gipc1,expo
831,Gla,expo
836,Glrx2,expo
840,Gm10033,expo
842,Gm10778,expo
845,Gm20939,expo
854,Gm614,expo
857,Gmfb,expo
859,Gna11,expo
861,Gna13,expo
863,Gnaq,expo
866,Gng12,expo
868,Gng3,expo
870,Gnl1,expo
871,Gnl2,expo
876,Gnpnat1,expo
877,Gnptg,expo
878,Gnrh1,expo
879,Golga1,expo
880,Golgb1,expo
884,Gorab,expo
885,Got1,expo
891,Gpbp1l1,expo
892,Gpd1l,expo
894,Gpm6b,expo
899,Gpr146,expo
902,Gpr18,expo
909,Gpx4,expo
911,Gramd3,expo
912,Gramd4,expo
913,Grb7,expo
925,Gtf2a2,expo
926,Gtf2b,expo
927,Gtf2h2,expo
933,Guk1,expo
937,H1f2,expo
939,H2-D1,expo
943,H2-T24,expo
944,H3f3a,expo
945,H3f3b,expo
950,Hars2,expo
951,Haus3,expo
955,Hdac10,expo
956,Hdac2,expo
957,Hdac4,expo
963,Heatr5a,expo
965,Heatr9,expo
966,Hebp1,expo
968,Hectd4,expo
970,Herc1,expo
971,Herc2,expo
972,Herc4,expo
973,Herc6,expo
979,Hgsnat,expo
980,Hibadh,expo
982,Hic1,expo
983,Hint1,expo
986,Hipk3,expo
989,Hlcs,expo
990,Hlf,expo
991,Hmbox1,expo
992,Hmces,expo
995,Hmox1,expo
1000,Hopx,expo
1002,Hp1bp3,expo
1003,Hpca,expo
1007,Hs6st3,expo
1008,Hsf2,expo
1011,Hspa5,expo
1013,Hspbap1,expo
1025,Icam5,expo
1026,Ice2,expo
1034,Iffo2,expo
1039,Ifit1,expo
1040,Ifit2,expo
1045,Ifngr1,expo
1046,Ifngr2,expo
1047,Ifrd1,expo
1052,Igfbp4,expo
1057,Il17ra,expo
1064,Il2rg,expo
1065,Il4,expo
1067,Ilrun,expo
1069,Impact,expo
1070,Inafm2,expo
1073,Ing5,expo
1076,Ino80,expo
1078,Inpp5f,expo
1079,Insig1,expo
1083,Ints6l,expo
1090,Irf3,expo
1094,Irs3,expo
1106,Itih5,expo
1111,Jade2,expo
1119,Kat8,expo
1120,Katnb1,expo
1122,Kbtbd7,expo
1126,Kcnk5,expo
1129,Kctd2,expo
1132,Kdm6b,expo
1133,Kidins220,expo
1134,Kif13a,expo
1135,Kif13b,expo
1136,Kif1c,expo
1137,Kif21b,expo
1139,Kif5c,expo
1142,Klf13,expo
1145,Klf4,expo
1146,Klf6,expo
1148,Klhdc1,expo
1151,Klhl15,expo
1153,Klhl20,expo
1157,Klrc1,expo
1158,Klrc3,expo
1160,Klrk1,expo
1161,Kpna1,expo
1167,Ktn1,expo
1168,Kxd1,expo
1174,Lasp1,expo
1179,Lcn4,expo
1180,Lcor,expo
1181,Ldlr,expo
1184,Letmd1,expo
1185,Lgalsl,expo
1187,Lig4,expo
1197,Lmbrd1,expo
1198,Lmf1,expo
1199,Lmna,expo
1200,Lpxn,expo
1201,Lratd1,expo
1203,Lrrc42,expo
1208,Lrrc8c,expo
1210,Lrrcc1,expo
1211,Lrrfip2,expo
1213,Lrrtm2,expo
1214,Lsm11,expo
1215,Lta4h,expo
1225,Maco1,expo
1226,Maff,expo
1231,Magoh,expo
1235,Mamdc4,expo
1240,Map1lc3a,expo
1241,Map1lc3b,expo
1243,Map2k5,expo
1254,Marf1,expo
1259,Mblac1,expo
1268,Mdfic,expo
1269,Mdn1,expo
1277,Med31,expo
1278,Med6,expo
1280,Mef2a,expo
1282,Mef2d,expo
1286,Mettl17,expo
1290,Mettl9,expo
1293,Mfge8,expo
1296,Mfsd14b,expo
1302,Mien1,expo
1303,Miga1,expo
1305,Mitd1,expo
1307,Mkrn2,expo
1310,Mlh3,expo
1316,Mmp10,expo
1318,Mnat1,expo
1319,Mob3a,expo
1324,Mosmo,expo
1332,Mpzl1,expo
1336,Mrpl10,expo
1338,Mrpl30,expo
1348,Mrps35,expo
1349,Mrps5,expo
1350,Mrps6,expo
1362,Mtdh,expo
1363,Mterf1a,expo
1364,Mterf2,expo
1365,Mterf4,expo
1367,Mtfmt,expo
1376,Mtx2,expo
1381,Myc,expo
1387,Myo10,expo
1393,Nabp1,expo
1402,Nars2,expo
1406,Nccrp1,expo
1412,Ncoa6,expo
1413,Ncor1,expo
1419,Ndufaf4,expo
1420,Ndufb10,expo
1425,Nedd4l,expo
1427,Nek1,expo
1432,Nemf,expo
1433,Nepro,expo
1435,Neurl4,expo
1439,Nfkb2,expo
1440,Nfkbia,expo
1441,Nfkbib,expo
1443,Nfkbie,expo
1444,Nfrkb,expo
1445,Ngrn,expo
1446,Nif3l1,expo
1448,Nin,expo
1449,Nipbl,expo
1454,Nlrc3,expo
1457,Nmrk1,expo
1462,Nol7,expo
1463,Nol8,expo
1469,Npc2,expo
1471,Nr4a1,expo
1472,Nr4a2,expo
1473,Nr4a3,expo
1474,Nrarp,expo
1477,Nrgn,expo
1481,Nsun6,expo
1484,Ntf5,expo
1487,Nubpl,expo
1489,Nudt11,expo
1493,Nudt6,expo
1497,Nup98,expo
1498,Nus1,expo
1500,Oas2,expo
1504,Odc1,expo
1505,Oga,expo
1511,Olfr267,expo
1516,Olfr744,expo
1521,Orai1,expo
1524,Ormdl1,expo
1531,Oser1,expo
1533,Osm,expo
1534,Osr2,expo
1535,Ost4,expo
1536,Ostf1,expo
1537,Otulinl,expo
1542,Pacc1,expo
1545,Pag1,expo
1547,Pan2,expo
1548,Pank3,expo
1551,Parp11,expo
1555,Pawr,expo
1556,Paxbp1,expo
1558,Pbxip1,expo
1559,Pcbd2,expo
1561,Pcgf6,expo
1563,Pcm1,expo
1564,Pcnx3,expo
1568,Pdcd1lg2,expo
1570,Pde3b,expo
1572,Pdlim1,expo
1575,Pdpk1,expo
1580,Pecam1,expo
1582,Per1,expo
1586,Pex2,expo
1587,Pex3,expo
1588,Pfdn2,expo
1593,Pgap2,expo
1596,Pgm2l1,expo
1598,Pgrmc2,expo
1606,Phf6,expo
1607,Phf7,expo
1608,Phip,expo
1609,Phtf2,expo
1611,Pi4kb,expo
1617,Pik3r1,expo
1618,Pik3r5,expo
1621,Pim3,expo
1622,Pin4,expo
1625,Pip5k1c,expo
1634,Plekha3,expo
1638,Plekhm3,expo
1643,Plk3,expo
1646,Plscr1,expo
1647,Pmaip1,expo
1655,Podnl1,expo
1658,Poli,expo
1661,Polr1c,expo
1662,Polr1d,expo
1664,Polr2m,expo
1665,Polr3b,expo
1667,Polr3d,expo
1668,Polr3e,expo
1669,Polrmt,expo
1677,Ppib,expo
1682,Ppp1r11,expo
1685,Ppp1r15b,expo
1687,Ppp1r18,expo
1689,Ppp1r21,expo
1691,Ppp1r3b,expo
1694,Ppp2r2d,expo
1704,Prdm5,expo
1705,Prdx6,expo
1706,Prepl,expo
1708,Prkag2,expo
1710,Prkce,expo
1712,Prkd2,expo
1713,Prkd3,expo
1714,Prkdc,expo
1717,Prmt6,expo
1720,Proser2,expo
1722,Prpf39,expo
1724,Prr13,expo
1725,Prrc2c,expo
1729,Prxl2b,expo
1731,Psen2,expo
1733,Psip1,expo
1734,Pstpip1,expo
1735,Ptcd2,expo
1744,Ptpn5,expo
1747,Pts,expo
1748,Pttg1,expo
1753,Pxmp4,expo
1758,R3hdm1,expo
1762,Rab11a,expo
1767,Rab43,expo
1772,Rack1,expo
1776,Ralb,expo
1779,Ranbp10,expo
1782,Rap2b,expo
1783,Rapgef4,expo
1784,Rasa2,expo
1787,Raver2,expo
1793,Rbm25,expo
1794,Rbm26,expo
1801,Rbms2,expo
1802,Rbpj,expo
1805,Rcan3,expo
1808,Rcn1,expo
1810,Rcsd1,expo
